,index,dice,fdr,power,count,sample_size
0,sign_holm_bonferroni,0.14854111405835543,0.0,0.08022922636103152,28,40
1,sign_sidak,0.14854111405835543,0.0,0.08022922636103152,28,40
2,sign_bonferroni,0.14361702127659576,0.0,0.07736389684813753,27,40
3,sign_lsu,0.5091649694501018,0.11971830985915492,0.35816618911174786,142,40
4,sign_uncorr_0.01,0.5849056603773585,0.143646408839779,0.44412607449856734,181,40
5,sign_uncorr_0.05,0.6774668630338734,0.30303030303030304,0.6590257879656161,330,40
6,sign_eff_0.05,0.6687402799377916,0.2687074829931973,0.6160458452722063,294,40
7,sign_eff_0.1,0.6288659793814433,0.2145922746781116,0.5243553008595988,233,40
8,sign_eff_0.15,0.5549132947976878,0.15294117647058825,0.41260744985673353,170,40
9,sign_holm_bonferroni,0.30097087378640774,0.015873015873015872,0.17765042979942694,63,40
10,sign_sidak,0.30097087378640774,0.015873015873015872,0.17765042979942694,63,40
11,sign_bonferroni,0.30097087378640774,0.015873015873015872,0.17765042979942694,63,40
12,sign_lsu,0.7291981845688351,0.22756410256410256,0.6905444126074498,312,40
13,sign_uncorr_0.01,0.7235387045813586,0.1936619718309859,0.6561604584527221,284,40
14,sign_uncorr_0.05,0.7418546365914787,0.34075723830734966,0.8481375358166189,449,40
15,sign_eff_0.05,0.7423230974632844,0.305,0.7965616045845272,400,40
16,sign_eff_0.1,0.7386861313868613,0.24702380952380953,0.7249283667621776,336,40
17,sign_eff_0.15,0.717948717948718,0.18545454545454546,0.6418338108882522,275,40
18,sign_holm_bonferroni,0.14323607427055704,0.03571428571428571,0.07736389684813753,28,40
19,sign_sidak,0.14323607427055704,0.03571428571428571,0.07736389684813753,28,40
20,sign_bonferroni,0.13333333333333333,0.038461538461538464,0.07163323782234957,26,40
21,sign_lsu,0.6040515653775322,0.15463917525773196,0.4699140401146132,194,40
22,sign_uncorr_0.01,0.6106032906764168,0.15656565656565657,0.4785100286532951,198,40
23,sign_uncorr_0.05,0.6998616874135546,0.3235294117647059,0.7249283667621776,374,40
24,sign_eff_0.05,0.6943620178041543,0.28,0.670487106017192,325,40
