,corr_method,dice_coeff,sample_size
0,holm_bonferroni,0.3956043956043956,40
1,holm_bonferroni,0.5,40
2,holm_bonferroni,0.46808510638297873,40
3,holm_bonferroni,0.4835164835164835,40
4,holm_bonferroni,0.2926829268292683,40
5,holm_bonferroni,0.3404255319148936,40
6,holm_bonferroni,0.4507042253521127,40
7,holm_bonferroni,0.42105263157894735,40
8,holm_bonferroni,0.4117647058823529,40
9,holm_bonferroni,0.48484848484848486,40
10,holm_bonferroni,0.5054945054945055,40
11,holm_bonferroni,0.375,40
12,holm_bonferroni,0.5483870967741935,40
13,holm_bonferroni,0.4262295081967213,40
14,holm_bonferroni,0.3333333333333333,40
15,holm_bonferroni,0.4383561643835616,40
16,holm_bonferroni,0.4,40
17,holm_bonferroni,0.42696629213483145,40
18,holm_bonferroni,0.32558139534883723,40
19,holm_bonferroni,0.3673469387755102,40
20,holm_bonferroni,0.6031746031746031,40
21,holm_bonferroni,0.16091954022988506,40
22,holm_bonferroni,0.19230769230769232,40
23,holm_bonferroni,0.5420560747663551,40
24,holm_bonferroni,0.40816326530612246,40
25,holm_bonferroni,0.45977011494252873,40
26,holm_bonferroni,0.4578313253012048,40
27,holm_bonferroni,0.3125,40
28,holm_bonferroni,0.36666666666666664,40
29,holm_bonferroni,0.5102040816326531,40
30,holm_bonferroni,0.53125,40
31,holm_bonferroni,0.5523809523809524,40
32,holm_bonferroni,0.410958904109589,40
33,holm_bonferroni,0.37037037037037035,40
34,holm_bonferroni,0.4897959183673469,40
35,holm_bonferroni,0.3333333333333333,40
36,holm_bonferroni,0.3888888888888889,40
37,holm_bonferroni,0.4044943820224719,40
38,holm_bonferroni,0.5319148936170213,40
39,holm_bonferroni,0.2857142857142857,40
40,holm_bonferroni,0.35294117647058826,40
41,holm_bonferroni,0.4470588235294118,40
42,holm_bonferroni,0.47058823529411764,40
43,holm_bonferroni,0.4772727272727273,40
44,holm_bonferroni,0.27848101265822783,40
45,holm_bonferroni,0.42857142857142855,40
46,holm_bonferroni,0.39344262295081966,40
47,holm_bonferroni,0.46808510638297873,40
48,holm_bonferroni,0.3333333333333333,40
49,holm_bonferroni,0.4424778761061947,40
50,holm_bonferroni,0.5205479452054794,40
51,holm_bonferroni,0.20689655172413793,40
52,holm_bonferroni,0.3404255319148936,40
53,holm_bonferroni,0.2857142857142857,40
54,holm_bonferroni,0.4235294117647059,40
55,holm_bonferroni,0.52,40
56,holm_bonferroni,0.5416666666666666,40
57,holm_bonferroni,0.37362637362637363,40
58,holm_bonferroni,0.4943820224719101,40
59,holm_bonferroni,0.4074074074074074,40
60,sidak,0.3956043956043956,40
61,sidak,0.5,40
62,sidak,0.46808510638297873,40
63,sidak,0.4835164835164835,40
