,p_val,mean_eff_size,abs_eff_size,low_eff_size,upper_eff_size,band
"('Fz', 'O1')",0.00038,-0.3731317591835954,0.3731317591835954,-0.5175001517108282,-0.1840891630211612,alpha2
"('T6', 'P4')",0.0005200000000000001,-0.37099821213447415,0.37099821213447415,-0.4772208063712177,-0.28731253181511135,gamma
"('F8', 'Pz')",0.00011999999999999999,-0.370722439728055,0.370722439728055,-0.5130825931211155,-0.2156451356439391,alpha2
"('Fz', 'C4')",8e-05,-0.37021810307995173,0.37021810307995173,-0.41715759488376025,-0.2947199536500886,alpha2
"('Fp2', 'C4')",0.00014,-0.36916574049739503,0.36916574049739503,-0.4697597672566619,-0.3036456086465702,theta
"('Fp2', 'Fz')",0.00048000000000000007,-0.36820425353365516,0.36820425353365516,-0.45206439226276235,-0.26059346912516945,delta
"('F7', 'T6')",0.0,-0.36587609746455774,0.36587609746455774,-0.5123441138948275,-0.22990357427244112,beta1
"('F4', 'C3')",0.00038,-0.36494238892633757,0.36494238892633757,-0.47473829286539226,-0.25318294844380457,alpha1
"('Fp1', 'F7')",8e-05,-0.3644808159848315,0.3644808159848315,-0.415302704108664,-0.279504730963776,theta
"('T6', 'O1')",4e-05,0.36319382390090704,0.36319382390090704,0.2709385996219611,0.4376951237610347,alpha1
"('Fp2', 'Fz')",5.9999999999999995e-05,-0.36300808766769976,0.36300808766769976,-0.5019839044306288,-0.21803815452020653,theta
"('Fz', 'T3')",0.00116,-0.3624746822065196,0.3624746822065196,-0.44576453767215796,-0.29465057773401504,delta
"('Fp2', 'C3')",5.9999999999999995e-05,-0.3610809599282498,0.3610809599282498,-0.4664152189549055,-0.28817080659690025,theta
"('T6', 'O2')",2e-05,-0.3608495012459993,0.3608495012459993,-0.46717236910920434,-0.2849673672591082,beta1
"('Fp1', 'C4')",4e-05,-0.36063005469080084,0.36063005469080084,-0.4685234064483716,-0.2993201428181136,theta
"('Fz', 'F8')",0.0,-0.3601296487531297,0.3601296487531297,-0.5282250920315795,-0.25294263454439053,beta1
"('T5', 'P3')",5.9999999999999995e-05,-0.36007040388744765,0.36007040388744765,-0.4397113353186898,-0.184543484430072,gamma
"('F3', 'Pz')",0.00078,-0.3596814247587197,0.3596814247587197,-0.5496453447489293,-0.2362173130839738,beta1
"('T3', 'P3')",2e-05,-0.35957432733254124,0.35957432733254124,-0.4441440710854532,-0.2581214190384289,beta1
"('Fp2', 'C4')",0.00022000000000000003,-0.35888994674361874,0.35888994674361874,-0.4746885630829524,-0.22747236726334918,beta2
"('F8', 'Cz')",0.0004,-0.3573499755514367,0.3573499755514367,-0.5241472777832147,-0.22607555153085182,beta1
"('F7', 'T3')",4e-05,-0.35614154810139764,0.35614154810139764,-0.4891567143495976,-0.17293493496068302,alpha2
"('Fp2', 'Cz')",8e-05,-0.35462559497251867,0.35462559497251867,-0.4944747557453136,-0.16079575347449768,alpha1
"('Fp2', 'F3')",2e-05,-0.3545249768362881,0.3545249768362881,-0.4393224201385396,-0.2272888144675292,beta2
"('Fp1', 'C4')",5.9999999999999995e-05,-0.3533491980043161,0.3533491980043161,-0.4013060242975501,-0.3048438860207163,alpha1
"('T4', 'P4')",5.9999999999999995e-05,-0.35244554726252675,0.35244554726252675,-0.5004245437384661,-0.21081545018457767,beta1
"('F3', 'T3')",0.00028000000000000003,-0.35079864006761896,0.35079864006761896,-0.47769629993428275,-0.24705449064295104,delta
"('Fp1', 'F4')",8e-05,-0.3501827488934636,0.3501827488934636,-0.45170001112409597,-0.16018825096740025,delta
"('T4', 'T6')",0.00047999999999999996,-0.3499805452969632,0.3499805452969632,-0.4722893862707507,-0.25668981343591096,beta2
"('T3', 'C3')",0.00204,-0.3488132564151217,0.3488132564151217,-0.4629793267236057,-0.22986690553619737,alpha1
"('O2', 'Pz')",0.00102,0.3476315801925707,0.3476315801925707,0.2061367080045881,0.5229086712892073,beta2
"('O1', 'O2')",0.00064,0.3473244946990232,0.3473244946990232,0.2743472709325897,0.38458757777339664,beta1
"('T4', 'Cz')",0.00016,-0.3459630543523669,0.3459630543523669,-0.4613378114540748,-0.26173788333568443,beta1
"('T3', 'T5')",0.00023999999999999998,-0.3441387071395187,0.3441387071395187,-0.45517525132866254,-0.22909699355080218,beta2
"('Fp2', 'T4')",0.0005200000000000001,-0.343956449438633,0.343956449438633,-0.44265598538647055,-0.2161837957197511,alpha1
"('T6', 'P4')",0.00126,-0.3416235477112812,0.3416235477112812,-0.5112248506389362,-0.21627458845644223,beta2
"('T6', 'Cz')",0.00054,0.3414978452232722,0.3414978452232722,0.21061142879227018,0.44566420375126686,alpha1
"('F3', 'C4')",0.00084,-0.34074954706102345,0.34074954706102345,-0.41333219266635995,-0.27642250816290215,theta
"('T6', 'O2')",0.00342,-0.340052822817077,0.340052822817077,-0.4965552185201322,-0.23097565094438144,gamma
"('O1', 'Cz')",0.0008200000000000001,0.3386569016331405,0.3386569016331405,0.24707042198609036,0.4095393251848954,beta2
"('Fp1', 'T3')",0.0008600000000000001,-0.3385879758008955,0.3385879758008955,-0.5035646468034574,-0.19434368299648688,beta1
"('F3', 'C4')",0.00028000000000000003,-0.3378617183101125,0.3378617183101125,-0.4595241513689077,-0.22294461442919472,beta1
"('F3', 'Cz')",0.00152,-0.33776745757696036,0.33776745757696036,-0.41474396537239855,-0.256435015590953,delta
"('T3', 'C3')",0.00016,-0.33747895674080053,0.33747895674080053,-0.45658320953194187,-0.24733224690057382,beta1
"('F3', 'O1')",0.0020800000000000003,-0.33558970802378696,0.33558970802378696,-0.4263909342313301,-0.264119021046313,alpha2
"('O1', 'C4')",0.00082,0.33554300887918503,0.33554300887918503,0.19754631679648002,0.49292032694183635,beta2
"('O1', 'P3')",0.00044000000000000007,-0.33434787656761655,0.33434787656761655,-0.44318509407815637,-0.25512616084353973,gamma
"('F8', 'Cz')",0.00024000000000000003,-0.33264482519239946,0.33264482519239946,-0.42860134581302956,-0.24405478136454584,alpha1
"('T6', 'O1')",0.0017000000000000001,-0.3324433275360551,0.3324433275360551,-0.4431134013255654,-0.2226593835393457,alpha2
"('F4', 'T4')",0.0008200000000000001,-0.3322390856167712,0.3322390856167712,-0.45707722875327417,-0.19798920484680835,delta
"('F3', 'Fz')",0.00098,-0.33198841931926376,0.33198841931926376,-0.4509586824823092,-0.20446149555528975,delta
"('T5', 'P4')",0.0028200000000000005,0.3302607245365235,0.3302607245365235,0.2830294811886076,0.43219313795523007,alpha1
"('T4', 'Cz')",0.0006799999999999999,-0.32985273697285683,0.32985273697285683,-0.45013019398905396,-0.2139277936075609,beta2
"('F3', 'Pz')",0.00106,-0.329306822657249,0.329306822657249,-0.472420674333644,-0.1614842887450209,alpha2
"('F3', 'C3')",0.001,-0.3279591094498798,0.3279591094498798,-0.37129750445326354,-0.22754708040326982,alpha1
"('F8', 'T4')",0.0035800000000000003,-0.32784771707027816,0.32784771707027816,-0.4192722133492987,-0.18170006329940241,alpha1
"('P3', 'P4')",0.00112,0.3273555600383932,0.3273555600383932,0.2107938463852498,0.47003419016805126,alpha1
"('Fp1', 'C4')",0.0010400000000000001,-0.3269751615258593,0.3269751615258593,-0.41884267620918914,-0.2702144679125882,delta
"('F7', 'F3')",0.00028000000000000003,-0.32374545896406615,0.32374545896406615,-0.4283962107588503,-0.17024848578483764,delta
"('F4', 'T6')",0.00218,-0.3233058335603044,0.3233058335603044,-0.4820361834239205,-0.24677367220801602,alpha2
"('Fz', 'T4')",0.0005200000000000001,-0.32328773285067675,0.32328773285067675,-0.4522399434185807,-0.20638723089118705,beta1
"('Fp1', 'Fp2')",0.0021000000000000003,-0.31994003974881674,0.31994003974881674,-0.44971794034922524,-0.24281673836866852,gamma
"('O2', 'Cz')",0.001,0.31937345463490807,0.31937345463490807,0.2164072575299584,0.40309690692208533,beta1
"('T5', 'T6')",0.00282,0.31936091410611167,0.31936091410611167,0.2399697788346548,0.4705340790872472,alpha1
"('T4', 'T5')",0.00202,-0.31921215471634273,0.31921215471634273,-0.4282889173143246,-0.2180247104246184,alpha2
"('C3', 'Pz')",0.00118,-0.31760191431679874,0.31760191431679874,-0.36875724524559633,-0.24053836161770095,beta1
"('O1', 'P4')",0.00042,0.31655995939318454,0.31655995939318454,0.20288739736947203,0.46968800776273006,alpha1
"('Fz', 'F4')",0.01222,-0.31454279227759124,0.31454279227759124,-0.42333354120010835,-0.24951726202517802,delta
"('F8', 'P3')",0.0009000000000000001,-0.31304334403248724,0.31304334403248724,-0.41969516247809335,-0.18240425925497236,alpha2
"('F8', 'C4')",0.0011200000000000001,-0.3125769171579981,0.3125769171579981,-0.3816118114651801,-0.20137747802641362,beta2
"('F3', 'Pz')",0.0016,-0.3120446819123119,0.3120446819123119,-0.4111655355503909,-0.21460189408776414,delta
"('F4', 'C4')",0.00034,-0.31182508639827783,0.31182508639827783,-0.39865342656306474,-0.19474953342247256,alpha1
"('T5', 'T6')",0.00056,-0.3118184594569995,0.3118184594569995,-0.37499426280989734,-0.20355950828838484,alpha2
"('T3', 'P4')",0.00058,-0.31149946111754306,0.31149946111754306,-0.42637199395382075,-0.14380013674924882,alpha2
"('P3', 'P4')",0.00368,-0.3114249266435767,0.3114249266435767,-0.4309369317757549,-0.22547216883561144,alpha2
"('T6', 'P3')",0.026959999999999998,0.31059717783409735,0.31059717783409735,0.18723804744590383,0.4300031287692235,beta1
"('F3', 'C4')",0.0012799999999999999,-0.30988081721977623,0.30988081721977623,-0.3760456988449189,-0.2638889621516533,alpha1
"('F3', 'F8')",0.00284,-0.3098776592848685,0.3098776592848685,-0.4310821366000257,-0.2098795683023057,beta1
"('F8', 'C3')",0.0030600000000000002,-0.3089038656283857,0.3089038656283857,-0.42263497789577587,-0.22953183821027065,alpha2
"('Fp2', 'Cz')",0.0034200000000000003,-0.30754965353839003,0.30754965353839003,-0.42908135663314356,-0.2032150128468164,theta
"('T5', 'P3')",0.011500000000000002,-0.3072886364177535,0.3072886364177535,-0.41392154766807243,-0.23510701058258626,alpha2
"('T4', 'O2')",0.00046,-0.30656327083828294,0.30656327083828294,-0.4171896665583362,-0.18683099703338524,beta2
"('F8', 'T4')",0.00322,-0.3064597746743373,0.3064597746743373,-0.3773270473417506,-0.2547531960271937,gamma
"('O2', 'P3')",0.0034000000000000002,0.30531990825804556,0.30531990825804556,0.22669714816665446,0.4958631621389956,beta1
"('T5', 'Cz')",0.00252,0.3051586535630476,0.3051586535630476,0.21160576555676697,0.393786954507531,alpha1
"('T4', 'T6')",0.00054,-0.30423193741909127,0.30423193741909127,-0.45759556903462206,-0.1788116208664689,gamma
"('T4', 'C3')",0.004,-0.304067313231136,0.304067313231136,-0.398259095168397,-0.20542085328980222,alpha2
"('O2', 'P4')",0.0019199999999999998,-0.30378741745010346,0.30378741745010346,-0.41397893474806685,-0.21951689277758707,gamma
"('F3', 'Cz')",0.0029400000000000003,-0.3034831385058382,0.3034831385058382,-0.4389247076619718,-0.24124160347885237,theta
"('Fp1', 'Cz')",0.0006000000000000001,-0.30303906275851455,0.30303906275851455,-0.3800633536284368,-0.2316677842861855,theta
"('Fz', 'Pz')",0.0051400000000000005,-0.3016790913028887,0.3016790913028887,-0.41971022447709194,-0.20890731929203438,beta1
"('F8', 'C4')",0.0037800000000000004,-0.3012598190912098,0.3012598190912098,-0.3833654626346985,-0.21542414177240896,beta1
"('O2', 'P4')",0.00144,-0.2998013094658367,0.2998013094658367,-0.3943382004458284,-0.19682962371236462,beta2
"('T3', 'T5')",0.00714,-0.29923974917664625,0.29923974917664625,-0.4330294221275335,-0.158542255150366,beta1
"('Fp1', 'Fp2')",0.001,-0.2990212206413371,0.2990212206413371,-0.40516676630425463,-0.2418652739553237,beta1
"('F8', 'P3')",0.00076,0.29850309284595256,0.29850309284595256,0.1868703273154254,0.44211149604645666,gamma
"('T5', 'O2')",0.01704,0.2980967109533478,0.2980967109533478,0.17331976373192756,0.43611706461561134,theta
"('T6', 'C3')",0.0012200000000000002,-0.29733422866448456,0.29733422866448456,-0.5148949875829925,-0.21831383871281007,alpha2
"('T4', 'Cz')",0.014980000000000002,-0.2970671511570613,0.2970671511570613,-0.3885774191546343,-0.21368726341210076,theta
"('Fz', 'T4')",0.011100000000000002,-0.2969132458796111,0.2969132458796111,-0.38889994113314413,-0.2121437826785898,delta
"('T6', 'Pz')",0.01118,0.29628136260810833,0.29628136260810833,0.21391633776720817,0.4213058899868894,theta
"('F8', 'C4')",0.007760000000000001,-0.29602031798381423,0.29602031798381423,-0.40497667743643173,-0.1818274344270669,alpha2
"('F3', 'T3')",0.0018800000000000002,-0.29528432034767743,0.29528432034767743,-0.38678930433751235,-0.21320420456035952,alpha1
"('F8', 'T4')",0.005160000000000001,-0.29525502528999203,0.29525502528999203,-0.4013557543563163,-0.19681084409899705,alpha2
"('F8', 'C3')",0.00168,-0.29398579215588383,0.29398579215588383,-0.39633140192199634,-0.16657235381892246,alpha1
"('Fp2', 'F3')",0.00574,-0.2938275846219609,0.2938275846219609,-0.3767026259832771,-0.2348027090622255,delta
"('F8', 'T5')",0.015200000000000002,-0.29378375136285295,0.29378375136285295,-0.3749039192989042,-0.15200859186554505,beta2
"('F3', 'F4')",0.004900000000000001,-0.2935672949912928,0.2935672949912928,-0.371590059107961,-0.21923206347439583,beta2
"('F7', 'C3')",0.00588,-0.2932406556186259,0.2932406556186259,-0.35177876436587907,-0.22109125399890875,delta
"('F3', 'C3')",0.00528,-0.2930390185570563,0.2930390185570563,-0.35462366387173166,-0.22525903796432697,theta
"('F7', 'T4')",0.0022800000000000003,-0.2930106743292188,0.2930106743292188,-0.4505240357914665,-0.1496675726325881,alpha2
"('Fz', 'C3')",0.0020800000000000003,-0.2927899862503111,0.2927899862503111,-0.3421204846789643,-0.2445922920475414,delta
"('Fp2', 'F8')",0.00336,-0.2927357025476045,0.2927357025476045,-0.421022741124111,-0.14681982977746827,gamma
"('Fp2', 'C4')",0.00264,-0.29112680000170893,0.29112680000170893,-0.45472428325139014,-0.16392292366032252,alpha2
"('T3', 'C4')",0.00022000000000000003,-0.29109125098570093,0.29109125098570093,-0.42866946141546003,-0.13242697643597226,alpha2
"('Fp1', 'C4')",0.0025599999999999998,-0.2903612660277547,0.2903612660277547,-0.41003912942344706,-0.15640755024291803,alpha2
"('T4', 'T6')",0.0016400000000000002,-0.29015332828058116,0.29015332828058116,-0.33723744073872775,-0.23613737854921132,beta1
"('Cz', 'C4')",0.010679999999999999,-0.2894886887780592,0.2894886887780592,-0.4535023514603951,-0.1690223344930023,beta1
"('T3', 'C3')",0.01968,-0.28934211466682047,0.28934211466682047,-0.40160158327538253,-0.1689035384911908,delta
"('T4', 'O2')",0.00102,-0.28922860457582245,0.28922860457582245,-0.3551630116598027,-0.21947392079063213,gamma
"('F4', 'Pz')",0.013620000000000002,-0.28841502801013363,0.28841502801013363,-0.37740770106945853,-0.21301388510025537,beta1
"('O1', 'P3')",0.00396,-0.2883745942979985,0.2883745942979985,-0.40251824586654694,-0.20554577325461806,beta2
"('O1', 'P4')",0.018680000000000002,0.2883149180943612,0.2883149180943612,0.20924946765505606,0.45630756182324966,beta2
"('T5', 'P3')",0.00224,-0.28620895662666673,0.28620895662666673,-0.36961911522468566,-0.15837907632189457,beta2
"('Fp1', 'F8')",0.0047799999999999995,-0.2858965655216378,0.2858965655216378,-0.3885087246666177,-0.20382328098867758,alpha1
"('T6', 'Pz')",0.0015600000000000002,0.28574510486040317,0.28574510486040317,0.13454848728992486,0.3975776107948771,beta1
"('F4', 'C3')",0.00238,-0.2854559791236807,0.2854559791236807,-0.3585707512527068,-0.2087063140616419,theta
"('T4', 'Cz')",0.028020000000000003,-0.28522014208652574,0.28522014208652574,-0.34303253333538436,-0.20860426707512797,delta
"('T3', 'P3')",0.0038,-0.28506463764771794,0.28506463764771794,-0.35802486348966056,-0.18579538050068378,delta
"('O2', 'P3')",0.013059999999999999,0.2846213315386812,0.2846213315386812,0.20175100781080485,0.44776196040043414,theta
"('T4', 'Pz')",0.0013,-0.2844805528813677,0.2844805528813677,-0.3711038089150377,-0.18460229412801116,alpha2
"('T4', 'Cz')",0.05,-0.28435445693993483,0.28435445693993483,-0.42673611418997714,-0.18091651013466092,alpha1
"('F7', 'C3')",0.0034000000000000002,-0.2842940379412475,0.2842940379412475,-0.40872900480633334,-0.20414465293045275,beta2
"('T5', 'O2')",0.00538,0.2842711844456111,0.2842711844456111,0.1426411873176291,0.34723125199463883,beta1
"('Fp2', 'T3')",0.00392,-0.2840408468984271,0.2840408468984271,-0.37645884950602476,-0.19190297468145573,alpha2
"('O2', 'Cz')",0.018600000000000002,0.2825570072956417,0.2825570072956417,0.22388188051684915,0.3818063449468909,delta
"('F3', 'F4')",0.00176,-0.2825377524306608,0.2825377524306608,-0.3687728650965393,-0.20714073167734293,theta
"('T6', 'P4')",0.01586,-0.28115458237241003,0.28115458237241003,-0.3552149750622222,-0.16568819575246624,alpha2
"('F3', 'Pz')",0.012640000000000002,-0.279972679649957,0.279972679649957,-0.3577549828163429,-0.1339053016921652,beta2
"('O2', 'P4')",0.0027600000000000003,-0.27974007816829294,0.27974007816829294,-0.35692855816556235,-0.18727840618323582,beta1
"('C4', 'P4')",0.01572,0.27960680049735254,0.27960680049735254,0.1680771670204081,0.38150609611060415,alpha2
"('F8', 'T4')",0.006,-0.2795178271626834,0.2795178271626834,-0.38668567744440285,-0.18354685917803756,theta
"('O1', 'C4')",0.013760000000000001,0.2787010818934482,0.2787010818934482,0.152846358942616,0.37723829515941554,beta1
"('O1', 'Pz')",0.0028000000000000004,0.2774715904752303,0.2774715904752303,0.18487787668289807,0.34873329100517575,alpha1
"('F3', 'T4')",0.00302,-0.2772705947816036,0.2772705947816036,-0.3798927782462606,-0.1372166227700129,alpha2
"('T4', 'P4')",0.0143,-0.27697839182184325,0.27697839182184325,-0.38073404120647053,-0.1565782085060028,gamma
"('T4', 'P4')",0.00438,-0.2760441884763626,0.2760441884763626,-0.3843685012517155,-0.12517730136679303,theta
"('T4', 'C4')",0.00414,-0.27572834668978496,0.27572834668978496,-0.38841553101511184,-0.12946345730870434,delta
"('F7', 'C4')",0.01524,-0.27563071691289404,0.27563071691289404,-0.3777342355055517,-0.10733148621739304,alpha1
"('T5', 'Pz')",0.022740000000000003,0.2753696257256112,0.2753696257256112,0.15455813016990427,0.3800761885215349,alpha1
"('F3', 'T5')",0.036480000000000005,-0.2745004872498893,0.2745004872498893,-0.32246494395728204,-0.2104319662264652,delta
"('F7', 'Fz')",0.03302,-0.27408964631011573,0.27408964631011573,-0.4238155101595547,-0.20728462025546673,delta
"('Fz', 'T3')",0.0022400000000000002,-0.2740697712182734,0.2740697712182734,-0.3902954746210998,-0.20385508461601604,beta1
"('F8', 'T5')",0.0085,-0.2739962476585941,0.2739962476585941,-0.36802729450207256,-0.1680798171016557,alpha1
"('F7', 'T3')",0.034960000000000005,-0.272331020982188,0.272331020982188,-0.38338628792728374,-0.18597177348478805,gamma
"('F4', 'C3')",0.00544,-0.2721410148732156,0.2721410148732156,-0.36078204882960185,-0.15023237690322108,delta
"('Fp2', 'T4')",0.00446,-0.27021285018875224,0.27021285018875224,-0.3546801281921404,-0.20807793312895487,beta1
"('T5', 'O2')",0.00906,0.2697496013336451,0.2697496013336451,0.15703942877390878,0.4194681605982442,beta2
"('F7', 'Pz')",0.028980000000000002,-0.2694116891338192,0.2694116891338192,-0.3873626977292012,-0.17746779592985995,alpha1
"('F7', 'C3')",0.024560000000000005,-0.269122717260998,0.269122717260998,-0.3412043409320553,-0.18458217001969152,theta
"('F4', 'T3')",0.00858,-0.26884713513757336,0.26884713513757336,-0.39803360457321985,-0.14781799651848704,alpha1
"('Fp1', 'Pz')",0.02914,-0.26874400373152973,0.26874400373152973,-0.38520734615534946,-0.0906618899963482,alpha2
"('Fp2', 'T4')",0.00276,-0.2679891659426667,0.2679891659426667,-0.4537551216113365,-0.17623225478964724,alpha2
"('Fz', 'Pz')",0.034,-0.2674712922736262,0.2674712922736262,-0.39847222339549915,-0.14152727019614408,alpha2
"('Fz', 'T4')",0.013000000000000001,-0.2672772781014023,0.2672772781014023,-0.34182315512010475,-0.14364627908203628,beta2
"('T4', 'O1')",0.025620000000000004,0.2664518232961621,0.2664518232961621,0.16020416168540141,0.401059368351354,alpha1
"('F4', 'T4')",0.012640000000000002,-0.2660657855630654,0.2660657855630654,-0.3764486019764226,-0.14851841564488544,alpha1
"('O2', 'Pz')",0.03232,0.2659233222915601,0.2659233222915601,0.18138223289890215,0.3426637470268009,beta1
"('F8', 'Cz')",0.0189,0.265830810784761,0.265830810784761,0.12485566484343394,0.37682051725335763,gamma
"('O2', 'P4')",0.026760000000000003,-0.26571006158824395,0.26571006158824395,-0.3756933375817615,-0.1353516357844932,alpha2
"('F7', 'F4')",0.00574,-0.2656827238868157,0.2656827238868157,-0.40637285522284816,-0.17567382174081708,beta1
"('Fp2', 'P4')",0.015120000000000001,-0.26491111339660833,0.26491111339660833,-0.3666431511729807,-0.12541751696131725,alpha2
"('T4', 'Pz')",0.0071,-0.2644290587605352,0.2644290587605352,-0.42516070507141684,-0.09875181886127904,beta2
"('T6', 'C4')",0.004,-0.2639515818873521,0.2639515818873521,-0.35995175727861456,-0.11858349180124364,gamma
"('Fp1', 'P4')",0.011620000000000002,-0.2627896367223052,0.2627896367223052,-0.32132271706826915,-0.11641207540689476,alpha2
"('T6', 'P3')",0.037000000000000005,0.26236473689693995,0.26236473689693995,0.15210378410606473,0.4009134318950338,theta
"('T5', 'O1')",0.0025000000000000005,-0.26220852382996584,0.26220852382996584,-0.36536407549981104,-0.20984387363710416,beta1
"('F7', 'Cz')",0.009060000000000002,0.2615572705673882,0.2615572705673882,0.1484225801491447,0.3468500741458341,gamma
"('Fp1', 'F8')",0.02222,0.26096197431231516,0.26096197431231516,0.17794018130984607,0.39047099766709964,delta
"('O1', 'P4')",0.04004,0.26042626257623097,0.26042626257623097,0.2138848360924927,0.3238710643211624,delta
"('O1', 'C3')",0.00182,0.2597925994596343,0.2597925994596343,0.18012412320416696,0.3703694606790985,alpha1
"('O1', 'Pz')",0.03762,0.25875814427032257,0.25875814427032257,0.1534584692219027,0.31377419961371233,delta
"('T4', 'C4')",0.022220000000000004,-0.25799060711209804,0.25799060711209804,-0.3689793863135449,-0.1513231967418733,gamma
"('Fp1', 'P3')",0.034960000000000005,-0.2572613995741563,0.2572613995741563,-0.3923512882506275,-0.16972211947938476,delta
"('Cz', 'C4')",0.01906,-0.2571867602033367,0.2571867602033367,-0.36116623343632365,-0.18381353578902787,beta2
"('F7', 'F4')",0.0182,-0.25668061855313173,0.25668061855313173,-0.37377441384347543,-0.17081812269221514,theta
"('T4', 'C3')",0.026780000000000005,-0.2561733194122064,0.2561733194122064,-0.38904668094776196,-0.05947986980728377,theta
"('F7', 'T5')",0.010480000000000001,-0.2561623721615664,0.2561623721615664,-0.3339505096602488,-0.2062078655999184,delta
"('T3', 'Cz')",0.008400000000000001,-0.25597489875251733,0.25597489875251733,-0.383850191453474,-0.16504043803841897,beta1
"('F3', 'F8')",0.04854,0.25460177467465667,0.25460177467465667,0.1466590193096382,0.3252373197848706,gamma
"('Fp1', 'P3')",0.01364,-0.25410535877293244,0.25410535877293244,-0.3824828683263555,-0.18371384367667074,theta
"('F3', 'T3')",0.00238,-0.2536125557674631,0.2536125557674631,-0.30994830771974385,-0.16791093891217032,theta
"('Pz', 'P4')",0.02544,-0.25131382521354684,0.25131382521354684,-0.3810577800617838,-0.14955750011216562,alpha2
"('F7', 'T3')",0.0218,-0.25126114398151034,0.25126114398151034,-0.3322247930239871,-0.17644398714570325,theta
"('O2', 'C4')",0.01916,0.24999641101192333,0.24999641101192333,0.11442270687796502,0.3325246248438989,alpha2
"('Fp2', 'T5')",0.017560000000000003,0.2497642531755532,0.2497642531755532,0.167998730011643,0.33405699283027257,gamma
"('Fp1', 'Fz')",0.01856,-0.24950426013753368,0.24950426013753368,-0.33390348687935145,-0.1645634008139435,gamma
"('Fp2', 'T4')",0.01184,-0.24832797942467671,0.24832797942467671,-0.3593369412715499,-0.13800483453963747,theta
"('F3', 'T5')",0.03468,-0.24750748405536288,0.24750748405536288,-0.3441791001144222,-0.16468647788602506,gamma
"('F8', 'Pz')",0.026420000000000003,-0.24724616618318151,0.24724616618318151,-0.3304263562509659,-0.15615983663447716,beta1
"('F4', 'T6')",0.03794,-0.24290913851860071,0.24290913851860071,-0.3169342033389235,-0.1596328955572019,gamma
"('Cz', 'Pz')",0.03394,-0.24257644790793811,0.24257644790793811,-0.3530388000998908,-0.12796370646583863,beta1
"('F8', 'T4')",0.0176,-0.24192393658566846,0.24192393658566846,-0.3163181099016912,-0.1536410689174887,delta
"('Fp1', 'Fp2')",0.0016200000000000001,-0.2416632468922749,0.2416632468922749,-0.34615368147548486,-0.16615142234587388,alpha1
"('F8', 'O1')",0.043680000000000004,0.2404976200525759,0.2404976200525759,0.07918420646333542,0.34929138437233576,gamma
"('T6', 'Cz')",0.04804,0.23976378285537683,0.23976378285537683,0.07614592723841568,0.48252817519377966,theta
"('T5', 'P4')",0.04582,0.23899431453620185,0.23899431453620185,0.13045313433628297,0.33291946538450656,beta2
"('T6', 'C4')",0.047380000000000005,0.23762869128106287,0.23762869128106287,0.13625943111467737,0.3325366495350396,beta1
"('T6', 'P3')",0.03348,0.235958750635158,0.235958750635158,0.15167516123179403,0.346933790289346,delta
"('T5', 'C4')",0.01314,0.23464367084705576,0.23464367084705576,0.13688436143897,0.2899785473478954,alpha1
"('T6', 'Cz')",0.019260000000000003,0.23445711057792112,0.23445711057792112,0.14606780204192069,0.4000437388581707,beta1
"('F8', 'C4')",0.03906,-0.23375596321781766,0.23375596321781766,-0.3237369696699809,-0.152493635998708,alpha1
"('Fz', 'T5')",0.0235,-0.23192744723718878,0.23192744723718878,-0.30564930864555157,-0.13545273201461533,alpha2
"('Fp2', 'Pz')",0.00576,-0.23179256076159493,0.23179256076159493,-0.38200695018301467,-0.13061317535302983,alpha2
"('C3', 'Cz')",0.036500000000000005,-0.23124019803857704,0.23124019803857704,-0.2858326316061346,-0.1511994503825374,alpha1
"('Fp1', 'F7')",0.02682,-0.23041024453940834,0.23041024453940834,-0.3544278356058117,-0.16061790703680245,delta
"('F7', 'T3')",0.02654,-0.22996841754488823,0.22996841754488823,-0.4202615337916733,-0.1447971003203964,alpha1
"('Fz', 'T3')",0.00814,-0.2294964059003169,0.2294964059003169,-0.314005951852048,-0.1506910842408719,theta
"('T6', 'C4')",0.03434,0.22743543578838965,0.22743543578838965,0.17368129343463634,0.3363329129642075,alpha2
"('T5', 'Pz')",0.0256,-0.2270047442761111,0.2270047442761111,-0.3553489850914847,-0.1043919168073213,gamma
"('T3', 'Cz')",0.035500000000000004,-0.22586407916836032,0.22586407916836032,-0.305872935561438,-0.13748936797738479,delta
"('P3', 'P4')",0.02548,0.22466307346414832,0.22466307346414832,0.07101556352770655,0.3526804288400395,delta
"('Fp2', 'T3')",0.004760000000000001,-0.2246180298437992,0.2246180298437992,-0.3857950641691995,-0.05157966668249507,alpha1
"('O2', 'Pz')",0.04016,0.22234755247575094,0.22234755247575094,0.061395301019904897,0.40865508528837935,theta
"('C4', 'P3')",0.03986,0.22228885500248768,0.22228885500248768,0.1588538188628042,0.28222421949073306,alpha1
"('Fp2', 'Pz')",0.028960000000000003,-0.2222508645478249,0.2222508645478249,-0.2635113083507143,-0.15352089590222645,theta
"('F3', 'T4')",0.026140000000000004,-0.2221414607558833,0.2221414607558833,-0.27679928829143835,-0.15513225571050648,alpha1
"('Fp2', 'F7')",0.02262,-0.22150862083710962,0.22150862083710962,-0.32270852837490727,-0.13853937563816066,beta1
"('F4', 'P3')",0.030760000000000003,-0.21969108131486798,0.21969108131486798,-0.32857249288566903,-0.08455223475736581,alpha2
