,corr_method,dice_coeff,sample_size
0,holm_bonferroni,0.4473684210526316,35
1,holm_bonferroni,0.13953488372093023,35
2,holm_bonferroni,0.5070422535211268,35
3,holm_bonferroni,0.4057971014492754,35
4,holm_bonferroni,0.14634146341463414,35
5,holm_bonferroni,0.4927536231884058,35
6,holm_bonferroni,0.3582089552238806,35
7,holm_bonferroni,0.16666666666666666,35
8,holm_bonferroni,0.17647058823529413,35
9,holm_bonferroni,0.41935483870967744,35
10,holm_bonferroni,0.41509433962264153,35
11,holm_bonferroni,0.3137254901960784,35
12,holm_bonferroni,0.5230769230769231,35
13,holm_bonferroni,0.3076923076923077,35
14,holm_bonferroni,0.3333333333333333,35
15,holm_bonferroni,0.3783783783783784,35
16,holm_bonferroni,0.3333333333333333,35
17,holm_bonferroni,0.2777777777777778,35
18,holm_bonferroni,0.17391304347826086,35
19,holm_bonferroni,0.3333333333333333,35
20,holm_bonferroni,0.4067796610169492,35
21,holm_bonferroni,0.42105263157894735,35
22,holm_bonferroni,0.3333333333333333,35
23,holm_bonferroni,0.43243243243243246,35
24,holm_bonferroni,0.475,35
25,holm_bonferroni,0.22641509433962265,35
26,holm_bonferroni,0.23333333333333334,35
27,holm_bonferroni,0.23529411764705882,35
28,holm_bonferroni,0.41379310344827586,35
29,holm_bonferroni,0.1935483870967742,35
30,holm_bonferroni,0.21621621621621623,35
31,holm_bonferroni,0.37142857142857144,35
32,holm_bonferroni,0.49122807017543857,35
33,holm_bonferroni,0.4,35
34,holm_bonferroni,0.2127659574468085,35
35,holm_bonferroni,0.29411764705882354,35
36,holm_bonferroni,0.14814814814814814,35
37,holm_bonferroni,0.417910447761194,35
38,holm_bonferroni,0.3,35
39,holm_bonferroni,0.3829787234042553,35
40,holm_bonferroni,0.23333333333333334,35
41,holm_bonferroni,0.47058823529411764,35
42,holm_bonferroni,0.5428571428571428,35
43,holm_bonferroni,0.33962264150943394,35
44,holm_bonferroni,0.4126984126984127,35
45,holm_bonferroni,0.25,35
46,holm_bonferroni,0.25806451612903225,35
47,holm_bonferroni,0.3561643835616438,35
48,holm_bonferroni,0.32142857142857145,35
49,holm_bonferroni,0.3902439024390244,35
50,holm_bonferroni,0.27692307692307694,35
51,holm_bonferroni,0.2608695652173913,35
52,holm_bonferroni,0.47058823529411764,35
53,holm_bonferroni,0.34782608695652173,35
54,holm_bonferroni,0.4367816091954023,35
55,holm_bonferroni,0.32,35
56,holm_bonferroni,0.3218390804597701,35
57,holm_bonferroni,0.32142857142857145,35
58,holm_bonferroni,0.35294117647058826,35
59,holm_bonferroni,0.25,35
60,holm_bonferroni,0.41379310344827586,35
61,holm_bonferroni,0.34782608695652173,35
62,holm_bonferroni,0.4444444444444444,35
63,holm_bonferroni,0.41025641025641024,35
64,holm_bonferroni,0.43333333333333335,35
65,holm_bonferroni,0.3235294117647059,35
66,holm_bonferroni,0.5283018867924528,35
67,holm_bonferroni,0.32142857142857145,35
68,holm_bonferroni,0.43902439024390244,35
69,holm_bonferroni,0.40816326530612246,35
70,holm_bonferroni,0.358974358974359,35
71,holm_bonferroni,0.4444444444444444,35
72,holm_bonferroni,0.4528301886792453,35
73,holm_bonferroni,0.07407407407407407,35
74,holm_bonferroni,0.4,35
75,holm_bonferroni,0.4,35
76,holm_bonferroni,0.16666666666666666,35
77,holm_bonferroni,0.43243243243243246,35
78,holm_bonferroni,0.125,35
79,holm_bonferroni,0.10526315789473684,35
80,holm_bonferroni,0.48717948717948717,35
81,holm_bonferroni,0.39473684210526316,35
82,holm_bonferroni,0.39344262295081966,35
83,holm_bonferroni,0.38961038961038963,35
84,holm_bonferroni,0.43333333333333335,35
85,holm_bonferroni,0.4,35
86,holm_bonferroni,0.39344262295081966,35
87,holm_bonferroni,0.46511627906976744,35
88,holm_bonferroni,0.3728813559322034,35
89,holm_bonferroni,0.36363636363636365,35
90,holm_bonferroni,0.4186046511627907,35
91,holm_bonferroni,0.27586206896551724,35
92,holm_bonferroni,0.4,35
93,holm_bonferroni,0.42424242424242425,35
94,holm_bonferroni,0.56,35
95,holm_bonferroni,0.5573770491803278,35
96,holm_bonferroni,0.5925925925925926,35
97,holm_bonferroni,0.425531914893617,35
98,holm_bonferroni,0.45,35
99,holm_bonferroni,0.5098039215686274,35
100,sidak,0.4473684210526316,35
101,sidak,0.13953488372093023,35
102,sidak,0.5070422535211268,35
103,sidak,0.4057971014492754,35
104,sidak,0.14634146341463414,35
105,sidak,0.4927536231884058,35
106,sidak,0.3582089552238806,35
107,sidak,0.16666666666666666,35
108,sidak,0.17647058823529413,35
109,sidak,0.41935483870967744,35
110,sidak,0.41509433962264153,35
111,sidak,0.3137254901960784,35
112,sidak,0.5230769230769231,35
113,sidak,0.3076923076923077,35
114,sidak,0.3333333333333333,35
115,sidak,0.3783783783783784,35
116,sidak,0.3333333333333333,35
117,sidak,0.2777777777777778,35
118,sidak,0.17391304347826086,35
119,sidak,0.3333333333333333,35
120,sidak,0.4067796610169492,35
121,sidak,0.42105263157894735,35
122,sidak,0.3333333333333333,35
123,sidak,0.43243243243243246,35
124,sidak,0.475,35
125,sidak,0.22641509433962265,35
126,sidak,0.23333333333333334,35
127,sidak,0.23529411764705882,35
128,sidak,0.41379310344827586,35
129,sidak,0.1935483870967742,35
130,sidak,0.21621621621621623,35
131,sidak,0.37142857142857144,35
132,sidak,0.49122807017543857,35
133,sidak,0.4,35
134,sidak,0.2127659574468085,35
135,sidak,0.29411764705882354,35
136,sidak,0.14814814814814814,35
137,sidak,0.417910447761194,35
138,sidak,0.3,35
139,sidak,0.3829787234042553,35
140,sidak,0.23333333333333334,35
141,sidak,0.47058823529411764,35
142,sidak,0.5428571428571428,35
143,sidak,0.33962264150943394,35
144,sidak,0.4126984126984127,35
145,sidak,0.25,35
146,sidak,0.25806451612903225,35
147,sidak,0.3561643835616438,35
148,sidak,0.32142857142857145,35
149,sidak,0.3902439024390244,35
150,sidak,0.2857142857142857,35
151,sidak,0.2608695652173913,35
152,sidak,0.47058823529411764,35
153,sidak,0.34782608695652173,35
154,sidak,0.4470588235294118,35
155,sidak,0.3013698630136986,35
156,sidak,0.3058823529411765,35
157,sidak,0.32142857142857145,35
158,sidak,0.35294117647058826,35
159,sidak,0.25,35
160,sidak,0.41379310344827586,35
161,sidak,0.34782608695652173,35
162,sidak,0.4444444444444444,35
163,sidak,0.41025641025641024,35
164,sidak,0.43333333333333335,35
165,sidak,0.3235294117647059,35
166,sidak,0.5283018867924528,35
167,sidak,0.32142857142857145,35
168,sidak,0.43902439024390244,35
169,sidak,0.40816326530612246,35
170,sidak,0.358974358974359,35
171,sidak,0.4444444444444444,35
172,sidak,0.4528301886792453,35
173,sidak,0.07407407407407407,35
174,sidak,0.4,35
175,sidak,0.4,35
176,sidak,0.16666666666666666,35
177,sidak,0.43243243243243246,35
178,sidak,0.125,35
179,sidak,0.10526315789473684,35
180,sidak,0.48717948717948717,35
181,sidak,0.39473684210526316,35
182,sidak,0.39344262295081966,35
183,sidak,0.38961038961038963,35
184,sidak,0.43333333333333335,35
185,sidak,0.4,35
186,sidak,0.39344262295081966,35
187,sidak,0.46511627906976744,35
188,sidak,0.3728813559322034,35
189,sidak,0.36363636363636365,35
190,sidak,0.4186046511627907,35
191,sidak,0.27586206896551724,35
192,sidak,0.4,35
193,sidak,0.42424242424242425,35
194,sidak,0.56,35
195,sidak,0.5573770491803278,35
196,sidak,0.5925925925925926,35
197,sidak,0.425531914893617,35
198,sidak,0.45,35
199,sidak,0.5098039215686274,35
200,bonferroni,0.4473684210526316,35
201,bonferroni,0.13953488372093023,35
202,bonferroni,0.5070422535211268,35
203,bonferroni,0.4117647058823529,35
204,bonferroni,0.14634146341463414,35
205,bonferroni,0.4927536231884058,35
206,bonferroni,0.36363636363636365,35
207,bonferroni,0.16666666666666666,35
208,bonferroni,0.18181818181818182,35
209,bonferroni,0.4262295081967213,35
210,bonferroni,0.41509433962264153,35
211,bonferroni,0.3137254901960784,35
212,bonferroni,0.5230769230769231,35
213,bonferroni,0.3076923076923077,35
214,bonferroni,0.3333333333333333,35
215,bonferroni,0.3783783783783784,35
216,bonferroni,0.3333333333333333,35
217,bonferroni,0.2777777777777778,35
218,bonferroni,0.17391304347826086,35
219,bonferroni,0.3333333333333333,35
220,bonferroni,0.4067796610169492,35
221,bonferroni,0.42857142857142855,35
222,bonferroni,0.3333333333333333,35
223,bonferroni,0.43243243243243246,35
224,bonferroni,0.45569620253164556,35
225,bonferroni,0.22641509433962265,35
226,bonferroni,0.23333333333333334,35
227,bonferroni,0.2,35
228,bonferroni,0.42105263157894735,35
229,bonferroni,0.1935483870967742,35
230,bonferroni,0.21621621621621623,35
231,bonferroni,0.37142857142857144,35
232,bonferroni,0.49122807017543857,35
233,bonferroni,0.4,35
234,bonferroni,0.2127659574468085,35
235,bonferroni,0.29411764705882354,35
236,bonferroni,0.14814814814814814,35
237,bonferroni,0.417910447761194,35
238,bonferroni,0.3,35
239,bonferroni,0.3829787234042553,35
240,bonferroni,0.23333333333333334,35
241,bonferroni,0.4523809523809524,35
242,bonferroni,0.5428571428571428,35
243,bonferroni,0.33962264150943394,35
244,bonferroni,0.3870967741935484,35
245,bonferroni,0.25,35
246,bonferroni,0.25806451612903225,35
247,bonferroni,0.3611111111111111,35
248,bonferroni,0.32727272727272727,35
249,bonferroni,0.3902439024390244,35
250,bonferroni,0.2857142857142857,35
251,bonferroni,0.2608695652173913,35
252,bonferroni,0.47058823529411764,35
253,bonferroni,0.34782608695652173,35
254,bonferroni,0.4470588235294118,35
255,bonferroni,0.3013698630136986,35
256,bonferroni,0.3058823529411765,35
257,bonferroni,0.32142857142857145,35
258,bonferroni,0.35294117647058826,35
259,bonferroni,0.25,35
