,corr_method,dice_coeff,sample_size
0,holm_bonferroni,0.0,20
1,holm_bonferroni,0.0,20
2,holm_bonferroni,0.26666666666666666,20
3,holm_bonferroni,0.0,20
4,holm_bonferroni,0.13333333333333333,20
5,holm_bonferroni,0.3157894736842105,20
6,holm_bonferroni,0.0,20
7,holm_bonferroni,0.0,20
8,holm_bonferroni,0.0,20
9,holm_bonferroni,0.0,20
10,holm_bonferroni,0.0,20
11,holm_bonferroni,0.0,20
12,holm_bonferroni,0.0,20
13,holm_bonferroni,0.0,20
14,holm_bonferroni,0.0,20
15,holm_bonferroni,0.0,20
16,holm_bonferroni,0.0,20
17,holm_bonferroni,0.25,20
18,holm_bonferroni,0.16666666666666666,20
19,holm_bonferroni,0.5,20
20,holm_bonferroni,0.25,20
21,holm_bonferroni,0.0,20
22,holm_bonferroni,0.0,20
23,holm_bonferroni,0.5,20
24,holm_bonferroni,0.0,20
25,holm_bonferroni,0.3333333333333333,20
26,holm_bonferroni,0.0,20
27,holm_bonferroni,0.0,20
28,holm_bonferroni,0.0,20
29,holm_bonferroni,0.0,20
30,holm_bonferroni,0.125,20
31,holm_bonferroni,0.25,20
32,holm_bonferroni,0.16666666666666666,20
33,holm_bonferroni,0.16666666666666666,20
34,holm_bonferroni,0.25,20
35,holm_bonferroni,0.25,20
36,holm_bonferroni,0.0,20
37,holm_bonferroni,0.3333333333333333,20
38,holm_bonferroni,0.23529411764705882,20
39,holm_bonferroni,0.0,20
40,holm_bonferroni,0.23529411764705882,20
41,holm_bonferroni,0.125,20
42,holm_bonferroni,0.2,20
43,holm_bonferroni,0.16666666666666666,20
44,holm_bonferroni,0.0,20
45,holm_bonferroni,0.0,20
46,holm_bonferroni,0.0,20
47,holm_bonferroni,0.0,20
48,holm_bonferroni,0.0,20
49,holm_bonferroni,0.0,20
50,holm_bonferroni,0.0,20
51,holm_bonferroni,0.0,20
52,holm_bonferroni,0.0,20
53,holm_bonferroni,0.0,20
54,holm_bonferroni,0.0,20
55,holm_bonferroni,0.3333333333333333,20
56,holm_bonferroni,0.0,20
57,holm_bonferroni,0.0,20
58,holm_bonferroni,0.3333333333333333,20
59,holm_bonferroni,0.23529411764705882,20
60,holm_bonferroni,0.0,20
61,holm_bonferroni,0.3076923076923077,20
62,holm_bonferroni,0.2,20
63,holm_bonferroni,0.2222222222222222,20
64,holm_bonferroni,0.0,20
65,holm_bonferroni,0.0,20
66,holm_bonferroni,0.35294117647058826,20
67,holm_bonferroni,0.0,20
68,holm_bonferroni,0.15384615384615385,20
69,holm_bonferroni,0.0,20
70,holm_bonferroni,0.16666666666666666,20
71,holm_bonferroni,0.0,20
72,holm_bonferroni,0.0,20
73,holm_bonferroni,0.18181818181818182,20
74,holm_bonferroni,0.0,20
75,holm_bonferroni,0.1875,20
76,holm_bonferroni,0.0,20
77,holm_bonferroni,0.0,20
78,holm_bonferroni,0.0,20
79,holm_bonferroni,0.2,20
80,holm_bonferroni,0.0,20
81,holm_bonferroni,0.0,20
82,holm_bonferroni,0.0,20
83,holm_bonferroni,,20
84,holm_bonferroni,,20
85,holm_bonferroni,0.0,20
86,holm_bonferroni,0.0,20
87,holm_bonferroni,0.0,20
88,holm_bonferroni,0.32432432432432434,20
89,holm_bonferroni,0.0,20
90,holm_bonferroni,0.0,20
91,holm_bonferroni,0.2222222222222222,20
92,holm_bonferroni,0.13333333333333333,20
93,holm_bonferroni,0.125,20
94,holm_bonferroni,0.0,20
95,holm_bonferroni,0.0,20
96,holm_bonferroni,0.0,20
97,holm_bonferroni,0.0,20
98,holm_bonferroni,0.0,20
99,holm_bonferroni,0.0,20
100,holm_bonferroni,0.0,20
101,holm_bonferroni,0.16666666666666666,20
102,holm_bonferroni,,20
103,holm_bonferroni,0.0,20
104,holm_bonferroni,0.0,20
105,holm_bonferroni,0.0,20
106,holm_bonferroni,0.0,20
107,holm_bonferroni,0.0,20
108,holm_bonferroni,0.125,20
109,holm_bonferroni,0.2857142857142857,20
110,holm_bonferroni,0.0,20
111,holm_bonferroni,0.3333333333333333,20
112,holm_bonferroni,0.0,20
113,holm_bonferroni,0.0,20
114,holm_bonferroni,0.16,20
115,holm_bonferroni,0.15384615384615385,20
116,holm_bonferroni,0.0,20
117,holm_bonferroni,0.3076923076923077,20
118,holm_bonferroni,0.16666666666666666,20
119,holm_bonferroni,0.0,20
120,holm_bonferroni,0.0,20
121,holm_bonferroni,0.3870967741935484,20
122,holm_bonferroni,0.10526315789473684,20
123,holm_bonferroni,0.0,20
124,holm_bonferroni,0.0,20
125,holm_bonferroni,0.0,20
126,holm_bonferroni,0.0,20
127,holm_bonferroni,0.0,20
128,holm_bonferroni,0.2,20
129,holm_bonferroni,0.0,20
130,holm_bonferroni,0.0,20
131,holm_bonferroni,0.0,20
132,holm_bonferroni,0.0,20
133,holm_bonferroni,0.0,20
134,holm_bonferroni,0.0,20
135,holm_bonferroni,0.0,20
136,holm_bonferroni,0.09523809523809523,20
137,holm_bonferroni,0.0,20
138,holm_bonferroni,0.0,20
139,holm_bonferroni,0.0,20
140,holm_bonferroni,0.2222222222222222,20
141,holm_bonferroni,0.0,20
142,holm_bonferroni,0.0,20
143,holm_bonferroni,0.35714285714285715,20
144,holm_bonferroni,0.0,20
145,holm_bonferroni,0.5,20
146,holm_bonferroni,0.3333333333333333,20
147,holm_bonferroni,0.46153846153846156,20
148,holm_bonferroni,0.15384615384615385,20
149,holm_bonferroni,0.3333333333333333,20
150,holm_bonferroni,0.3,20
151,holm_bonferroni,0.0,20
152,holm_bonferroni,0.0,20
153,holm_bonferroni,0.0,20
154,holm_bonferroni,0.0,20
155,holm_bonferroni,0.0,20
156,holm_bonferroni,0.0,20
157,holm_bonferroni,0.0,20
158,holm_bonferroni,0.0,20
159,holm_bonferroni,0.3333333333333333,20
160,holm_bonferroni,0.3076923076923077,20
161,holm_bonferroni,0.15384615384615385,20
162,holm_bonferroni,0.1111111111111111,20
163,holm_bonferroni,0.1,20
164,holm_bonferroni,0.0,20
165,holm_bonferroni,0.4,20
166,holm_bonferroni,0.2857142857142857,20
167,holm_bonferroni,0.3333333333333333,20
168,holm_bonferroni,0.0,20
169,holm_bonferroni,0.0,20
170,holm_bonferroni,0.13333333333333333,20
171,holm_bonferroni,0.3,20
172,holm_bonferroni,0.2727272727272727,20
173,holm_bonferroni,0.0,20
174,holm_bonferroni,0.0,20
175,holm_bonferroni,0.0,20
176,holm_bonferroni,0.0,20
177,holm_bonferroni,0.2857142857142857,20
178,holm_bonferroni,0.0,20
179,holm_bonferroni,0.0,20
180,holm_bonferroni,0.2,20
181,holm_bonferroni,0.3076923076923077,20
182,holm_bonferroni,0.0,20
183,holm_bonferroni,0.5333333333333333,20
184,holm_bonferroni,0.23529411764705882,20
185,holm_bonferroni,0.0,20
186,holm_bonferroni,0.0,20
187,holm_bonferroni,0.0,20
188,holm_bonferroni,0.2857142857142857,20
189,holm_bonferroni,0.0,20
190,holm_bonferroni,0.0,20
191,holm_bonferroni,0.0,20
192,holm_bonferroni,0.0,20
193,holm_bonferroni,0.0,20
194,holm_bonferroni,0.0,20
195,holm_bonferroni,0.0,20
196,holm_bonferroni,0.16666666666666666,20
197,holm_bonferroni,0.0,20
198,holm_bonferroni,0.16666666666666666,20
199,holm_bonferroni,0.0,20
200,holm_bonferroni,0.0,20
201,holm_bonferroni,0.0,20
202,holm_bonferroni,0.2,20
203,holm_bonferroni,0.0,20
204,holm_bonferroni,0.0,20
205,holm_bonferroni,0.0,20
206,holm_bonferroni,0.375,20
207,holm_bonferroni,0.0,20
208,holm_bonferroni,0.0,20
209,holm_bonferroni,0.0,20
210,holm_bonferroni,0.0,20
211,holm_bonferroni,0.0,20
212,holm_bonferroni,0.0,20
213,holm_bonferroni,0.0,20
214,holm_bonferroni,0.0,20
215,holm_bonferroni,,20
216,holm_bonferroni,0.4,20
217,holm_bonferroni,0.0,20
218,holm_bonferroni,0.0,20
219,holm_bonferroni,0.0,20
220,holm_bonferroni,0.0,20
221,holm_bonferroni,0.0,20
222,holm_bonferroni,0.2222222222222222,20
223,holm_bonferroni,0.0,20
224,holm_bonferroni,0.0,20
225,holm_bonferroni,0.15384615384615385,20
226,holm_bonferroni,0.0,20
227,holm_bonferroni,0.3333333333333333,20
228,holm_bonferroni,0.0,20
229,holm_bonferroni,0.4,20
230,holm_bonferroni,0.5,20
231,holm_bonferroni,0.0,20
232,holm_bonferroni,0.0,20
233,holm_bonferroni,0.0,20
234,holm_bonferroni,0.0,20
235,holm_bonferroni,0.0,20
236,holm_bonferroni,0.0,20
237,holm_bonferroni,0.0,20
238,holm_bonferroni,0.2222222222222222,20
239,holm_bonferroni,0.0,20
240,holm_bonferroni,0.0,20
241,holm_bonferroni,0.15384615384615385,20
242,holm_bonferroni,0.0,20
243,holm_bonferroni,,20
244,holm_bonferroni,0.0,20
245,holm_bonferroni,0.0,20
246,holm_bonferroni,0.0,20
247,holm_bonferroni,0.18181818181818182,20
248,holm_bonferroni,0.3333333333333333,20
249,holm_bonferroni,0.0,20
250,holm_bonferroni,0.0,20
251,holm_bonferroni,0.5333333333333333,20
252,holm_bonferroni,0.0,20
253,holm_bonferroni,0.0,20
254,holm_bonferroni,,20
255,holm_bonferroni,0.0,20
256,holm_bonferroni,0.0,20
257,holm_bonferroni,0.0,20
258,holm_bonferroni,0.0,20
259,holm_bonferroni,0.0,20
260,holm_bonferroni,0.2857142857142857,20
261,holm_bonferroni,0.0,20
262,holm_bonferroni,0.4444444444444444,20
263,holm_bonferroni,0.0,20
264,holm_bonferroni,0.0,20
265,holm_bonferroni,0.0,20
266,holm_bonferroni,0.41379310344827586,20
267,holm_bonferroni,0.0,20
268,holm_bonferroni,0.2,20
