,p_vals_full,mean_eff_size,abs_eff_size,p_vals_sz_20,eff_size_sz_20,freq_repr_sz_20,p_vals_sz_25,eff_size_sz_25,freq_repr_sz_25,p_vals_sz_30,eff_size_sz_30,freq_repr_sz_30,p_vals_sz_40,eff_size_sz_40,freq_repr_sz_40,p_vals_sz_50,eff_size_sz_50,freq_repr_sz_50,p_vals_sz_70,eff_size_sz_70,freq_repr_sz_70,band
"('Fp1', 'Fp2')",2.385510037128497e-11,-0.6163992611001886,0.6163992611001886,0.6770537866579086,-0.7450623507157587,0.058,0.5115761310953381,-0.7291749025562805,0.142,0.3725508611348848,-0.6855816195929576,0.242,0.18062804447104086,-0.6638180302233359,0.48,0.06214891205685944,-0.6604522378362011,0.732,0.005469428707728925,-0.648922552235793,0.978,alpha2
"('Fp1', 'Fz')",2.278057613041523e-11,-0.6161074977115468,0.6161074977115468,0.7137998449232548,-0.7038772034133455,0.014,0.5282993660531347,-0.6833768613577587,0.058,0.35952785766348755,-0.6617087982419778,0.15,0.1455210870300083,-0.6541858813480975,0.496,0.0383319068890612,-0.6453394052925182,0.81,0.0030278079976315767,-0.6337755237864457,0.994,alpha1
"('Fp2', 'F8')",1.0308339228294204e-10,-0.6145717489762434,0.6145717489762434,0.6508227642004312,-0.7692315157314016,0.056,0.528965811397199,-0.7248126039618249,0.166,0.38931391111953767,-0.7100968920292201,0.294,0.22314304513380961,-0.6696194795012645,0.466,0.0966048770708722,-0.6679281954394792,0.686,0.014564954612777434,-0.6364945870317015,0.942,alpha2
"('F4', 'F8')",7.155596014575306e-13,-0.6125184098515591,0.6125184098515591,0.6857011742887371,-0.7330714387921453,0.018,0.4669263960434153,-0.7160788742111579,0.088,0.28923033356234723,-0.6962990930677713,0.22,0.08785442806690666,-0.6914344062064979,0.644,0.02787163230393014,-0.6720831620966281,0.864,0.0009230948755825402,-0.6696710947417863,0.998,beta2
"('Fp1', 'F3')",7.69378372227021e-12,-0.6115376433568488,0.6115376433568488,0.7063954741105022,-0.7130473895977806,0.018,0.5091330459979299,-0.6963398966604415,0.076,0.3536674535336587,-0.6724714878205592,0.2,0.12334545966084048,-0.6669114275390415,0.538,0.04171074003171444,-0.6483097701541172,0.79,0.002604162545988288,-0.6409083095690317,0.994,beta2
"('Fp1', 'F7')",1.9361649891532188e-11,-0.6080507099451137,0.6080507099451137,0.7302819415315628,-0.6988528638235345,0.024,0.5256554417951882,-0.6891953894276108,0.096,0.36084212243317865,-0.6713241487291878,0.202,0.13896414679137495,-0.6629440597237838,0.538,0.0507904106430346,-0.6525857952198634,0.792,0.0038113211023980175,-0.6364885616784179,0.99,beta1
"('Fp2', 'F3')",2.828602212992883e-10,-0.606369213277779,0.606369213277779,0.732009262870284,-0.6856171943542949,0.018,0.5727288817571982,-0.6618064350219289,0.064,0.4139675624019103,-0.6512312859164334,0.16,0.18349454678819824,-0.624526859074513,0.422,0.06291996258729586,-0.6231416036484594,0.756,0.00895057877480383,-0.6027322316367081,0.962,alpha1
"('F7', 'F3')",3.1923753502601415e-11,-0.6061942337631883,0.6061942337631883,0.7595823053693811,-0.6932444228626052,0.002,0.5312736074339296,-0.6820081866917819,0.05,0.30762480145927484,-0.6739055677924476,0.14,0.09686855490481526,-0.6513528771942083,0.52,0.026192523287470505,-0.642995936536444,0.858,0.0018494578087757424,-0.6301936304687809,0.996,beta1
"('Cz', 'C4')",7.247136916498559e-11,-0.6033769165805172,0.6033769165805172,0.6812842749847834,-0.734522581323467,0.03,0.5333315584294582,-0.6837769536299757,0.11,0.3655177010835012,-0.6874156188360069,0.254,0.19700506616332497,-0.6759442454362508,0.546,0.08839077424864905,-0.6684583860808362,0.718,0.01398292876703653,-0.6407652975497985,0.93,alpha2
"('F3', 'Fz')",3.158374412907237e-10,-0.594696689667823,0.594696689667823,0.682454586573575,-0.7275622631604347,0.036,0.5124381151226421,-0.7105904326831335,0.12,0.3968711299879607,-0.6658743169542994,0.216,0.24540238390484054,-0.6447131560646662,0.524,0.11360927332691322,-0.6401621628794173,0.666,0.015059423392967777,-0.6286266513319254,0.918,alpha1
"('F8', 'T5')",4.77720766665143e-11,-0.5934602985281783,0.5934602985281783,0.7664782939221176,-0.6637277017984625,0.016,0.5734407229174647,-0.650381082387626,0.042,0.40424738170613234,-0.6360746403971708,0.148,0.17407458445132956,-0.6200303692024852,0.464,0.05292392978456727,-0.612802111543597,0.74,0.005469972159442346,-0.6195491335172466,0.986,alpha2
"('Fp1', 'F4')",9.413472305357117e-11,-0.5903189850154507,0.5903189850154507,0.7610439409180701,-0.6816897063464177,0.022,0.5818283941125489,-0.6543450952081017,0.042,0.4025813170656078,-0.6374338408282447,0.136,0.17936364409166858,-0.6272968246126742,0.436,0.058521976299361664,-0.6169389761815676,0.762,0.005253061561175957,-0.6115740067578258,0.982,alpha1
"('F7', 'F3')",6.728648920314588e-11,-0.5874667151008135,0.5874667151008135,0.7102779924613483,-0.7167574759415858,0.024,0.5217695461491643,-0.6855153832492082,0.062,0.35259231086843634,-0.668740491616856,0.17,0.14308445696186714,-0.6544993139659869,0.53,0.052687742827314255,-0.6457015931199637,0.782,0.004870618563435848,-0.6245221021304836,0.984,alpha1
"('F8', 'O2')",5.570448031697178e-09,-0.5874035042792409,0.5874035042792409,0.7952830516234335,-0.6039254887585995,0.004,0.6716187402239747,-0.576759940230182,0.028,0.49661084884013146,-0.5956264520227351,0.128,0.30016311595496303,-0.56306415989553,0.31,0.15009954233155737,-0.5427643626907646,0.5,0.024050980244989698,-0.5476841986372583,0.882,alpha2
"('F3', 'Cz')",1.634860112874726e-10,-0.5873477188570226,0.5873477188570226,0.7588075107171043,-0.6723051204471804,0.014,0.5826756264514326,-0.6570509181637105,0.068,0.4002422625247089,-0.6312515822188743,0.154,0.17182328439869274,-0.627004891926665,0.41,0.07035561736223324,-0.615285367887812,0.696,0.006438817344147943,-0.6106018705848036,0.974,beta1
"('Fz', 'T3')",2.5007010969737183e-11,-0.5871124863454448,0.5871124863454448,0.7187057630079303,-0.6884769596502255,0.02,0.6091430084197271,-0.6335185984259823,0.07,0.3940679343499345,-0.6520327118008863,0.21,0.14888408725400987,-0.6510436235741756,0.514,0.04945093893112093,-0.6383346046451116,0.77,0.004448435984019171,-0.6330021189847685,0.98,alpha2
"('Fp1', 'Fz')",1.366369380339412e-11,-0.5825581979074362,0.5825581979074362,0.7393022338720374,-0.6790815922496126,0.02,0.5457538776055594,-0.6642285296188273,0.07,0.3493145606307985,-0.6587543689883276,0.184,0.11500454061249178,-0.6558113802609102,0.524,0.04190408847434227,-0.6422757280139736,0.81,0.002509384175730718,-0.6365562209360199,0.996,beta2
"('T3', 'Pz')",4.186780941559973e-10,-0.5803917810718833,0.5803917810718833,0.7848738667010637,-0.6351624447124823,0.01,0.6423107348010213,-0.6053251600383498,0.044,0.46221954186356545,-0.5977772790109922,0.116,0.19194492477311306,-0.6033691844090051,0.398,0.0806549793804623,-0.5895738286907151,0.654,0.007594437617619578,-0.5840557941672722,0.968,alpha2
"('Fp2', 'Cz')",9.255170590046679e-11,-0.5742807795419538,0.5742807795419538,0.7348811026676088,-0.6806353534929384,0.016,0.5725145815593827,-0.6545923952848122,0.068,0.4007334910561206,-0.6437382140458382,0.152,0.18451344281665744,-0.6340607979329199,0.45,0.06847230299108652,-0.6277618037196344,0.722,0.007537288001154155,-0.6065007435742757,0.966,beta1
"('Fp2', 'C3')",1.0463275350265894e-09,-0.5719217389422584,0.5719217389422584,0.8012342968939223,-0.6133861872215811,0.004,0.6463847627078865,-0.5926165095577955,0.038,0.47183113817382394,-0.591872222408919,0.106,0.20169349796194816,-0.5893069095346528,0.352,0.09717779529528292,-0.5704763224982089,0.614,0.01188861655389321,-0.5662083298400328,0.95,beta1
"('Fp2', 'F4')",8.129869567764786e-11,-0.5707785814050774,0.5707785814050774,0.7642124484565824,-0.6685829730202122,0.014,0.5808668491620361,-0.6452759627523885,0.06,0.42797105659666373,-0.6247726996434451,0.174,0.1857177649683927,-0.6212386612975533,0.444,0.06959379170285163,-0.6127712531964015,0.702,0.008386806480955567,-0.6063348909483575,0.956,gamma
"('Fp1', 'F8')",9.094913557603164e-10,-0.5693230599467795,0.5693230599467795,0.7448408598098849,-0.6600924747434457,0.024,0.5970512823263395,-0.641456312025608,0.072,0.4344693239386174,-0.6413236476660721,0.228,0.24694134728240236,-0.6084150417090283,0.376,0.14638071818043039,-0.5928681094023093,0.616,0.016719788034129022,-0.5862975981938817,0.91,alpha2
"('Fp2', 'Fz')",1.2046496925195378e-08,-0.5687301596346364,0.5687301596346364,0.7483305970391463,-0.6617690074986522,0.01,0.6216687355043716,-0.6300907788760337,0.038,0.46992715629739484,-0.6088716067405195,0.13,0.30381550609453833,-0.5856561449557126,0.394,0.1374255963307535,-0.5833641828564327,0.63,0.03410553592659041,-0.5540850563582174,0.826,alpha1
"('F7', 'F3')",5.090640982811527e-10,-0.562705209083737,0.562705209083737,0.7920362878138513,-0.6328679359309888,0.008,0.6177149606012498,-0.6101791690029015,0.034,0.44383326736087836,-0.6104668008066525,0.134,0.20336148426626682,-0.5948809612133877,0.394,0.08217713547612554,-0.5866104309480382,0.638,0.009841356804223352,-0.5796625757161826,0.964,beta2
"('F7', 'Pz')",3.6646993389989828e-09,-0.5583384979794783,0.5583384979794783,0.7903262326616107,-0.623242366397906,0.018,0.6681439948883923,-0.591721100040146,0.06,0.5145452210467057,-0.5846861438299041,0.11,0.2803770626296538,-0.5772678297371695,0.342,0.13681111717542543,-0.5648312309905061,0.546,0.019712254215947987,-0.5651801204013732,0.898,alpha2
"('Fp2', 'O1')",1.2046496925195378e-08,-0.557910179030978,0.557910179030978,0.8149089865038056,-0.6006647318680869,0.012,0.6892324290935772,-0.5610370198387933,0.034,0.5230197143034822,-0.5603870982552287,0.09,0.3269679047814569,-0.5444650523954718,0.29,0.1699389807670504,-0.5428331294205883,0.516,0.027980256576825267,-0.5453514862643699,0.858,alpha2
"('Fp2', 'F4')",5.421727099618917e-10,-0.5561489506943292,0.5561489506943292,0.7374531520838619,-0.6982214713952826,0.02,0.5972554283015541,-0.648994089206228,0.04,0.4372305718792794,-0.6317305119135893,0.116,0.21159818570486005,-0.6038595706124137,0.366,0.06339691525647229,-0.6189767845894585,0.712,0.009568411546337176,-0.5840430455194947,0.956,alpha1
