,index,dice,fdr,power,count,sample_size
23,sign_uncorr_0.05,0.7530562347188264,0.35157894736842105,0.8979591836734694,475,60
24,sign_eff_0.05,0.7842605156037992,0.26649746192893403,0.8425655976676385,394,60
25,sign_eff_0.1,0.799396681749623,0.171875,0.7725947521865889,320,60
26,sign_eff_0.15,0.7461669505962522,0.10245901639344263,0.6384839650145773,244,60
0,sign_holm_bonferroni,0.28211586901763225,0.0,0.16422287390029325,56,60
1,sign_sidak,0.28211586901763225,0.0,0.16422287390029325,56,60
2,sign_bonferroni,0.2777777777777778,0.0,0.16129032258064516,55,60
3,sign_lsu,0.7354409317803661,0.15,0.6480938416422287,260,60
4,sign_uncorr_0.01,0.7303182579564489,0.1484375,0.6392961876832844,256,60
5,sign_uncorr_0.05,0.7799736495388669,0.291866028708134,0.8680351906158358,418,60
6,sign_eff_0.05,0.7701317715959004,0.2309941520467836,0.7712609970674487,342,60
7,sign_eff_0.1,0.7218543046357616,0.17110266159695817,0.6392961876832844,263,60
8,sign_eff_0.15,0.6415094339622641,0.10052910052910052,0.49853372434017595,189,60
9,sign_holm_bonferroni,0.33658536585365856,0.0,0.20234604105571846,69,60
10,sign_sidak,0.33658536585365856,0.0,0.20234604105571846,69,60
11,sign_bonferroni,0.33658536585365856,0.0,0.20234604105571846,69,60
12,sign_lsu,0.7901990811638591,0.17307692307692307,0.7565982404692082,312,60
13,sign_uncorr_0.01,0.7772511848341233,0.15753424657534246,0.7214076246334311,292,60
14,sign_uncorr_0.05,0.7819548872180451,0.3172866520787746,0.9149560117302052,457,60
15,sign_eff_0.05,0.7905686546463245,0.25,0.8357771260997068,380,60
16,sign_eff_0.1,0.7682737169517885,0.18211920529801323,0.7243401759530792,302,60
17,sign_eff_0.15,0.7150259067357513,0.13025210084033614,0.6070381231671554,238,60
18,sign_holm_bonferroni,0.45701357466063347,0.0,0.2961876832844575,101,60
19,sign_sidak,0.45351473922902497,0.0,0.2932551319648094,100,60
20,sign_bonferroni,0.45351473922902497,0.0,0.2932551319648094,100,60
21,sign_lsu,0.7949080622347949,0.23224043715846995,0.8240469208211144,366,60
22,sign_uncorr_0.01,0.7928994082840237,0.2,0.7859237536656891,335,60
23,sign_uncorr_0.05,0.7740324594257179,0.32608695652173914,0.9090909090909091,460,60
24,sign_eff_0.05,0.7888446215139442,0.279126213592233,0.8709677419354839,412,60
25,sign_eff_0.1,0.7862481315396114,0.19817073170731708,0.7712609970674487,328,60
26,sign_eff_0.15,0.7491638795986622,0.12840466926070038,0.656891495601173,257,60
0,sign_holm_bonferroni,0.29280397022332505,0.0,0.17151162790697674,59,60
1,sign_sidak,0.29280397022332505,0.0,0.17151162790697674,59,60
2,sign_bonferroni,0.29280397022332505,0.0,0.17151162790697674,59,60
3,sign_lsu,0.7807153965785381,0.1605351170568562,0.7296511627906976,299,60
4,sign_uncorr_0.01,0.7758346581875993,0.14385964912280702,0.7093023255813954,285,60
5,sign_uncorr_0.05,0.7724477244772447,0.3304904051172708,0.9127906976744186,469,60
6,sign_eff_0.05,0.7751724137931034,0.26246719160104987,0.8168604651162791,381,60
7,sign_eff_0.1,0.7588424437299035,0.1510791366906475,0.686046511627907,278,60
8,sign_eff_0.15,0.6951871657754011,0.10138248847926268,0.5668604651162791,217,60
9,sign_holm_bonferroni,0.28,0.0,0.16279069767441862,56,60
10,sign_sidak,0.28,0.0,0.16279069767441862,56,60
11,sign_bonferroni,0.28,0.0,0.16279069767441862,56,60
12,sign_lsu,0.7577235772357723,0.14022140221402213,0.6773255813953488,271,60
13,sign_uncorr_0.01,0.7504132231404959,0.13026819923371646,0.6598837209302325,261,60
14,sign_uncorr_0.05,0.7870967741935484,0.2923433874709977,0.8866279069767442,431,60
15,sign_eff_0.05,0.7847025495750708,0.23480662983425415,0.8052325581395349,362,60
16,sign_eff_0.1,0.7516339869281046,0.1417910447761194,0.6686046511627907,268,60
17,sign_eff_0.15,0.6716141001855288,0.07179487179487179,0.5261627906976745,195,60
18,sign_holm_bonferroni,0.46325167037861914,0.009523809523809525,0.3023255813953488,105,60
19,sign_sidak,0.46325167037861914,0.009523809523809525,0.3023255813953488,105,60
20,sign_bonferroni,0.46325167037861914,0.009523809523809525,0.3023255813953488,105,60
21,sign_lsu,0.7821380243572396,0.2683544303797468,0.8401162790697675,395,60
22,sign_uncorr_0.01,0.7866473149492017,0.2144927536231884,0.7877906976744186,345,60
23,sign_uncorr_0.05,0.746234067207416,0.37957610789980734,0.936046511627907,519,60
24,sign_eff_0.05,0.7868020304568528,0.30180180180180183,0.9011627906976745,444,60
25,sign_eff_0.1,0.8023088023088023,0.2034383954154728,0.8081395348837209,349,60
26,sign_eff_0.15,0.7611464968152867,0.15845070422535212,0.6947674418604651,284,60
0,sign_holm_bonferroni,0.386046511627907,0.011904761904761904,0.2398843930635838,84,60
1,sign_sidak,0.3822843822843823,0.012048192771084338,0.23699421965317918,83,60
2,sign_bonferroni,0.3822843822843823,0.012048192771084338,0.23699421965317918,83,60
3,sign_lsu,0.7658959537572254,0.23410404624277456,0.7658959537572254,346,60
4,sign_uncorr_0.01,0.7694610778443114,0.20186335403726707,0.7427745664739884,322,60
5,sign_uncorr_0.05,0.7346938775510204,0.37166324435318276,0.884393063583815,487,60
6,sign_eff_0.05,0.7635402906208718,0.29683698296836986,0.8352601156069365,411,60
7,sign_eff_0.1,0.7744807121661721,0.20426829268292682,0.7543352601156069,328,60
8,sign_eff_0.15,0.7239669421487603,0.15444015444015444,0.6329479768786127,259,60
9,sign_holm_bonferroni,0.2743142144638404,0.0,0.15895953757225434,55,60
10,sign_sidak,0.2743142144638404,0.0,0.15895953757225434,55,60
11,sign_bonferroni,0.27,0.0,0.15606936416184972,54,60
12,sign_lsu,0.7601246105919003,0.17567567567567569,0.7052023121387283,296,60
13,sign_uncorr_0.01,0.7559055118110236,0.1695501730103806,0.6936416184971098,289,60
14,sign_uncorr_0.05,0.7678571428571429,0.3127853881278539,0.869942196531792,438,60
15,sign_eff_0.05,0.7705146036161336,0.257372654155496,0.8005780346820809,373,60
16,sign_eff_0.1,0.768025078369906,0.16095890410958905,0.708092485549133,292,60
17,sign_eff_0.15,0.6982456140350877,0.11160714285714286,0.5751445086705202,224,60
18,sign_holm_bonferroni,0.3833718244803695,0.04597701149425287,0.2398843930635838,87,60
19,sign_sidak,0.37962962962962965,0.046511627906976744,0.23699421965317918,86,60
20,sign_bonferroni,0.37587006960556846,0.047058823529411764,0.23410404624277456,85,60
21,sign_lsu,0.7468175388967468,0.26869806094182824,0.7630057803468208,361,60
22,sign_uncorr_0.01,0.7396449704142012,0.24242424242424243,0.7225433526011561,330,60
23,sign_uncorr_0.05,0.7266187050359713,0.3790983606557377,0.8757225433526011,488,60
24,sign_eff_0.05,0.7473404255319149,0.3078817733990148,0.8121387283236994,406,60
25,sign_eff_0.1,0.741506646971935,0.24169184290030213,0.7254335260115607,331,60
26,sign_eff_0.15,0.7037037037037037,0.15725806451612903,0.6040462427745664,248,60
0,sign_holm_bonferroni,0.3605769230769231,0.0,0.21994134897360704,75,60
1,sign_sidak,0.3566265060240964,0.0,0.21700879765395895,74,60
2,sign_bonferroni,0.3526570048309179,0.0,0.21407624633431085,73,60
3,sign_lsu,0.7699386503067485,0.19292604501607716,0.7360703812316716,311,60
4,sign_uncorr_0.01,0.7626582278481012,0.1718213058419244,0.7067448680351907,291,60
5,sign_uncorr_0.05,0.7790849673202614,0.2971698113207547,0.873900293255132,424,60
6,sign_eff_0.05,0.7842031029619182,0.24456521739130435,0.8152492668621701,368,60
7,sign_eff_0.1,0.7544141252006421,0.16666666666666666,0.6891495601173021,282,60
8,sign_eff_0.15,0.6882882882882883,0.10747663551401869,0.5601173020527859,214,60
9,sign_holm_bonferroni,0.3744075829383886,0.024691358024691357,0.2316715542521994,81,60
10,sign_sidak,0.3744075829383886,0.024691358024691357,0.2316715542521994,81,60
11,sign_bonferroni,0.36666666666666664,0.02531645569620253,0.22580645161290322,79,60
12,sign_lsu,0.7587209302325582,0.2478386167146974,0.7653958944281525,347,60
13,sign_uncorr_0.01,0.7604327666151468,0.19607843137254902,0.7214076246334311,306,60
14,sign_uncorr_0.05,0.7459324155193993,0.34934497816593885,0.873900293255132,458,60
15,sign_eff_0.05,0.754054054054054,0.3007518796992481,0.8181818181818182,399,60
16,sign_eff_0.1,0.7626339969372129,0.20192307692307693,0.7302052785923754,312,60
17,sign_eff_0.15,0.7191780821917808,0.13580246913580246,0.6158357771260997,243,60
18,sign_holm_bonferroni,0.26903553299492383,0.0,0.15542521994134897,53,60
19,sign_sidak,0.26903553299492383,0.0,0.15542521994134897,53,60
20,sign_bonferroni,0.26903553299492383,0.0,0.15542521994134897,53,60
21,sign_lsu,0.7865168539325843,0.13120567375886524,0.718475073313783,282,60
22,sign_uncorr_0.01,0.7810457516339869,0.11808118081180811,0.7008797653958945,271,60
23,sign_uncorr_0.05,0.7655629139072848,0.30193236714975846,0.8475073313782991,414,60
24,sign_eff_0.05,0.7861271676300579,0.22507122507122507,0.7976539589442815,351,60
25,sign_eff_0.1,0.7785016286644951,0.12454212454212454,0.7008797653958945,273,60
26,sign_eff_0.15,0.7240143369175627,0.06912442396313365,0.592375366568915,217,60
0,sign_holm_bonferroni,0.3446601941747573,0.013888888888888888,0.2088235294117647,72,60
1,sign_sidak,0.3446601941747573,0.013888888888888888,0.2088235294117647,72,60
2,sign_bonferroni,0.340632603406326,0.014084507042253521,0.20588235294117646,71,60
3,sign_lsu,0.7663551401869159,0.18543046357615894,0.7235294117647059,302,60
4,sign_uncorr_0.01,0.7579617834394905,0.1736111111111111,0.7,288,60
5,sign_uncorr_0.05,0.7462311557788944,0.34868421052631576,0.8735294117647059,456,60
6,sign_eff_0.05,0.7617728531855956,0.2801047120418848,0.8088235294117647,382,60
7,sign_eff_0.1,0.746031746031746,0.1896551724137931,0.6911764705882353,290,60
8,sign_eff_0.15,0.6823104693140795,0.11682242990654206,0.5558823529411765,214,60
9,sign_holm_bonferroni,0.40654205607476634,0.011363636363636364,0.25588235294117645,88,60
10,sign_sidak,0.4028103044496487,0.011494252873563218,0.2529411764705882,87,60
11,sign_bonferroni,0.4028103044496487,0.011494252873563218,0.2529411764705882,87,60
12,sign_lsu,0.7647951441578149,0.21003134796238246,0.7411764705882353,319,60
