,index,dice,fdr,power,count,sample_size
0,sign_holm_bonferroni,0.1657754010695187,0.03125,0.09064327485380116,32,30
1,sign_sidak,0.1657754010695187,0.03125,0.09064327485380116,32,30
2,sign_bonferroni,0.16085790884718498,0.03225806451612903,0.08771929824561403,31,30
3,sign_lsu,0.5692307692307692,0.16853932584269662,0.4327485380116959,178,30
4,sign_uncorr_0.01,0.5899814471243042,0.19289340101522842,0.4649122807017544,197,30
5,sign_uncorr_0.05,0.6619318181818182,0.356353591160221,0.6812865497076024,362,30
6,sign_eff_0.05,0.6578171091445427,0.33630952380952384,0.652046783625731,336,30
7,sign_eff_0.1,0.6295081967213115,0.2835820895522388,0.5614035087719298,268,30
8,sign_eff_0.15,0.6028368794326241,0.23423423423423423,0.49707602339181284,222,30
9,sign_holm_bonferroni,0.05128205128205128,0.0,0.02631578947368421,9,30
10,sign_sidak,0.056818181818181816,0.0,0.029239766081871343,10,30
11,sign_bonferroni,0.05128205128205128,0.0,0.02631578947368421,9,30
12,sign_lsu,0.24623115577889448,0.125,0.14327485380116958,56,30
13,sign_uncorr_0.01,0.38288288288288286,0.16666666666666666,0.24853801169590642,102,30
14,sign_uncorr_0.05,0.5861456483126111,0.25339366515837103,0.4824561403508772,221,30
15,sign_eff_0.05,0.5776965265082267,0.22926829268292684,0.4619883040935672,205,30
16,sign_eff_0.1,0.4940239043824701,0.225,0.36257309941520466,160,30
17,sign_eff_0.15,0.4226579520697168,0.17094017094017094,0.28362573099415206,117,30
18,sign_holm_bonferroni,0.05128205128205128,0.0,0.02631578947368421,9,30
19,sign_sidak,0.05128205128205128,0.0,0.02631578947368421,9,30
20,sign_bonferroni,0.05128205128205128,0.0,0.02631578947368421,9,30
21,sign_lsu,0.43555555555555553,0.09259259259259259,0.28654970760233917,108,30
22,sign_uncorr_0.01,0.5252525252525253,0.1503267973856209,0.38011695906432746,153,30
23,sign_uncorr_0.05,0.662557781201849,0.2996742671009772,0.6286549707602339,307,30
24,sign_eff_0.05,0.656957928802589,0.2644927536231884,0.5935672514619883,276,30
25,sign_eff_0.1,0.6170212765957447,0.21621621621621623,0.5087719298245614,222,30
26,sign_eff_0.15,0.566990291262136,0.15606936416184972,0.4269005847953216,173,30
27,sign_holm_bonferroni,0.0893854748603352,0.0,0.04678362573099415,16,30
28,sign_sidak,0.0893854748603352,0.0,0.04678362573099415,16,30
29,sign_bonferroni,0.0893854748603352,0.0,0.04678362573099415,16,30
30,sign_lsu,0.35406698564593303,0.02631578947368421,0.21637426900584794,76,30
31,sign_uncorr_0.01,0.45217391304347826,0.11864406779661017,0.30409356725146197,118,30
32,sign_uncorr_0.05,0.6351351351351351,0.248,0.5497076023391813,250,30
33,sign_eff_0.05,0.6228373702422145,0.23728813559322035,0.5263157894736842,236,30
34,sign_eff_0.1,0.5917602996254682,0.17708333333333334,0.4619883040935672,192,30
35,sign_eff_0.15,0.502092050209205,0.11764705882352941,0.3508771929824561,136,30
36,sign_holm_bonferroni,0.06779661016949153,0.0,0.03508771929824561,12,30
37,sign_sidak,0.06779661016949153,0.0,0.03508771929824561,12,30
38,sign_bonferroni,0.06232294617563739,0.0,0.03216374269005848,11,30
39,sign_lsu,0.5032258064516129,0.04878048780487805,0.34210526315789475,123,30
40,sign_uncorr_0.01,0.592,0.06329113924050633,0.4327485380116959,158,30
41,sign_uncorr_0.05,0.7283950617283951,0.22875816993464052,0.6900584795321637,306,30
42,sign_eff_0.05,0.7169811320754716,0.22448979591836735,0.6666666666666666,294,30
43,sign_eff_0.1,0.6747826086956522,0.16738197424892703,0.5672514619883041,233,30
44,sign_eff_0.15,0.6351606805293005,0.10160427807486631,0.49122807017543857,187,30
45,sign_holm_bonferroni,0.18085106382978725,0.0,0.09941520467836257,34,30
46,sign_sidak,0.18085106382978725,0.0,0.09941520467836257,34,30
47,sign_bonferroni,0.18085106382978725,0.0,0.09941520467836257,34,30
48,sign_lsu,0.6566037735849056,0.07446808510638298,0.5087719298245614,188,30
49,sign_uncorr_0.01,0.659217877094972,0.09230769230769231,0.5175438596491229,195,30
50,sign_uncorr_0.05,0.7197640117994101,0.27380952380952384,0.7134502923976608,336,30
51,sign_eff_0.05,0.716236722306525,0.2555205047318612,0.6900584795321637,317,30
52,sign_eff_0.1,0.6888519134775375,0.20077220077220076,0.6052631578947368,259,30
53,sign_eff_0.15,0.6774193548387096,0.125,0.5526315789473685,216,30
0,sign_holm_bonferroni,0.011695906432748537,0.0,0.0058823529411764705,2,30
1,sign_sidak,0.01749271137026239,0.0,0.008823529411764706,3,30
2,sign_bonferroni,0.011695906432748537,0.0,0.0058823529411764705,2,30
3,sign_lsu,0.37122969837587005,0.12087912087912088,0.23529411764705882,91,30
4,sign_uncorr_0.01,0.4820295983086681,0.14285714285714285,0.3352941176470588,133,30
5,sign_uncorr_0.05,0.6454689984101749,0.2975778546712803,0.5970588235294118,289,30
6,sign_eff_0.05,0.6197654941373534,0.2801556420233463,0.5441176470588235,257,30
7,sign_eff_0.1,0.5804066543438078,0.21890547263681592,0.46176470588235297,201,30
8,sign_eff_0.15,0.5231388329979879,0.17197452229299362,0.38235294117647056,157,30
9,sign_holm_bonferroni,0.05142857142857143,0.1,0.026470588235294117,10,30
10,sign_sidak,0.05142857142857143,0.1,0.026470588235294117,10,30
11,sign_bonferroni,0.05142857142857143,0.1,0.026470588235294117,10,30
12,sign_lsu,0.32857142857142857,0.1375,0.20294117647058824,80,30
13,sign_uncorr_0.01,0.4703389830508475,0.1590909090909091,0.3264705882352941,132,30
14,sign_uncorr_0.05,0.6111111111111112,0.3125,0.55,272,30
15,sign_eff_0.05,0.5915966386554622,0.30980392156862746,0.5176470588235295,255,30
16,sign_eff_0.1,0.5582255083179297,0.24875621890547264,0.4441176470588235,201,30
17,sign_eff_0.15,0.5335968379446641,0.18674698795180722,0.39705882352941174,166,30
18,sign_holm_bonferroni,0.136986301369863,0.0,0.07352941176470588,25,30
19,sign_sidak,0.136986301369863,0.0,0.07352941176470588,25,30
20,sign_bonferroni,0.13186813186813187,0.0,0.07058823529411765,24,30
