,p_vals_full,mean_eff_size,abs_eff_size,p_vals_sz_20,eff_size_sz_20,freq_repr_sz_20,p_vals_sz_25,eff_size_sz_25,freq_repr_sz_25,p_vals_sz_30,eff_size_sz_30,freq_repr_sz_30,p_vals_sz_40,eff_size_sz_40,freq_repr_sz_40,p_vals_sz_50,eff_size_sz_50,freq_repr_sz_50,p_vals_sz_70,eff_size_sz_70,freq_repr_sz_70,band
"('Fp2', 'C3')",9.24528922588471e-09,-0.555601779479491,0.555601779479491,0.9739666119750544,-0.5904357654544061,0.002,0.9428202571604339,-0.5718629595179279,0.006,0.8699581250312739,-0.5864682592618287,0.016,0.6977544428687422,-0.5683971572565302,0.094,0.4672607583895912,-0.5661830174441784,0.226,0.12273631645783896,-0.5653226950239704,0.66,beta1
"('Fp1', 'F3')",5.809901933272241e-08,-0.5529666492128464,0.5529666492128464,0.9831118281348007,-0.6091212680115282,0.0,0.9677009166923823,-0.6023681543705253,0.0,0.919898558985871,-0.5851101454671517,0.018,0.7749271492003944,-0.5682451751026146,0.024,0.511343138031865,-0.562186194077613,0.12,0.13114955079821153,-0.5478314645530121,0.544,theta
"('T3', 'Pz')",3.3117323305658167e-09,-0.5512340059103276,0.5512340059103276,0.9451228921551823,-0.653495382662407,0.006,0.8927604843716189,-0.613332855893373,0.024,0.8314828519236431,-0.6055739322266039,0.026,0.6334564149554137,-0.5974256493522984,0.13,0.452450668762418,-0.5882900070234404,0.278,0.11393493480890281,-0.5819555561317921,0.682,alpha2
"('F7', 'F8')",1.7951226841318276e-08,-0.5502435499291345,0.5502435499291345,0.9462561846073825,-0.620277971567428,0.012,0.8964097977674956,-0.5997405932778974,0.022,0.8221060782353597,-0.6006994060675109,0.056,0.6648394914982199,-0.5861603638585,0.154,0.49104285190491764,-0.5773543466328734,0.276,0.16732631085611951,-0.565249895569744,0.6,alpha2
"('O2', 'Pz')",3.1808945613327395e-08,0.5485809669940486,0.5485809669940486,0.9587967539191743,0.6074623790974836,0.002,0.9252280676458731,0.5826154287210594,0.012,0.8570959805860269,0.5902235861415732,0.032,0.6829995274922094,0.5760585923219538,0.126,0.525501159147779,0.5572250508740447,0.222,0.1837272764492439,0.5487885914083217,0.574,alpha1
"('F3', 'T3')",2.0680490704733223e-08,-0.5466144914924059,0.5466144914924059,0.9351837339835019,-0.6145713856580329,0.016,0.9009439927807726,-0.6131678399087498,0.018,0.83777431037181,-0.5971223421462225,0.032,0.6673048554804402,-0.578360423110435,0.124,0.5012043699174265,-0.5709121233117862,0.252,0.17721634608431422,-0.5639880979877264,0.588,alpha2
"('Fp1', 'C3')",7.310141561691783e-07,-0.545373476756223,0.545373476756223,0.980343355328404,-0.5814516283235466,0.002,0.9598869468934539,-0.5454081572687715,0.004,0.8737344551843319,-0.5569985490435316,0.016,0.7930709530398988,-0.523704428302385,0.07,0.6175905335525251,-0.5255350398307126,0.176,0.33214201580166297,-0.5152922477207839,0.416,alpha1
"('F7', 'F3')",4.204281995017207e-09,-0.5446714069063737,0.5446714069063737,0.9560588061424189,-0.6288781137648529,0.008,0.9223783356473321,-0.5957588982359621,0.008,0.8222277429826291,-0.6149955716158965,0.044,0.6391485543193094,-0.5971370098534997,0.092,0.42693856229128535,-0.5874901127164516,0.278,0.10888935397189024,-0.5781800506647198,0.696,beta2
"('F3', 'O2')",2.2034505462962314e-08,-0.543853740588097,0.543853740588097,0.947243831905458,-0.6146933776475955,0.008,0.9042564221917567,-0.6042999232436128,0.018,0.8576278069910711,-0.5786175953019501,0.032,0.6734698724338842,-0.5767290660876642,0.134,0.5229831946569774,-0.5649070414007961,0.238,0.19042616003105886,-0.5517103159444523,0.58,alpha2
"('F7', 'Pz')",3.6550923769767e-08,-0.5386367662221134,0.5386367662221134,0.9449494388304049,-0.6194973197593613,0.016,0.897000105673054,-0.596682644229773,0.03,0.8168642990505189,-0.592162322082482,0.074,0.6846169593173652,-0.581298080834545,0.116,0.5018756725065305,-0.5721259838321124,0.25,0.2387275340661565,-0.5559907506464251,0.528,alpha2
"('Fp2', 'F3')",5.565194557977162e-08,-0.5263958036499805,0.5263958036499805,0.9806151205197379,-0.591459825837428,0.002,0.9390496890400274,-0.5622980396656361,0.006,0.9088970144793829,-0.5690112052455003,0.024,0.7424374543028464,-0.5599865030063657,0.066,0.5494537460589812,-0.5496911237526549,0.156,0.16675022031661874,-0.543896370196389,0.562,beta1
"('Fp2', 'Fz')",4.1763449453089425e-09,-0.5258168800627001,0.5258168800627001,0.9354039781887874,-0.6274407715048508,0.012,0.90569289717514,-0.6023863693174927,0.016,0.7967975106579958,-0.6233371729076562,0.06,0.6571334800471947,-0.5896866748658784,0.142,0.4224661780838017,-0.5857739063680393,0.278,0.13542337323700254,-0.5778504042452827,0.644,beta2
"('Fp1', 'T3')",4.7018149297264725e-07,-0.5252191980926894,0.5252191980926894,0.9626044342031401,-0.5616712691345749,0.006,0.9295553754749627,-0.5524754571800469,0.012,0.9020559081136632,-0.5321059298759295,0.016,0.7875517513303126,-0.5341774937055038,0.074,0.609927477765425,-0.5222023533925158,0.14,0.30690927854293154,-0.5163905404797068,0.408,alpha2
"('Fp2', 'Fz')",1.2954258017331477e-07,-0.5244063771625374,0.5244063771625374,0.9583096974169943,-0.6392277906778016,0.004,0.9129789106107384,-0.6036073001782388,0.01,0.8095120787650713,-0.6122788176622845,0.04,0.676147179426087,-0.5680317449098156,0.112,0.5136474853546525,-0.5642555447838774,0.27,0.30372491276751784,-0.5393392193004889,0.47,alpha1
"('Fp2', 'C3')",1.1179717909064823e-07,-0.5230584963124143,0.5230584963124143,0.9632983336325553,-0.574046433872027,0.004,0.9588214384675581,-0.5372818389298206,0.002,0.8694616451271969,-0.5620401965081778,0.042,0.7816274206973756,-0.5314209869919277,0.08,0.5832668917664199,-0.5395026069029822,0.18,0.23913786302921852,-0.5310723219159587,0.488,alpha1
"('Cz', 'C4')",4.879420105141552e-10,-0.5207782573793648,0.5207782573793648,0.8763528049188138,-0.7308703083091282,0.032,0.7845474508033682,-0.6969829235056515,0.06,0.6745940898568936,-0.6877725643724125,0.118,0.45435754566168896,-0.6666031118979734,0.304,0.32864410744724065,-0.6591972242875733,0.51,0.12395561776037292,-0.6454034748967057,0.736,alpha2
"('Fp1', 'C3')",2.0116806128907946e-06,-0.5194751343306618,0.5194751343306618,0.9855832619412195,-0.525730871998205,0.002,0.9817014386646584,-0.49096105285896924,0.0,0.9338437828345155,-0.5061699650991607,0.002,0.8271212513990296,-0.5050157938304626,0.038,0.713717153257196,-0.4911944754922859,0.07,0.3597773758802835,-0.4938625040220853,0.336,delta
"('F7', 'P4')",9.817343928587716e-07,-0.5191787866657078,0.5191787866657078,0.9655686072967297,-0.5461407132805444,0.004,0.9468371966813549,-0.5511815121158584,0.012,0.8842258400091194,-0.5315069688035239,0.026,0.7754258962439188,-0.5199662775347083,0.084,0.6595708150169449,-0.5106642943790313,0.156,0.35948511817276657,-0.4959564753169295,0.37,alpha2
"('T4', 'C4')",6.475215780793762e-07,-0.5171424685458479,0.5171424685458479,0.9753120424664745,-0.5764302209452067,0.006,0.9683343670184055,-0.5446677694347165,0.004,0.9143970992781617,-0.5407833994648193,0.016,0.8124461482011669,-0.5290608539207031,0.048,0.6536835961021202,-0.5262789470355126,0.118,0.2745171036382257,-0.5162034242523431,0.38,alpha2
"('T4', 'C4')",2.454284877833435e-07,-0.5166421484783845,0.5166421484783845,0.9671540562138288,-0.5711924143528698,0.004,0.9202935683869305,-0.5505984534253756,0.02,0.8694937860063378,-0.5601855108328978,0.022,0.7364492759100234,-0.5498127161270523,0.108,0.636612392495018,-0.526003452029165,0.154,0.2842867468493802,-0.5177307427918485,0.428,beta2
"('Fp1', 'O1')",2.4866636105942216e-07,-0.5144461238083109,0.5144461238083109,0.9741178484945664,-0.5972440220708666,0.004,0.9174804017407494,-0.5671923330266118,0.006,0.8950611600031483,-0.5458509755614759,0.026,0.7589335974856317,-0.5346257612089389,0.072,0.5965107906742116,-0.5334525282865665,0.18,0.2856864306587751,-0.5208181397243253,0.406,alpha2
"('F4', 'Cz')",1.5353999812388182e-06,-0.5099267517126694,0.5099267517126694,0.9662528253232074,-0.5688463098300509,0.008,0.9522991940579828,-0.523216346653818,0.004,0.8949518937425938,-0.5355695077149296,0.03,0.8066650410920926,-0.5062634353068735,0.062,0.6560252061904646,-0.5176549195710386,0.13,0.35813101127031305,-0.5064324396271241,0.358,beta1
"('F3', 'C3')",2.9621286701498227e-07,-0.5074089268724409,0.5074089268724409,0.9881373698171151,-0.5688287881770876,0.0,0.9557557819296362,-0.5636512138453984,0.002,0.9253370599019671,-0.5651423372641062,0.01,0.8155274580488073,-0.5445143844498929,0.038,0.628471754479606,-0.5354059311640736,0.112,0.20593762692171613,-0.5308220076143325,0.482,beta1
"('Fz', 'F4')",9.70950854856526e-07,-0.5071764203017197,0.5071764203017197,0.9058311953872251,-0.6808748144819574,0.024,0.8761661712679092,-0.6289085251601687,0.032,0.7695977247567348,-0.6331767926934835,0.076,0.6078818183936554,-0.590623977570789,0.19,0.44604403062624415,-0.5927137255066443,0.346,0.39142105466726956,-0.5498719414868961,0.496,alpha1
"('F3', 'F4')",3.2712946804160734e-07,-0.5070424220980894,0.5070424220980894,0.9572093088156326,-0.5830392203539544,0.006,0.9241932784937336,-0.5616920385300573,0.012,0.8978206333424438,-0.545400400185791,0.02,0.7688025267796144,-0.5333342184339323,0.064,0.5887492576857429,-0.5308345855177568,0.18,0.27149709050487164,-0.524721340136218,0.44,alpha1
"('Fz', 'T6')",2.6450611061449247e-08,-0.5060273968567548,0.5060273968567548,0.9672865738782631,-0.5935449223295153,0.002,0.8962225624682202,-0.5949926975851312,0.024,0.8673528067408212,-0.5712184938712715,0.038,0.6833805434377704,-0.5725171432261804,0.128,0.5096929898248148,-0.5573135109676784,0.226,0.20055683844598549,-0.5454579875794837,0.578,alpha2
"('F8', 'Cz')",4.0195603563512065e-07,-0.5055826780666746,0.5055826780666746,0.9577621912032326,-0.5699704894479489,0.006,0.9278441061943182,-0.5512202821101326,0.018,0.8805720296490329,-0.5520890670882515,0.04,0.74438367841479,-0.5494220731403952,0.096,0.6208003948234464,-0.5239982308152551,0.16,0.3217474093055189,-0.518778383043681,0.414,alpha2
"('F8', 'O2')",5.743626329804314e-08,-0.5053273667423329,0.5053273667423329,0.9532154528657693,-0.6161690802873679,0.01,0.8925156934162015,-0.5962344668024314,0.028,0.8284379556355055,-0.582456205664185,0.05,0.683439635912993,-0.5716281037046039,0.136,0.5664533121619522,-0.5535904942741223,0.22,0.22962146693459537,-0.5390311760931759,0.484,alpha2
"('Fp2', 'C4')",4.517626240733737e-08,-0.5013406940621093,0.5013406940621093,0.9647225339983279,-0.598403566831816,0.006,0.9556516843006289,-0.5566749536545643,0.002,0.8668605945059599,-0.5701767153428109,0.03,0.7153662944999756,-0.551885762741118,0.084,0.534729158572871,-0.5476848079380895,0.224,0.2327050030026022,-0.5409386111918383,0.522,beta1
"('C3', 'Pz')",2.8432861955037868e-06,-0.4958947561637399,0.4958947561637399,0.9808781173800247,-0.5527612682033864,0.0,0.9690285584309051,-0.5110534519631605,0.002,0.932295862941538,-0.5137767204010496,0.016,0.8036252491036507,-0.5063077131910855,0.044,0.7200282228225267,-0.49436468332666517,0.092,0.37341281828124956,-0.48931838510208514,0.31,alpha2
"('Fz', 'Cz')",1.4376066354031384e-05,-0.4897209184785461,0.4897209184785461,0.9747512568873232,-0.5046530622760947,0.0,0.9510071345859211,-0.5023379489207231,0.008,0.9223769821609431,-0.5070775082472796,0.016,0.8105236172674852,-0.49553148995531787,0.056,0.7498218468233038,-0.4793919643977413,0.118,0.5104111055372064,-0.46026068996914926,0.262,alpha2
"('F7', 'C3')",1.2389222651843579e-06,-0.4896247688159933,0.4896247688159933,0.9473901365648243,-0.5808288141484126,0.008,0.9066030216139719,-0.571953442262833,0.018,0.8498985021500081,-0.5592502644184038,0.046,0.731744600700862,-0.5418146940282251,0.094,0.6033900166065191,-0.5230840017655636,0.186,0.3805140676297142,-0.5136053945766935,0.402,alpha2
"('F8', 'T4')",2.5365033927777327e-06,-0.48949161145902015,0.48949161145902015,0.9702980691000038,-0.5406410555168328,0.008,0.9674385863673985,-0.49511176485466524,0.008,0.9289152139752952,-0.5128572868104075,0.012,0.8316246593471676,-0.5039505658767529,0.056,0.6892546281055689,-0.4944333789071609,0.102,0.38464389637809526,-0.4889985045175988,0.342,beta2
"('T6', 'Pz')",4.608002025933622e-07,0.48896618564429184,0.48896618564429184,0.950178368672357,0.5642171461189699,0.004,0.9160017291183762,0.5689626845651933,0.016,0.8586106336173084,0.5598483735733819,0.048,0.7574026328896032,0.5438819051722261,0.088,0.584883286944011,0.532414663341577,0.186,0.3040145148562812,0.5217637392464987,0.404,alpha1
"('Fp1', 'Cz')",1.1037113196503263e-06,-0.48723267697332007,0.48723267697332007,0.9633714303832107,-0.5624688583174561,0.004,0.9386950621717083,-0.5400537905430753,0.01,0.9016049123768454,-0.5380166923982553,0.024,0.7636241231363299,-0.5365478788784274,0.09,0.6720442998246393,-0.5126967672601045,0.13,0.37027050528632194,-0.5052610407961822,0.362,alpha2
"('Fp1', 'F4')",8.132545356296588e-06,-0.4855957417379636,0.4855957417379636,0.958395154442314,-0.534043097197804,0.002,0.953325574300147,-0.49358832456879115,0.004,0.9262969514874729,-0.5065999493693285,0.016,0.8357479168906461,-0.4939929169090864,0.042,0.7247061301639074,-0.4850295635526634,0.106,0.42932009463210424,-0.480069634026413,0.298,beta2
"('F4', 'O1')",5.785522168024462e-06,-0.4838634734650049,0.4838634734650049,0.9890286357930205,-0.5056515634905476,0.0,0.9701354675431522,-0.48373704761750047,0.004,0.9523763874551171,-0.4774670436301055,0.006,0.8622056513289654,-0.48007804504863966,0.026,0.7532520570986208,-0.4744169342645355,0.06,0.4480791756977107,-0.46461618678181144,0.2,alpha2
"('Fp2', 'F8')",1.527645351495821e-05,-0.48377654635911266,0.48377654635911266,0.9819761341814375,-0.5067275576157464,0.002,0.9733360056955019,-0.4800682173378047,0.0,0.9453898759297527,-0.47978127605529186,0.016,0.8785450666045971,-0.47342961189639293,0.018,0.7530362403973384,-0.4705231876820357,0.074,0.47977517393468855,-0.4629920297036233,0.24,beta2
"('F7', 'O1')",1.0937935347592137e-06,-0.4836184555324904,0.4836184555324904,0.9747266436918882,-0.5568030042896757,0.004,0.9422921716037416,-0.5291727957436906,0.014,0.9072615595483405,-0.5125347568837204,0.028,0.7933786982575705,-0.5124630186832873,0.056,0.6692521577427053,-0.506824307292714,0.128,0.35293815253971506,-0.4999930330882404,0.362,alpha2
"('T6', 'O2')",1.4014535945879714e-05,-0.4825157476784764,0.4825157476784764,0.9831874771822663,-0.5382234384727509,0.0,0.9607011470365348,-0.5188266172945707,0.004,0.9302037173745293,-0.511107553934663,0.01,0.8709873280411503,-0.4891290708211089,0.028,0.7520703774119707,-0.4720210111185864,0.07,0.4743210718494768,-0.47223989212172773,0.232,beta2
"('F3', 'C4')",9.079253355253789e-07,-0.48224435119768677,0.48224435119768677,0.9657750763925657,-0.5546195582585687,0.008,0.9436434159005099,-0.532883442035626,0.014,0.9094033007989968,-0.5246474720453377,0.024,0.7744169685523076,-0.5288381663092734,0.09,0.6426560667108058,-0.5159432983768281,0.154,0.34984220210249234,-0.5031835188841293,0.398,alpha2
"('F4', 'C4')",2.0905601906020157e-05,-0.482172406587682,0.482172406587682,0.9778392322092245,-0.5458161570242663,0.004,0.9674987581998401,-0.5056465479205539,0.01,0.9191613061090096,-0.5118924322418118,0.018,0.8705110456920648,-0.48390696740108274,0.026,0.7613722274248904,-0.482574652177692,0.074,0.5213022657746923,-0.4676949750644708,0.194,beta1
"('Fp1', 'Fz')",1.8443636589039944e-06,-0.47974677795121645,0.47974677795121645,0.9935626724254759,-0.5212522297639679,0.0,0.9948822742780171,-0.4900526563448325,0.0,0.9737369347673858,-0.4920621044044582,0.002,0.8766650065029681,-0.5028563257196991,0.018,0.7261889042076527,-0.49612059907359846,0.05,0.3259812404667031,-0.4910172920390889,0.3,delta
"('F7', 'T3')",3.5672965990117375e-06,-0.4794292959199306,0.4794292959199306,0.95394867913194,-0.5504406232733623,0.006,0.9497567602570118,-0.5279608074497676,0.012,0.8854984964929203,-0.5367626869190509,0.018,0.7832005958781938,-0.5166264212536162,0.08,0.6644320546839142,-0.5091654226067339,0.138,0.3919652500544715,-0.5005063396768299,0.364,beta1
"('Fz', 'F4')",2.7921574145976694e-06,-0.47796468089954625,0.47796468089954625,0.9787928596409731,-0.5522468270485116,0.002,0.9640887384259765,-0.5169441231866487,0.004,0.8845865911069543,-0.5350867995898291,0.032,0.8030463453930732,-0.5097909383195707,0.056,0.6712107857738423,-0.5123097442328919,0.13,0.40893542091733587,-0.49246977717486395,0.3,beta2
"('Fp1', 'F7')",3.846974139206077e-06,-0.4741236838238308,0.4741236838238308,0.9748053513053646,-0.5128768927540468,0.002,0.9578317303611604,-0.48873700929164593,0.008,0.9112684350272411,-0.5131795588407142,0.014,0.8240899275964187,-0.4998827780053738,0.052,0.7069022775872853,-0.48823391589846155,0.114,0.3686114124500753,-0.490465074036399,0.314,gamma
"('Fp2', 'F7')",0.00015968196640010963,-0.46863954119108603,0.46863954119108603,0.993804806097179,-0.4359803820087216,0.0,0.9814520822747649,-0.43710125902854646,0.004,0.9590388656458925,-0.4443567896250846,0.004,0.9215679429906254,-0.42655623737868514,0.006,0.852667911575396,-0.42266263756087813,0.034,0.6460517892432971,-0.4235192349291342,0.106,alpha1
"('F4', 'T4')",7.248170271430112e-06,-0.4672551186740905,0.4672551186740905,0.9709275011778612,-0.5473957653242779,0.004,0.9577556800563308,-0.5086553532991457,0.01,0.9180155411841737,-0.5105128770846773,0.016,0.8391278273169932,-0.48496191283481127,0.052,0.7283825340257016,-0.4853967948682959,0.112,0.47273733202117935,-0.47277284333731195,0.272,beta1
"('T5', 'O1')",1.0860305003432632e-05,-0.46637530411683015,0.46637530411683015,0.9720445901241168,-0.5480651686601773,0.002,0.963268899541312,-0.5245587839349709,0.006,0.942687071077732,-0.5100216266027148,0.008,0.8541891854263148,-0.48859468400139067,0.038,0.7493035413536728,-0.48643839631729646,0.096,0.4325856023829593,-0.47939049245856624,0.26,beta2
"('Fp1', 'Fp2')",6.740337906879185e-06,-0.46600878501382903,0.46600878501382903,0.9797384940453072,-0.4996328293107443,0.0,0.9763228148566655,-0.47971665673264136,0.004,0.9313888373021646,-0.49184823356479995,0.008,0.8736081257373902,-0.48365843224474997,0.032,0.7357529334821763,-0.48016242170938367,0.074,0.47421260417792127,-0.4657164328106928,0.256,beta2
"('Fp1', 'F3')",1.6086021537792947e-06,-0.4647091087221056,0.4647091087221056,0.9955017684967393,-0.5344389484967097,0.0,0.994790897394474,-0.5140260640224092,0.0,0.976888967692655,-0.505856712694178,0.004,0.8856379631926694,-0.5044324544859659,0.008,0.7194659545789859,-0.49887745402262185,0.036,0.31164348333240555,-0.4940748576542685,0.294,delta
"('Fp2', 'Cz')",1.4613783479682455e-05,-0.4601916262549116,0.4601916262549116,0.9828215867921475,-0.49730433638848437,0.002,0.9727286014139198,-0.47985350646835734,0.006,0.9390928979794239,-0.48763472584070106,0.01,0.8508160872373071,-0.48376603436046106,0.038,0.7914802827813381,-0.46365514299882765,0.058,0.5112201210622487,-0.4563522079332594,0.228,alpha2
"('T5', 'O2')",2.0256601597755418e-05,0.46013400996517584,0.46013400996517584,0.9667708147739414,0.5042851030158199,0.006,0.9433110594083217,0.5022511115313071,0.01,0.9104919620780628,0.5002038810729907,0.02,0.8047749953251739,0.5002786810204903,0.078,0.7372998906290426,0.48018182181233054,0.12,0.4861191606159757,0.47069483351618624,0.266,alpha1
"('O2', 'Pz')",1.117770421769963e-05,0.4600414967026647,0.4600414967026647,0.9842251670450812,0.49749054424530464,0.002,0.9685262624248567,0.49577366930836037,0.002,0.9399998013279747,0.4873723131362534,0.006,0.8854688626472493,0.4760972314708911,0.018,0.7486324276444002,0.4800240184385196,0.07,0.4758176285029898,0.46929908994405467,0.214,delta
"('F4', 'T4')",1.0423299597623465e-05,-0.4580187275175465,0.4580187275175465,0.9697527498117767,-0.5308721209829953,0.006,0.9586695668638194,-0.48249255730294915,0.006,0.9076177144646196,-0.5055079899510126,0.012,0.8497171007381025,-0.4891449183885309,0.038,0.7428650775249044,-0.4757656371754969,0.114,0.49296003128762245,-0.46029604783692074,0.24,beta2
"('T3', 'T6')",3.5673728981454924e-06,-0.4550890338253636,0.4550890338253636,0.9786113855964179,-0.5245228036156192,0.006,0.9585490136077471,-0.5259281953950132,0.006,0.9256754463408321,-0.4987358647211599,0.01,0.8330631084984007,-0.4968693593025039,0.05,0.720070346462912,-0.485924925464756,0.096,0.4359659277046041,-0.4781762725459453,0.27,alpha2
"('O2', 'Cz')",1.8417988867489317e-05,0.4545536727820543,0.4545536727820543,0.9716233747419905,0.5207304061728261,0.002,0.9612469440908473,0.4937607678010837,0.002,0.9245253274047032,0.5060384549531413,0.014,0.8181392473057053,0.4958796601711674,0.048,0.7127951513769191,0.48387486735630864,0.114,0.5038853269424104,0.4692103795372004,0.262,alpha1
"('F3', 'T3')",2.0731919476349126e-05,-0.4528443301969906,0.4528443301969906,0.9693837025029449,-0.529481959324774,0.002,0.9470421298765221,-0.4965522934029782,0.008,0.9136725327663364,-0.49375024335885376,0.018,0.8459674239463963,-0.4810498151666664,0.06,0.7485229083150734,-0.4713678447858828,0.108,0.5108726990272605,-0.4636494643470483,0.252,beta1
"('Fp1', 'Fz')",4.3526292710000276e-06,-0.4507146390294192,0.4507146390294192,0.9877586625281323,-0.5038396991668483,0.0,0.9859624311867443,-0.4817943272867206,0.0,0.9718660435477868,-0.48631427730839544,0.0,0.89859022855192,-0.48190726762241276,0.018,0.7754608218738017,-0.473747522771616,0.048,0.41544540886939596,-0.4719856082590742,0.258,theta
"('F7', 'F3')",7.258689047054572e-05,-0.44937706315251963,0.44937706315251963,0.9925256568392347,-0.48196829299402216,0.002,0.9843639158418955,-0.47255007455059184,0.002,0.9775265071058326,-0.4585788664780277,0.002,0.9530151613709491,-0.4516351920056846,0.008,0.850702229060006,-0.4525279113583352,0.024,0.6270788988267502,-0.43619589071736103,0.096,theta
"('T4', 'C4')",8.298693024868182e-06,-0.44922164325559544,0.44922164325559544,0.9786820569141258,-0.5342044689624473,0.004,0.967425542908745,-0.491951095197152,0.002,0.9199888695788904,-0.5066761868621942,0.01,0.8261804531899821,-0.48712934607638114,0.04,0.753057411894052,-0.4741283884584791,0.088,0.491427733216454,-0.4673727433413996,0.27,beta1
"('Fp1', 'C3')",2.2115346702890532e-05,-0.44915043692437423,0.44915043692437423,0.9966843296614227,-0.4693098829624741,0.0,0.991055533202656,-0.4572967750023931,0.0,0.9768031547561279,-0.46874765575713784,0.002,0.9247152862571449,-0.45516909433207164,0.014,0.8192263919833133,-0.450801530534152,0.028,0.5204063313573077,-0.4527440890074916,0.154,theta
"('F3', 'F4')",2.9697459192404804e-05,-0.44863644260932417,0.44863644260932417,0.9811795365149233,-0.5043528871502435,0.002,0.9695907479892715,-0.47348161327870975,0.008,0.9446239669780753,-0.4729819820032825,0.004,0.8821065483757056,-0.46710768965753663,0.036,0.7715065068712708,-0.46497793915376634,0.062,0.5183354518104127,-0.4561825239048961,0.206,beta1
"('T6', 'C4')",2.25670673089271e-05,0.4474549347195033,0.4474549347195033,0.9812256996662589,0.5030999900344483,0.0,0.9658032663136056,0.493756667228339,0.004,0.9142369652505095,0.49320177688212663,0.01,0.8638288128823572,0.48025508557214236,0.04,0.7322179347641732,0.4767848517065885,0.092,0.5096161335311435,0.46180780316352915,0.212,alpha1
"('F7', 'C4')",3.483393041620478e-05,-0.44693904037085563,0.44693904037085563,0.9886812261580549,-0.48118690771230777,0.004,0.9753294138478169,-0.4612142178012459,0.004,0.9641491352306256,-0.45868718387690366,0.008,0.8901248362804158,-0.4629423886320388,0.018,0.7986823646314877,-0.45576009486369606,0.06,0.5539062641587622,-0.4449161461550855,0.176,alpha2
"('F3', 'Cz')",0.0003803867612151212,-0.4463637379584746,0.4463637379584746,0.9904562938642577,-0.4434765621417721,0.002,0.9832776568691758,-0.4274906131508572,0.0,0.9761060604123168,-0.4263053439274857,0.0,0.9309823178352249,-0.42421818772233044,0.014,0.8712291682985034,-0.41965217207936995,0.034,0.6773920107699835,-0.41335356063069023,0.106,beta2
"('F7', 'Fz')",0.000524827326106412,-0.44540183995019184,0.44540183995019184,0.9934138808017117,-0.4300948388965928,0.0,0.9856219212161494,-0.41395744632854,0.0,0.9785299532817847,-0.4216485157848689,0.004,0.9421400610776963,-0.4098543302154107,0.012,0.8792418759605616,-0.4050289490068465,0.028,0.7375001367615296,-0.39902606296946536,0.054,theta
"('O1', 'O2')",1.6460829888070796e-06,0.4449382721312796,0.4449382721312796,0.9331819313080059,0.5802371612684024,0.016,0.905626336863494,0.5511838323607235,0.024,0.8792253478729419,0.5438308501345089,0.042,0.7587296664546896,0.5441533936077885,0.116,0.6542198437571837,0.5096724498755644,0.168,0.3640341384075614,0.5068756548037059,0.342,delta
"('F4', 'T5')",1.063434476783825e-05,-0.44455010760475994,0.44455010760475994,0.9764787860130404,-0.5300238035611954,0.0,0.968660989598565,-0.4950388382723729,0.004,0.9475574183735602,-0.4882469216488678,0.006,0.8453495314532903,-0.4862108501166752,0.04,0.7374274564237858,-0.4718949704907937,0.092,0.4738635177907971,-0.4626267776420071,0.22,alpha2
"('T4', 'P4')",6.666794359045051e-06,-0.4443881171838743,0.4443881171838743,0.9511892132588262,-0.5431417208754765,0.006,0.922931115639603,-0.5081349535134808,0.012,0.8674323876423071,-0.5285117767117969,0.028,0.8002390175698669,-0.5086844305465533,0.09,0.7342969721191597,-0.4840685275403815,0.108,0.47699744546298406,-0.4729347501722448,0.282,beta2
"('F7', 'C3')",8.982213108877843e-05,-0.4443389339205722,0.4443389339205722,0.9868140739218163,-0.4412343969773723,0.0,0.9866213588533961,-0.45250024170553854,0.0,0.9675509589742283,-0.4518496445222029,0.004,0.9314550670965906,-0.4315014856780932,0.01,0.8690744819383047,-0.42363643364795395,0.028,0.6182975629340339,-0.4245882857233248,0.102,alpha1
"('Fp2', 'F4')",0.0006773315564558198,-0.4434697719893702,0.4434697719893702,0.9911269100233802,-0.4655433553286055,0.0,0.9757265119947247,-0.4661970556096825,0.002,0.9729499006387575,-0.4317456595858092,0.004,0.9145745040806047,-0.43361442112123727,0.018,0.8369829072007365,-0.42284767795413686,0.036,0.7052728927818526,-0.41008883599781265,0.104,theta
"('Fp2', 'T5')",3.973934836810616e-05,-0.4412083146107498,0.4412083146107498,0.9634303642798613,-0.5436275648774606,0.006,0.9422929458709123,-0.49227867557770166,0.01,0.9353015259195941,-0.4777026008285,0.02,0.8664501194928588,-0.4641283374092676,0.04,0.7846389124032931,-0.4573454660015713,0.078,0.5607792467044667,-0.4508590843338354,0.192,alpha2
"('Fp1', 'F4')",2.1964805345616897e-05,-0.4408330560387904,0.4408330560387904,0.9930887362966446,-0.49577775731423285,0.0,0.9776615287509063,-0.47979912773264166,0.0,0.9742721565522823,-0.4659729322818437,0.006,0.9030599404207352,-0.4676372600906453,0.014,0.8049347417657255,-0.45471021011558366,0.052,0.5164225905949669,-0.4530000895698708,0.17,theta
"('F4', 'F8')",2.4949031105652733e-05,-0.44055508203362814,0.44055508203362814,0.956768093129632,-0.5448841782207191,0.008,0.9344457934262418,-0.514526510492674,0.012,0.8549509906939716,-0.5351468836945706,0.038,0.7888450217758228,-0.5022779080638421,0.084,0.7146781125024174,-0.4880114433280881,0.15,0.540313440912486,-0.46962666756249105,0.252,alpha1
