,corr_method,dice_coeff,sample_size
0,holm_bonferroni,0.5352112676056338,45
1,holm_bonferroni,0.5538461538461539,45
2,holm_bonferroni,0.3925233644859813,45
3,holm_bonferroni,0.5641025641025641,45
4,holm_bonferroni,0.45,45
5,holm_bonferroni,0.47368421052631576,45
6,holm_bonferroni,0.47368421052631576,45
7,holm_bonferroni,0.4383561643835616,45
8,holm_bonferroni,0.37383177570093457,45
9,holm_bonferroni,0.43956043956043955,45
10,holm_bonferroni,0.448,45
11,holm_bonferroni,0.3770491803278688,45
12,holm_bonferroni,0.4426229508196721,45
13,holm_bonferroni,0.5057471264367817,45
14,holm_bonferroni,0.4810126582278481,45
15,holm_bonferroni,0.46017699115044247,45
16,holm_bonferroni,0.3238095238095238,45
17,holm_bonferroni,0.45714285714285713,45
18,holm_bonferroni,0.5714285714285714,45
19,holm_bonferroni,0.39215686274509803,45
20,holm_bonferroni,0.3853211009174312,45
21,holm_bonferroni,0.42718446601941745,45
22,holm_bonferroni,0.4727272727272727,45
23,holm_bonferroni,0.5771812080536913,45
24,holm_bonferroni,0.4883720930232558,45
25,holm_bonferroni,0.5,45
26,holm_bonferroni,0.5217391304347826,45
27,holm_bonferroni,0.43137254901960786,45
28,holm_bonferroni,0.4745762711864407,45
29,holm_bonferroni,0.5555555555555556,45
30,holm_bonferroni,0.5274725274725275,45
31,holm_bonferroni,0.4897959183673469,45
32,holm_bonferroni,0.5172413793103449,45
33,holm_bonferroni,0.5954198473282443,45
34,holm_bonferroni,0.4835164835164835,45
35,holm_bonferroni,0.4897959183673469,45
36,holm_bonferroni,0.49056603773584906,45
37,holm_bonferroni,0.3018867924528302,45
38,holm_bonferroni,0.5066666666666667,45
39,holm_bonferroni,0.20224719101123595,45
40,holm_bonferroni,0.5045045045045045,45
41,holm_bonferroni,0.3793103448275862,45
42,holm_bonferroni,0.32098765432098764,45
43,holm_bonferroni,0.3888888888888889,45
44,holm_bonferroni,0.29333333333333333,45
45,holm_bonferroni,0.5142857142857142,45
46,holm_bonferroni,0.5740740740740741,45
47,holm_bonferroni,0.5656565656565656,45
48,holm_bonferroni,0.5233644859813084,45
49,holm_bonferroni,0.46153846153846156,45
50,holm_bonferroni,0.40963855421686746,45
51,holm_bonferroni,0.3181818181818182,45
52,holm_bonferroni,0.5283018867924528,45
53,holm_bonferroni,0.3125,45
54,holm_bonferroni,0.2972972972972973,45
55,holm_bonferroni,0.48598130841121495,45
56,holm_bonferroni,0.5,45
57,holm_bonferroni,0.41975308641975306,45
58,holm_bonferroni,0.3870967741935484,45
59,holm_bonferroni,0.5684210526315789,45
60,sidak,0.5352112676056338,45
61,sidak,0.5538461538461539,45
62,sidak,0.39622641509433965,45
63,sidak,0.5641025641025641,45
64,sidak,0.453781512605042,45
65,sidak,0.4778761061946903,45
66,sidak,0.47368421052631576,45
67,sidak,0.4383561643835616,45
68,sidak,0.37735849056603776,45
69,sidak,0.43956043956043955,45
70,sidak,0.45161290322580644,45
71,sidak,0.38016528925619836,45
72,sidak,0.4462809917355372,45
73,sidak,0.5057471264367817,45
74,sidak,0.4810126582278481,45
75,sidak,0.4642857142857143,45
76,sidak,0.3076923076923077,45
77,sidak,0.45714285714285713,45
78,sidak,0.5714285714285714,45
79,sidak,0.39215686274509803,45
80,sidak,0.3853211009174312,45
81,sidak,0.42718446601941745,45
82,sidak,0.4727272727272727,45
83,sidak,0.5771812080536913,45
84,sidak,0.4883720930232558,45
85,sidak,0.5,45
86,sidak,0.5111111111111111,45
87,sidak,0.43137254901960786,45
88,sidak,0.46551724137931033,45
89,sidak,0.5471698113207547,45
90,sidak,0.5274725274725275,45
91,sidak,0.4897959183673469,45
92,sidak,0.5172413793103449,45
93,sidak,0.5954198473282443,45
94,sidak,0.4835164835164835,45
95,sidak,0.4897959183673469,45
96,sidak,0.49056603773584906,45
97,sidak,0.3333333333333333,45
98,sidak,0.5066666666666667,45
99,sidak,0.2222222222222222,45
100,sidak,0.5045045045045045,45
101,sidak,0.4067796610169492,45
102,sidak,0.32098765432098764,45
103,sidak,0.3888888888888889,45
104,sidak,0.29333333333333333,45
105,sidak,0.5142857142857142,45
106,sidak,0.5740740740740741,45
107,sidak,0.5656565656565656,45
108,sidak,0.5233644859813084,45
109,sidak,0.46153846153846156,45
110,sidak,0.40963855421686746,45
111,sidak,0.3181818181818182,45
112,sidak,0.5283018867924528,45
113,sidak,0.3125,45
114,sidak,0.32,45
115,sidak,0.48598130841121495,45
116,sidak,0.5,45
117,sidak,0.43902439024390244,45
118,sidak,0.4126984126984127,45
119,sidak,0.5684210526315789,45
120,bonferroni,0.5352112676056338,45
121,bonferroni,0.5538461538461539,45
122,bonferroni,0.39622641509433965,45
123,bonferroni,0.5641025641025641,45
124,bonferroni,0.453781512605042,45
125,bonferroni,0.4778761061946903,45
126,bonferroni,0.47368421052631576,45
127,bonferroni,0.4383561643835616,45
128,bonferroni,0.37735849056603776,45
129,bonferroni,0.43956043956043955,45
130,bonferroni,0.45161290322580644,45
131,bonferroni,0.38016528925619836,45
132,bonferroni,0.43333333333333335,45
133,bonferroni,0.5116279069767442,45
134,bonferroni,0.48717948717948717,45
135,bonferroni,0.4642857142857143,45
136,bonferroni,0.3076923076923077,45
137,bonferroni,0.45714285714285713,45
138,bonferroni,0.5714285714285714,45
139,bonferroni,0.39215686274509803,45
140,bonferroni,0.3925233644859813,45
141,bonferroni,0.42718446601941745,45
142,bonferroni,0.48148148148148145,45
143,bonferroni,0.5850340136054422,45
144,bonferroni,0.4883720930232558,45
145,bonferroni,0.5,45
146,bonferroni,0.5111111111111111,45
147,bonferroni,0.43137254901960786,45
148,bonferroni,0.46551724137931033,45
149,bonferroni,0.5471698113207547,45
150,bonferroni,0.5274725274725275,45
151,bonferroni,0.4897959183673469,45
152,bonferroni,0.5172413793103449,45
153,bonferroni,0.5954198473282443,45
154,bonferroni,0.4835164835164835,45
155,bonferroni,0.4897959183673469,45
156,bonferroni,0.49523809523809526,45
157,bonferroni,0.3018867924528302,45
158,bonferroni,0.5066666666666667,45
159,bonferroni,0.20454545454545456,45
160,bonferroni,0.509090909090909,45
161,bonferroni,0.3793103448275862,45
162,bonferroni,0.32098765432098764,45
163,bonferroni,0.3888888888888889,45
164,bonferroni,0.29333333333333333,45
165,bonferroni,0.5142857142857142,45
166,bonferroni,0.5740740740740741,45
167,bonferroni,0.5656565656565656,45
168,bonferroni,0.5233644859813084,45
169,bonferroni,0.46153846153846156,45
170,bonferroni,0.4146341463414634,45
171,bonferroni,0.3181818181818182,45
172,bonferroni,0.5333333333333333,45
173,bonferroni,0.31746031746031744,45
174,bonferroni,0.3013698630136986,45
175,bonferroni,0.47619047619047616,45
176,bonferroni,0.5057471264367817,45
177,bonferroni,0.425,45
178,bonferroni,0.3870967741935484,45
179,bonferroni,0.5531914893617021,45
180,lsu,0.5643564356435643,45
181,lsu,0.5833333333333334,45
182,lsu,0.5333333333333333,45
183,lsu,0.5639810426540285,45
184,lsu,0.6057906458797327,45
185,lsu,0.5960264900662252,45
186,lsu,0.5275229357798165,45
187,lsu,0.47174447174447176,45
188,lsu,0.462882096069869,45
189,lsu,0.5579567779960707,45
190,lsu,0.4928571428571429,45
191,lsu,0.4821092278719397,45
192,lsu,0.5444839857651246,45
193,lsu,0.5531914893617021,45
194,lsu,0.543010752688172,45
195,lsu,0.5612244897959183,45
196,lsu,0.5020408163265306,45
197,lsu,0.5628140703517588,45
198,lsu,0.549520766773163,45
199,lsu,0.45774647887323944,45
200,lsu,0.4830188679245283,45
201,lsu,0.4228571428571429,45
202,lsu,0.44353182751540043,45
203,lsu,0.7169811320754716,45
204,lsu,0.5236220472440944,45
205,lsu,0.5372340425531915,45
206,lsu,0.5480093676814989,45
207,lsu,0.5745454545454546,45
208,lsu,0.6056572379367721,45
209,lsu,0.652452025586354,45
210,lsu,0.5695652173913044,45
211,lsu,0.5111111111111111,45
212,lsu,0.5309278350515464,45
213,lsu,0.5858585858585859,45
214,lsu,0.5972850678733032,45
215,lsu,0.5287356321839081,45
216,lsu,0.546583850931677,45
217,lsu,0.5114942528735632,45
218,lsu,0.5356125356125356,45
219,lsu,0.4847250509164969,45
220,lsu,0.4817813765182186,45
221,lsu,0.5013927576601671,45
222,lsu,0.4789356984478936,45
223,lsu,0.5330490405117271,45
224,lsu,0.4895397489539749,45
225,lsu,0.5797665369649806,45
226,lsu,0.5889101338432122,45
227,lsu,0.5988909426987061,45
228,lsu,0.6144814090019569,45
229,lsu,0.49865951742627346,45
230,lsu,0.5361305361305362,45
231,lsu,0.49282296650717705,45
232,lsu,0.5738396624472574,45
233,lsu,0.5059523809523809,45
234,lsu,0.47980997624703087,45
235,lsu,0.6035714285714285,45
236,lsu,0.5289256198347108,45
237,lsu,0.5690721649484536,45
238,lsu,0.6112469437652812,45
239,lsu,0.6204379562043796,45
240,uncorr_0.01,0.5714285714285714,45
