,index,dice,fdr,power,count,sample_size
0,sign_holm_bonferroni,0.15425531914893617,0.0,0.08357348703170028,29,45
1,sign_sidak,0.15425531914893617,0.0,0.08357348703170028,29,45
2,sign_bonferroni,0.15425531914893617,0.0,0.08357348703170028,29,45
3,sign_lsu,0.6420664206642066,0.1076923076923077,0.5014409221902018,195,45
4,sign_uncorr_0.01,0.6714542190305206,0.10952380952380952,0.5389048991354467,210,45
5,sign_uncorr_0.05,0.7690100430416069,0.2342857142857143,0.7723342939481268,350,45
6,sign_eff_0.05,0.7584097859327217,0.19218241042345277,0.7146974063400576,307,45
7,sign_eff_0.1,0.7318718381112985,0.11788617886178862,0.6253602305475504,246,45
8,sign_eff_0.15,0.6469500924214417,0.0979381443298969,0.5043227665706052,194,45
9,sign_holm_bonferroni,0.2159383033419023,0.0,0.12103746397694524,42,45
10,sign_sidak,0.2159383033419023,0.0,0.12103746397694524,42,45
11,sign_bonferroni,0.2159383033419023,0.0,0.12103746397694524,42,45
12,sign_lsu,0.658273381294964,0.12440191387559808,0.5273775216138329,209,45
13,sign_uncorr_0.01,0.6595744680851063,0.14285714285714285,0.5360230547550432,217,45
14,sign_uncorr_0.05,0.7262872628726287,0.3145780051150895,0.7723342939481268,391,45
15,sign_eff_0.05,0.727802037845706,0.2647058823529412,0.7204610951008645,340,45
16,sign_eff_0.1,0.6978297161936561,0.17063492063492064,0.6023054755043228,252,45
17,sign_eff_0.15,0.62708719851577,0.11979166666666667,0.48703170028818443,192,45
18,sign_holm_bonferroni,0.18798955613577023,0.0,0.1037463976945245,36,45
19,sign_sidak,0.18798955613577023,0.0,0.1037463976945245,36,45
20,sign_bonferroni,0.18798955613577023,0.0,0.1037463976945245,36,45
21,sign_lsu,0.6678571428571428,0.12206572769953052,0.5389048991354467,213,45
22,sign_uncorr_0.01,0.6748251748251748,0.14222222222222222,0.5561959654178674,225,45
23,sign_uncorr_0.05,0.7142857142857143,0.33985330073349634,0.7780979827089337,409,45
24,sign_eff_0.05,0.7161198288159771,0.2909604519774011,0.723342939481268,354,45
25,sign_eff_0.1,0.680921052631579,0.20689655172413793,0.5965417867435159,261,45
26,sign_eff_0.15,0.6370370370370371,0.10880829015544041,0.4956772334293948,193,45
27,sign_holm_bonferroni,0.3623529411764706,0.01282051282051282,0.2219020172910663,78,45
28,sign_sidak,0.3584905660377358,0.012987012987012988,0.21902017291066284,77,45
29,sign_bonferroni,0.3584905660377358,0.012987012987012988,0.21902017291066284,77,45
30,sign_lsu,0.7120954003407155,0.12916666666666668,0.6023054755043228,240,45
31,sign_uncorr_0.01,0.7120954003407155,0.12916666666666668,0.6023054755043228,240,45
32,sign_uncorr_0.05,0.7677852348993288,0.2814070351758794,0.8242074927953891,398,45
33,sign_eff_0.05,0.7670043415340086,0.22965116279069767,0.7636887608069164,344,45
34,sign_eff_0.1,0.7363344051446945,0.16727272727272727,0.659942363112392,275,45
35,sign_eff_0.15,0.6982456140350877,0.10762331838565023,0.5734870317002881,223,45
0,sign_holm_bonferroni,0.15846994535519127,0.0,0.08605341246290801,29,45
1,sign_sidak,0.15846994535519127,0.0,0.08605341246290801,29,45
2,sign_bonferroni,0.15846994535519127,0.0,0.08605341246290801,29,45
3,sign_lsu,0.5753968253968254,0.1317365269461078,0.43026706231454004,167,45
4,sign_uncorr_0.01,0.6214689265536724,0.14948453608247422,0.4896142433234421,194,45
5,sign_uncorr_0.05,0.746268656716418,0.24924924924924924,0.7418397626112759,333,45
6,sign_eff_0.05,0.6945337620578779,0.24210526315789474,0.6409495548961425,285,45
7,sign_eff_0.1,0.6596491228070176,0.19313304721030042,0.5578635014836796,233,45
8,sign_eff_0.15,0.581532416502947,0.13953488372093023,0.4391691394658754,172,45
9,sign_holm_bonferroni,0.24479166666666666,0.0,0.1394658753709199,47,45
10,sign_sidak,0.24479166666666666,0.0,0.1394658753709199,47,45
11,sign_bonferroni,0.24479166666666666,0.0,0.1394658753709199,47,45
12,sign_lsu,0.7458745874587459,0.15985130111524162,0.6706231454005934,269,45
13,sign_uncorr_0.01,0.7412353923205343,0.15267175572519084,0.658753709198813,262,45
14,sign_uncorr_0.05,0.7635402906208718,0.3119047619047619,0.857566765578635,420,45
15,sign_eff_0.05,0.776034236804565,0.25274725274725274,0.8071216617210683,364,45
16,sign_eff_0.1,0.7694753577106518,0.17123287671232876,0.7181008902077152,292,45
17,sign_eff_0.15,0.7222222222222222,0.1297071129707113,0.6172106824925816,239,45
18,sign_holm_bonferroni,0.23097112860892388,0.0,0.13056379821958458,44,45
19,sign_sidak,0.23097112860892388,0.0,0.13056379821958458,44,45
20,sign_bonferroni,0.23097112860892388,0.0,0.13056379821958458,44,45
21,sign_lsu,0.6689774696707106,0.19583333333333333,0.5727002967359051,240,45
22,sign_uncorr_0.01,0.6689774696707106,0.19583333333333333,0.5727002967359051,240,45
23,sign_uncorr_0.05,0.7031463748290013,0.3477157360406091,0.7626112759643917,394,45
24,sign_eff_0.05,0.6900584795321637,0.31988472622478387,0.7002967359050445,347,45
25,sign_eff_0.1,0.6842105263157895,0.23247232472324722,0.6172106824925816,271,45
26,sign_eff_0.15,0.6325411334552102,0.1761904761904762,0.5133531157270029,210,45
27,sign_holm_bonferroni,0.3325301204819277,0.11538461538461539,0.20474777448071216,78,45
28,sign_sidak,0.3285024154589372,0.11688311688311688,0.20178041543026706,77,45
29,sign_bonferroni,0.3285024154589372,0.11688311688311688,0.20178041543026706,77,45
30,sign_lsu,0.5955414012738853,0.35738831615120276,0.5548961424332344,291,45
31,sign_uncorr_0.01,0.5838709677419355,0.36042402826855124,0.5370919881305638,283,45
32,sign_uncorr_0.05,0.6555697823303457,0.42342342342342343,0.7596439169139466,444,45
33,sign_eff_0.05,0.6546961325966851,0.3875968992248062,0.7032640949554896,387,45
34,sign_eff_0.1,0.6012269938650306,0.37777777777777777,0.5816023738872403,315,45
35,sign_eff_0.15,0.5583756345177665,0.35039370078740156,0.4896142433234421,254,45
0,sign_holm_bonferroni,0.24552429667519182,0.0,0.13994169096209913,48,45
1,sign_sidak,0.24552429667519182,0.0,0.13994169096209913,48,45
2,sign_bonferroni,0.24102564102564103,0.0,0.13702623906705538,47,45
3,sign_lsu,0.6973451327433628,0.11261261261261261,0.5743440233236151,222,45
4,sign_uncorr_0.01,0.6984126984126984,0.11607142857142858,0.577259475218659,224,45
5,sign_uncorr_0.05,0.7592067988668555,0.26170798898071623,0.7813411078717201,363,45
6,sign_eff_0.05,0.7530487804878049,0.2108626198083067,0.7201166180758017,313,45
7,sign_eff_0.1,0.7171717171717171,0.15139442231075698,0.6209912536443148,251,45
8,sign_eff_0.15,0.6531365313653137,0.11055276381909548,0.5160349854227405,199,45
9,sign_holm_bonferroni,0.3501199040767386,0.013513513513513514,0.21282798833819241,74,45
10,sign_sidak,0.34615384615384615,0.0136986301369863,0.2099125364431487,73,45
11,sign_bonferroni,0.34615384615384615,0.0136986301369863,0.2099125364431487,73,45
12,sign_lsu,0.7437774524158126,0.2529411764705882,0.7405247813411079,340,45
13,sign_uncorr_0.01,0.7342549923195084,0.22402597402597402,0.6967930029154519,308,45
14,sign_uncorr_0.05,0.7163461538461539,0.39059304703476483,0.8688046647230321,489,45
15,sign_eff_0.05,0.7242268041237113,0.3510392609699769,0.8192419825072886,433,45
16,sign_eff_0.1,0.7377521613832853,0.2706552706552707,0.7463556851311953,351,45
17,sign_eff_0.15,0.7118110236220473,0.22602739726027396,0.6588921282798834,292,45
18,sign_holm_bonferroni,0.19895287958115182,0.02564102564102564,0.11078717201166181,39,45
19,sign_sidak,0.19895287958115182,0.02564102564102564,0.11078717201166181,39,45
20,sign_bonferroni,0.19895287958115182,0.02564102564102564,0.11078717201166181,39,45
21,sign_lsu,0.6835871404399323,0.18548387096774194,0.5889212827988338,248,45
22,sign_uncorr_0.01,0.676923076923077,0.18181818181818182,0.577259475218659,242,45
23,sign_uncorr_0.05,0.7065217391304348,0.3384223918575064,0.7580174927113703,393,45
24,sign_eff_0.05,0.7007299270072993,0.2982456140350877,0.6997084548104956,342,45
25,sign_eff_0.1,0.6936790923824959,0.21897810218978103,0.6239067055393586,274,45
26,sign_eff_0.15,0.6391382405745063,0.16822429906542055,0.5189504373177842,214,45
27,sign_holm_bonferroni,0.1657754010695187,0.0,0.09037900874635568,31,45
28,sign_sidak,0.1657754010695187,0.0,0.09037900874635568,31,45
29,sign_bonferroni,0.1657754010695187,0.0,0.09037900874635568,31,45
30,sign_lsu,0.5517241379310345,0.09333333333333334,0.3965014577259475,150,45
31,sign_uncorr_0.01,0.6226415094339622,0.11764705882352941,0.48104956268221577,187,45
32,sign_uncorr_0.05,0.7228571428571429,0.2913165266106443,0.7376093294460642,357,45
33,sign_eff_0.05,0.7223065250379362,0.2468354430379747,0.6938775510204082,316,45
34,sign_eff_0.1,0.6596491228070176,0.17180616740088106,0.5481049562682215,227,45
35,sign_eff_0.15,0.5803921568627451,0.11377245508982035,0.4314868804664723,167,45
0,sign_holm_bonferroni,0.16621983914209115,0.0,0.09064327485380116,31,45
1,sign_sidak,0.16621983914209115,0.0,0.09064327485380116,31,45
2,sign_bonferroni,0.16621983914209115,0.0,0.09064327485380116,31,45
3,sign_lsu,0.5923076923076923,0.1348314606741573,0.4502923976608187,178,45
4,sign_uncorr_0.01,0.6375227686703097,0.15458937198067632,0.5116959064327485,207,45
5,sign_uncorr_0.05,0.7357954545454546,0.2845303867403315,0.7573099415204678,362,45
6,sign_eff_0.05,0.7175572519083969,0.24920127795527156,0.6871345029239766,313,45
