,p_vals_full,mean_eff_size,abs_eff_size,p_vals_sz_20,eff_size_sz_20,freq_repr_sz_20,p_vals_sz_25,eff_size_sz_25,freq_repr_sz_25,p_vals_sz_30,eff_size_sz_30,freq_repr_sz_30,p_vals_sz_40,eff_size_sz_40,freq_repr_sz_40,p_vals_sz_50,eff_size_sz_50,freq_repr_sz_50,p_vals_sz_70,eff_size_sz_70,freq_repr_sz_70,band
"('F3', 'F8')",0.0,-0.7007000363912246,0.7007000363912246,0.1479838,-0.8317385206852422,0.426,0.08030560000000007,-0.8099736553665641,0.658,0.05273167999999997,-0.7807004142792374,0.752,0.009099840000000003,-0.7757087062617806,0.96,0.002058880000000001,-0.762728736105847,0.996,7.355999999999991e-05,-0.7513844050461698,1.0,alpha2
"('Fp2', 'F7')",0.0,-0.6981402824536008,0.6981402824536008,0.1385743199999999,-0.8521216861616782,0.496,0.08278131999999999,-0.8161459513695859,0.632,0.049828599999999994,-0.7964023995451804,0.752,0.01485996000000001,-0.7743047104320082,0.922,0.003967199999999997,-0.7587422418156224,0.988,0.00010811999999999988,-0.7398336501658554,1.0,alpha2
"('T6', 'O2')",0.0,-0.6768138350101113,0.6768138350101113,0.1422415199999998,-0.8430520119764408,0.516,0.08565164000000001,-0.8074604266587566,0.652,0.05290864000000001,-0.7948067144796315,0.772,0.013498600000000005,-0.7892294794292775,0.926,0.00413116,-0.7634202481882577,0.982,0.00016496000000000016,-0.7465218806247224,1.0,alpha2
"('F4', 'Cz')",0.0,-0.6764856748610895,0.6764856748610895,0.1973221200000001,-0.7754755095519249,0.396,0.11796532000000008,-0.7500033906306582,0.534,0.07488775999999997,-0.7398992263096049,0.65,0.030621959999999986,-0.7068929097803633,0.848,0.008786880000000009,-0.697066392685723,0.946,0.00035108000000000003,-0.6977703681871291,1.0,alpha2
"('Fp1', 'T6')",0.0,-0.6662574096408511,0.6662574096408511,0.2049487200000002,-0.732970148204716,0.304,0.12450544000000006,-0.7353066922911577,0.506,0.08075600000000001,-0.7146759541177753,0.624,0.020790720000000006,-0.7219977633212343,0.906,0.008544200000000005,-0.7035791134191497,0.958,0.0002700800000000003,-0.6869844646620544,1.0,alpha2
"('T3', 'C3')",0.0,-0.6654424649668036,0.6654424649668036,0.16945432000000005,-0.7336210942290878,0.308,0.11168215999999996,-0.6950670513766608,0.508,0.06709891999999996,-0.6920719060035687,0.648,0.021184000000000015,-0.6805131746279295,0.876,0.004987399999999997,-0.6649182171970015,0.986,0.0002590400000000003,-0.6586693944301905,1.0,alpha2
"('F3', 'Cz')",0.0,-0.6610190402054325,0.6610190402054325,0.20682588000000013,-0.797977679234471,0.44,0.14486032000000007,-0.7679865714652196,0.576,0.0999096,-0.7468603725966895,0.652,0.05097264000000003,-0.7044322078906446,0.78,0.020571439999999996,-0.6797805096754916,0.888,0.0011669200000000008,-0.6896104674586441,0.998,alpha2
"('Fp1', 'Cz')",0.0,-0.6542638414340958,0.6542638414340958,0.22575363999999995,-0.6800672218202211,0.19,0.15793863999999988,-0.6640183444820236,0.35,0.10008932000000001,-0.6441414144192462,0.516,0.03933775999999998,-0.6327513310997898,0.762,0.012616799999999997,-0.6314818379421012,0.938,0.0009934400000000017,-0.6229846305417235,0.996,beta1
"('Fp1', 'F3')",0.0,-0.64747263762111,0.64747263762111,0.2155319599999999,-0.7021500209893092,0.282,0.1388691599999999,-0.6876750614401351,0.444,0.07948451999999996,-0.6863977453117667,0.602,0.035639799999999965,-0.6565810578488614,0.798,0.0120918,-0.6500710808759009,0.942,0.00076624,-0.6417929353078288,1.0,beta2
"('Fp2', 'F4')",0.0,-0.6455407989695696,0.6455407989695696,0.1751026000000001,-0.7680018223132343,0.39,0.08275827999999999,-0.7819908463274866,0.62,0.05450076000000008,-0.7596784772003379,0.752,0.016653960000000016,-0.7453327265141019,0.92,0.004551679999999999,-0.7355507647077852,0.984,0.00010743999999999981,-0.7198786599134439,1.0,beta2
"('F3', 'Fz')",0.0,-0.644468492671823,0.644468492671823,0.23741308000000005,-0.6922759829841442,0.208,0.14494096000000006,-0.6873710157153776,0.386,0.09369127999999997,-0.6725531625358723,0.56,0.03712004000000001,-0.6606327470190955,0.798,0.009257200000000007,-0.6419567712300304,0.95,0.0012116400000000019,-0.6377911392054939,0.998,beta1
"('Fp2', 'O2')",0.0,-0.6431904665701649,0.6431904665701649,0.23228187999999983,-0.7505256044373045,0.32,0.1489388399999998,-0.722347251689177,0.46,0.10289520000000005,-0.696564162379605,0.558,0.02900531999999999,-0.7224601772621305,0.846,0.012829839999999997,-0.6811452220237104,0.936,0.00155676,-0.6565532053212498,0.994,alpha2
"('F4', 'F8')",0.0,-0.6423231917272499,0.6423231917272499,0.18910803999999992,-0.725513750796807,0.284,0.10836931999999998,-0.7136471794543479,0.47,0.06995063999999998,-0.7031338811355621,0.64,0.024033200000000025,-0.6852967112686622,0.874,0.005848640000000006,-0.6818763088273729,0.968,0.0003252000000000001,-0.6730217085188497,1.0,beta2
"('Fz', 'T3')",0.0,-0.6373825566833088,0.6373825566833088,0.24634356000000007,-0.6764731437821442,0.24,0.18279208,-0.6573345153184535,0.384,0.12133311999999995,-0.652323078299044,0.536,0.05822032,-0.6329106983066788,0.728,0.015706880000000013,-0.6255549337668612,0.9,0.00211884,-0.6307508118952876,0.992,alpha2
"('F4', 'F8')",0.0,-0.6356509926111079,0.6356509926111079,0.2541658000000001,-0.7072072784839198,0.304,0.17501788,-0.6990742634521502,0.418,0.12972396000000005,-0.6834367468348349,0.522,0.06036187999999997,-0.6586946552120585,0.708,0.028468559999999987,-0.6511936576255521,0.856,0.003463559999999995,-0.64300272731107,0.988,beta1
"('Fp1', 'C3')",0.0,-0.6281194849162033,0.6281194849162033,0.23234504000000006,-0.6859089705534586,0.22,0.16212136000000002,-0.6610484687815603,0.398,0.11110812000000009,-0.6309588133199673,0.504,0.04030975999999999,-0.6232344134047364,0.776,0.016468520000000007,-0.6115248796479883,0.92,0.0009360000000000003,-0.6117150659119648,1.0,beta1
"('Fp1', 'F7')",0.0,-0.6276764634292946,0.6276764634292946,0.19727860000000008,-0.7248277129766051,0.312,0.12631256000000005,-0.7064412346560399,0.486,0.09999467999999997,-0.6703383528219005,0.54,0.03558044000000002,-0.6576566007382773,0.802,0.011829680000000006,-0.6568135113133752,0.944,0.0008972800000000005,-0.6501769989374817,0.998,beta2
"('Fp1', 'F4')",0.0,-0.6260249659840633,0.6260249659840633,0.24538799999999983,-0.6738973776596661,0.216,0.16051928000000004,-0.6599239783084155,0.374,0.11131852000000005,-0.6396151814446143,0.528,0.0479596,-0.6246303373246826,0.748,0.014190680000000011,-0.6329679347924614,0.924,0.0014630799999999994,-0.6075897341772369,0.998,alpha1
"('Cz', 'C4')",0.0,-0.6251748582427381,0.6251748582427381,0.22628348000000012,-0.7435378873702931,0.376,0.18859527999999992,-0.6978582343315314,0.434,0.13593048000000002,-0.695501295395468,0.608,0.06728707999999999,-0.6822382608421875,0.76,0.03266779999999996,-0.6528060822375374,0.828,0.00435568,-0.6467709177528453,0.982,alpha2
"('F3', 'T6')",0.0,-0.622224754427456,0.622224754427456,0.28272936,-0.6706827657793013,0.272,0.1794100800000001,-0.6876151244979035,0.412,0.13485440000000015,-0.6581392935697056,0.508,0.05058283999999997,-0.6591063361562579,0.764,0.022845560000000015,-0.6297291400092278,0.878,0.001751880000000001,-0.6276280342926904,0.994,alpha2
"('F8', 'O1')",0.0,-0.6204431832626792,0.6204431832626792,0.2562697199999999,-0.7140676574146678,0.3,0.1713079999999999,-0.6891656021639465,0.416,0.1255361200000001,-0.6586466911258569,0.542,0.041556119999999995,-0.6738350340731187,0.792,0.01827108,-0.6524930576192817,0.914,0.0012693600000000004,-0.6426528433465143,0.996,alpha2
"('Fz', 'F4')",0.0,-0.6203012855938509,0.6203012855938509,0.19273495999999996,-0.7629796636088705,0.302,0.12522223999999998,-0.7274109471527697,0.502,0.07887651999999999,-0.7190406230884695,0.594,0.02747768,-0.6934851299897623,0.844,0.008320320000000003,-0.6916117694815062,0.958,0.0004399999999999998,-0.6845016586806466,0.998,beta1
"('Fp1', 'Fz')",0.0,-0.6169952435484138,0.6169952435484138,0.23259275999999982,-0.6682868538857519,0.242,0.13318971999999996,-0.6813029948082594,0.424,0.08453787999999993,-0.6690467534370755,0.592,0.03706148,-0.6452968723795589,0.778,0.011124680000000008,-0.640511835022367,0.94,0.0006928000000000008,-0.6330443759598225,1.0,beta2
"('F7', 'F3')",0.0,-0.6155798904682057,0.6155798904682057,0.1883172,-0.7036484497631356,0.208,0.11527183999999992,-0.6857681374915985,0.356,0.07773039999999998,-0.6682186637598501,0.548,0.022561120000000004,-0.6546729140584754,0.868,0.006589279999999998,-0.64392598966746,0.972,0.0003417600000000007,-0.6308784842104477,1.0,beta1
"('Fp2', 'Cz')",0.0,-0.6125977809898998,0.6125977809898998,0.2512058,-0.6888749000801283,0.242,0.18417927999999997,-0.6509523098343557,0.342,0.12936971999999994,-0.6428566319030193,0.46,0.05462868000000002,-0.6282360400360443,0.686,0.01817692,-0.6302953482799117,0.898,0.0023406000000000004,-0.6166037031052931,0.99,beta1
"('Fp1', 'Fz')",0.0,-0.6046444778197647,0.6046444778197647,0.20694999999999975,-0.7020822618325435,0.266,0.12566643999999993,-0.695370731845221,0.476,0.09460207999999996,-0.6643538561782462,0.6,0.03592192,-0.640936362768271,0.808,0.011668320000000001,-0.6516698014199727,0.938,0.0009503200000000015,-0.628642985359211,0.998,alpha1
"('Fp1', 'F7')",0.0,-0.6016425413916823,0.6016425413916823,0.2090794,-0.720819004086276,0.314,0.14101380000000002,-0.7066591019582144,0.442,0.11701664000000005,-0.6566198700413889,0.532,0.044195280000000045,-0.6467993140676304,0.754,0.018993000000000003,-0.6399895002634269,0.906,0.001614840000000001,-0.6388309618804802,0.996,beta1
"('F7', 'F3')",0.0,-0.5979301335382209,0.5979301335382209,0.2019797999999999,-0.7132528587064345,0.298,0.14713876,-0.6927038812910306,0.466,0.12747152,-0.655141873232423,0.562,0.042009279999999975,-0.656868338459376,0.784,0.014319199999999997,-0.648192057300804,0.906,0.00168488,-0.6227709401923412,0.998,alpha1
"('F8', 'T5')",0.0,-0.5934165213679885,0.5934165213679885,0.27527652,-0.6611585614666028,0.208,0.17891691999999992,-0.6560060405320117,0.374,0.13607579999999997,-0.6291646413172459,0.492,0.06305179999999996,-0.6237804041387685,0.718,0.021977439999999987,-0.6188305506987266,0.904,0.001848600000000002,-0.6108411888804728,0.996,alpha2
"('Fp2', 'Fz')",0.0,-0.5920189700710243,0.5920189700710243,0.29443168000000036,-0.6456491274736815,0.216,0.20600836000000003,-0.6342079004718619,0.378,0.18106667999999998,-0.6020994252520233,0.452,0.10218119999999985,-0.5836946137934641,0.606,0.05229696000000007,-0.5780387498823379,0.744,0.013738280000000004,-0.5564540674500024,0.924,alpha1
"('F4', 'C3')",0.0,-0.5918717459293887,0.5918717459293887,0.28480344000000013,-0.6464980580787314,0.224,0.21663391999999998,-0.6205703389702952,0.346,0.13844680000000004,-0.6188364822933556,0.45,0.07187368000000001,-0.5932185809979809,0.66,0.025838240000000005,-0.590829525169826,0.858,0.002392959999999999,-0.592780389062536,0.996,alpha2
"('T5', 'O1')",0.0,-0.5908725157116292,0.5908725157116292,0.27738411999999973,-0.6729401800773763,0.256,0.1741404799999998,-0.6833061629900584,0.452,0.16691792000000016,-0.6192982862116515,0.474,0.08208247999999997,-0.6193282250263433,0.644,0.04546507999999995,-0.6112479614525231,0.782,0.00588344000000001,-0.5983571046258369,0.968,alpha2
"('C3', 'C4')",0.0,-0.5890471535843934,0.5890471535843934,0.2626062399999999,-0.6927343736005694,0.294,0.21375408000000015,-0.6477191999606664,0.364,0.13723040000000006,-0.6456139733146877,0.526,0.057975720000000015,-0.6331265932570828,0.742,0.025484319999999998,-0.6160747720487452,0.854,0.003160399999999999,-0.6111590349629024,0.99,alpha2
"('Fp1', 'Fp2')",0.0,-0.5853960245500044,0.5853960245500044,0.2513000800000001,-0.7150684892259782,0.298,0.16957772,-0.7113034203785554,0.458,0.10179023999999995,-0.6962996170910363,0.572,0.04695279999999999,-0.6829405461554042,0.756,0.019557079999999994,-0.6557142385724006,0.896,0.00228744,-0.6298368546349188,0.998,alpha2
"('Fp2', 'F8')",0.0,-0.5843214586220709,0.5843214586220709,0.24268572000000005,-0.7685299397315651,0.386,0.16108075999999993,-0.7479321396622565,0.522,0.13550424,-0.6940202765878285,0.532,0.06362323999999994,-0.6791963102943356,0.7,0.032404720000000005,-0.6618576473335973,0.834,0.004952079999999998,-0.6283768755481399,0.972,alpha2
"('Fp2', 'Fz')",0.0,-0.5835421542898124,0.5835421542898124,0.30064384000000005,-0.6221475042914357,0.21,0.19114072000000004,-0.6231054993855005,0.348,0.13415300000000002,-0.612147681594638,0.448,0.06805216000000003,-0.5884578735715149,0.642,0.027242239999999997,-0.5959350951238628,0.824,0.0038025599999999974,-0.5826250623554662,0.982,beta2
"('Fp2', 'C3')",0.0,-0.5767547200636606,0.5767547200636606,0.3128259999999999,-0.6110721367922223,0.18,0.22389616000000018,-0.5915675475803628,0.254,0.16192172000000005,-0.5812410852674975,0.362,0.06911848000000001,-0.5761361046217964,0.612,0.028358920000000006,-0.567329901644029,0.828,0.0031982799999999965,-0.5707066176490212,0.986,beta1
"('Fp1', 'F7')",0.0,-0.5715161432632183,0.5715161432632183,0.2543877600000002,-0.6494361887384786,0.212,0.18934692,-0.6265141813590536,0.318,0.16281199999999987,-0.5882510176700038,0.4,0.0653659600000001,-0.5897089220729638,0.672,0.026016520000000008,-0.5863561862470782,0.864,0.004930760000000001,-0.5711147090973738,0.982,alpha1
"('F7', 'F3')",0.0,-0.5706907577159525,0.5706907577159525,0.26918231999999986,-0.6363924935778535,0.184,0.1895033600000001,-0.6226809704496709,0.322,0.14016704000000013,-0.6114686027489807,0.458,0.05860756000000007,-0.602404490771239,0.716,0.024050600000000023,-0.5894008392866825,0.878,0.0034882399999999966,-0.5836265248498188,0.99,beta2
"('F3', 'Fz')",0.0,-0.5685303207648044,0.5685303207648044,0.26769448000000007,-0.7060371581428609,0.312,0.1832203200000002,-0.720261138988423,0.486,0.15174584000000005,-0.6724382898193508,0.556,0.08260587999999988,-0.6498123703559028,0.686,0.046272239999999944,-0.631372505446865,0.774,0.007786160000000001,-0.6157823034632386,0.938,alpha1
"('F3', 'Cz')",0.0,-0.5667944723953349,0.5667944723953349,0.26614904000000006,-0.67027562248097,0.194,0.1740207199999999,-0.6745310851620566,0.372,0.13544215999999995,-0.638246738126796,0.476,0.05900036000000002,-0.6264177809911731,0.714,0.022840280000000008,-0.6164090525841127,0.878,0.002121400000000001,-0.6090947677779881,0.992,beta1
"('T3', 'Pz')",0.0,-0.563666201173256,0.563666201173256,0.2942480799999998,-0.6393751336009512,0.2,0.21776427999999995,-0.6132741616899902,0.302,0.14709075999999996,-0.6152307484016579,0.436,0.07505052000000004,-0.5935606062951236,0.64,0.030284079999999977,-0.5921874609248404,0.808,0.003446479999999998,-0.5848358130194073,0.984,alpha2
"('Fp2', 'T6')",0.0,-0.5627161224868363,0.5627161224868363,0.3280800800000004,-0.6290556806102813,0.208,0.22434975999999981,-0.628096442876688,0.336,0.17136999999999997,-0.6120253122888063,0.422,0.07046031999999998,-0.6115251304722609,0.708,0.04217319999999996,-0.5850894186561368,0.788,0.0062160400000000095,-0.5754159764218034,0.974,alpha2
"('Fz', 'F4')",0.0,-0.5616724398554748,0.5616724398554748,0.30435239999999975,-0.6783952776791237,0.262,0.23575388000000003,-0.6549559885636878,0.386,0.20974396000000015,-0.6358855026919514,0.498,0.14664976000000005,-0.6059219273976985,0.622,0.11015412000000002,-0.5926289124929778,0.684,0.03891959999999997,-0.5649508822644387,0.764,alpha1
"('Fp2', 'F4')",0.0,-0.5576241028887552,0.5576241028887552,0.27030136,-0.6378456211417276,0.226,0.16251811999999996,-0.6509600165611512,0.388,0.12481584000000003,-0.6328036761034017,0.522,0.056592999999999984,-0.6147579004692953,0.722,0.02306136000000004,-0.6123216831357695,0.874,0.0023527599999999984,-0.60414157477609,0.996,gamma
"('Fp1', 'O1')",0.0,-0.5575216529980129,0.5575216529980129,0.37549616000000025,-0.5949446114724073,0.166,0.30313384000000015,-0.5643423010985337,0.224,0.24365304000000024,-0.5430363936702526,0.268,0.11507607999999996,-0.55882708716645,0.558,0.07060807999999999,-0.5358512933128138,0.664,0.01813695999999999,-0.5103665044866752,0.88,alpha2
"('Fp2', 'C4')",0.0,-0.5530379038832984,0.5530379038832984,0.3246920800000002,-0.604582854215547,0.148,0.24812444000000014,-0.577753943605975,0.218,0.19356616000000015,-0.5707701702722862,0.326,0.087546,-0.5653512239818036,0.58,0.04923092000000002,-0.5586645405474056,0.722,0.008828079999999997,-0.5506233102896123,0.964,beta1
"('Fz', 'T6')",0.0,-0.5528887868292225,0.5528887868292225,0.3696472,-0.5920825869288939,0.13,0.26174372000000007,-0.5983416506238357,0.284,0.20545268000000014,-0.5676316588432132,0.352,0.08706124000000001,-0.5771977818276846,0.616,0.05304096000000001,-0.5544073676698895,0.75,0.006372120000000003,-0.5500391899014715,0.97,alpha2
"('F7', 'Fz')",0.0,-0.551438372870441,0.551438372870441,0.30481195999999994,-0.6478974860151879,0.212,0.20861376000000004,-0.6299015883656318,0.326,0.16846855999999985,-0.5939952019240431,0.414,0.06832504,-0.5948000188168658,0.668,0.02878067999999998,-0.5930124745706354,0.854,0.005037040000000002,-0.5745074041476945,0.974,alpha1
