,index,dice,fdr,power,count,sample_size
0,sign_holm_bonferroni,0.5010893246187363,0.0,0.33430232558139533,115,80
1,sign_sidak,0.49452954048140046,0.0,0.32848837209302323,113,80
2,sign_bonferroni,0.49452954048140046,0.0,0.32848837209302323,113,80
3,sign_lsu,0.8178025034770514,0.216,0.8546511627906976,375,80
4,sign_uncorr_0.01,0.8138528138528138,0.19197707736389685,0.8197674418604651,349,80
5,sign_uncorr_0.05,0.7613504074505238,0.3650485436893204,0.9505813953488372,515,80
6,sign_eff_0.05,0.8037383177570093,0.25679012345679014,0.875,405,80
7,sign_eff_0.1,0.8098159509202454,0.14285714285714285,0.7674418604651163,308,80
8,sign_eff_0.15,0.7724137931034483,0.05084745762711865,0.6511627906976745,236,80
9,sign_holm_bonferroni,0.5790554414784395,0.013986013986013986,0.40988372093023256,143,80
10,sign_sidak,0.5731958762886598,0.014184397163120567,0.40406976744186046,141,80
11,sign_bonferroni,0.5702479338842975,0.014285714285714285,0.4011627906976744,140,80
12,sign_lsu,0.8059332509270705,0.2989247311827957,0.9476744186046512,465,80
13,sign_uncorr_0.01,0.822429906542056,0.23950617283950618,0.8953488372093024,405,80
14,sign_uncorr_0.05,0.743109151047409,0.40142095914742454,0.9796511627906976,563,80
15,sign_eff_0.05,0.8029556650246306,0.3034188034188034,0.9476744186046512,468,80
16,sign_eff_0.1,0.833103448275862,0.2073490813648294,0.877906976744186,381,80
17,sign_eff_0.15,0.8181818181818182,0.11224489795918367,0.7587209302325582,294,80
0,sign_holm_bonferroni,0.5618448637316562,0.014705882352941176,0.39296187683284456,136,80
1,sign_sidak,0.5496828752642706,0.015151515151515152,0.3812316715542522,132,80
2,sign_bonferroni,0.5496828752642706,0.015151515151515152,0.3812316715542522,132,80
3,sign_lsu,0.8184210526315789,0.2577565632458234,0.9120234604105572,419,80
4,sign_uncorr_0.01,0.8324022346368715,0.20533333333333334,0.873900293255132,375,80
5,sign_uncorr_0.05,0.7525655644241733,0.3843283582089552,0.967741935483871,536,80
6,sign_eff_0.05,0.8015463917525774,0.2850574712643678,0.9120234604105572,435,80
7,sign_eff_0.1,0.8408759124087591,0.16279069767441862,0.844574780058651,344,80
8,sign_eff_0.15,0.7934426229508197,0.10037174721189591,0.7096774193548387,269,80
9,sign_holm_bonferroni,0.47767857142857145,0.0,0.31378299120234604,107,80
10,sign_sidak,0.47767857142857145,0.0,0.31378299120234604,107,80
11,sign_bonferroni,0.4742729306487696,0.0,0.31085043988269795,106,80
12,sign_lsu,0.817174515235457,0.22572178477690288,0.8651026392961877,381,80
13,sign_uncorr_0.01,0.8,0.20348837209302326,0.8035190615835777,344,80
