,p_val,mean_eff_size,abs_eff_size,low_eff_size,upper_eff_size,band
"('Fp1', 'Cz')",4.2023656961923305e-05,-0.4423612142935333,0.4423612142935333,-0.47716683184271375,-0.39567158359961063,beta2
"('Fp1', 'C3')",2.502086011659732e-05,-0.4415311315500853,0.4415311315500853,-0.485687026436277,-0.34107322995022343,theta
"('F3', 'C3')",0.00010568297371387899,-0.4411837829229789,0.4411837829229789,-0.5146036450369902,-0.3648018762249047,alpha2
"('Fp2', 'F7')",0.00018665948611419064,-0.44075997577816306,0.44075997577816306,-0.5994903999450858,-0.32985016013813084,alpha1
"('F3', 'C3')",2.36358677052683e-05,-0.439578628052682,0.439578628052682,-0.5179756966147937,-0.3467611294911561,beta2
"('F3', 'F4')",3.3758650193075545e-05,-0.435978063254017,0.435978063254017,-0.49578673923615374,-0.36729658007470833,beta1
"('Fz', 'Cz')",1.611250133499585e-05,-0.43502255611005475,0.43502255611005475,-0.4884863826840822,-0.3057792076934326,alpha2
"('Fp1', 'C3')",0.00011458332012675906,-0.43360411921382547,0.43360411921382547,-0.5725477230023288,-0.33805008743860354,alpha2
"('F7', 'T3')",0.00010485287075336983,-0.4330291187886628,0.4330291187886628,-0.5082741926288776,-0.35684672169434817,beta2
"('T6', 'C4')",2.5556082846533342e-05,0.43297418559032613,0.43297418559032613,0.3481247200621861,0.5567426031279745,alpha1
"('F3', 'T3')",2.336733296910537e-05,-0.4298442472755906,0.4298442472755906,-0.4805253347751177,-0.35504025292268326,beta1
"('F7', 'F3')",8.354471912811849e-05,-0.4298161344052904,0.4298161344052904,-0.4797082029018329,-0.32416893663661445,theta
"('Fz', 'T4')",6.447513717670184e-05,-0.42751750517982,0.42751750517982,-0.528487468581068,-0.35918090434612304,alpha2
"('T4', 'C4')",9.2404981867602e-06,-0.4274965052979887,0.4274965052979887,-0.5936998075471369,-0.32574367857602393,beta1
"('Fz', 'C3')",7.108238036558992e-05,-0.42621473738096566,0.42621473738096566,-0.5440184884733681,-0.3137347218679949,alpha2
"('F8', 'C3')",0.00015584520703051602,0.42516099999604673,0.42516099999604673,0.3388633464218024,0.4995962405094389,gamma
"('O2', 'C3')",0.00011183897921025575,0.4250270572094312,0.4250270572094312,0.3077307431945275,0.49220558454789615,beta2
"('Fp1', 'T3')",0.0014950724047842257,-0.42337360776570226,0.42337360776570226,-0.5507039680665987,-0.21993452956313597,delta
"('F4', 'T3')",2.7893490640866323e-05,-0.4225154320088752,0.4225154320088752,-0.5194398650801257,-0.2779988125118946,alpha2
"('Fz', 'F8')",0.00029330145603619746,-0.41932561530194984,0.41932561530194984,-0.5495517831508752,-0.31575899351889586,beta1
"('F4', 'F8')",2.833395657824129e-05,-0.41843990918158014,0.41843990918158014,-0.5469849208655022,-0.3186250633450131,alpha1
"('F3', 'Cz')",0.0011882971717590103,-0.4181329896363633,0.4181329896363633,-0.5650058453184933,-0.3227344730622754,alpha1
"('Fz', 'F8')",0.00016073317087716944,-0.4162460517803912,0.4162460517803912,-0.5627446255478078,-0.27456590572183714,alpha1
"('F4', 'F8')",0.0001518454719322254,-0.4156876303900162,0.4156876303900162,-0.4814514900728224,-0.3243157926122535,gamma
"('F3', 'Fz')",0.00017794130902710025,-0.41559982623555775,0.41559982623555775,-0.49931099751093444,-0.3419170311649693,beta2
"('F4', 'T4')",0.00024144073457406,-0.4154737275277112,0.4154737275277112,-0.608729711146335,-0.3024799247900507,gamma
"('F7', 'C3')",6.722672137215629e-05,-0.41500757284991907,0.41500757284991907,-0.5389966901784508,-0.3344140716246328,beta1
"('F4', 'C3')",7.49176704670704e-05,-0.41326737424544746,0.41326737424544746,-0.5145491823431684,-0.26511582685920554,beta1
"('F3', 'C3')",0.00012031051449034793,-0.41146906938030536,0.41146906938030536,-0.49354169178405444,-0.35467956189350824,delta
"('Fp1', 'F3')",0.0004146100993396265,-0.41032552407618705,0.41032552407618705,-0.5448307536184206,-0.258570718136063,gamma
"('Fp1', 'T5')",0.004288093834662394,-0.40976443018659675,0.40976443018659675,-0.5376905401450511,-0.31314580986747853,alpha2
"('O2', 'C4')",0.0008931072833162205,0.4078193603495149,0.4078193603495149,0.3113869586342472,0.5237038084034179,alpha1
"('Fp2', 'F3')",0.00042165350094984435,-0.407544045372006,0.407544045372006,-0.5519178743440212,-0.22975313735799274,theta
"('F7', 'T3')",0.00043141050964722526,-0.4073709659386461,0.4073709659386461,-0.5159554534868288,-0.27831310823042843,alpha2
"('F3', 'Cz')",0.00045260730931858854,-0.40698933906759727,0.40698933906759727,-0.5579519864623701,-0.2838919168385638,beta2
"('Fp2', 'C3')",0.0035285327771844258,-0.4069545277964456,0.4069545277964456,-0.5192205683343252,-0.24172906449329595,theta
"('O2', 'P3')",0.0001969151444740897,0.4057197491464324,0.4057197491464324,0.32040252919555084,0.518923235357556,delta
"('F8', 'T4')",0.0009942784733868524,-0.40558534003947244,0.40558534003947244,-0.49303209175089613,-0.32833774627538714,beta1
"('O2', 'P3')",0.00037751012844486413,0.4049649506235465,0.4049649506235465,0.3111369967440286,0.4856248624075059,beta2
"('F7', 'Fz')",0.0006269643805881988,-0.40495480040699583,0.40495480040699583,-0.48296563903152157,-0.3487979537699395,theta
"('F4', 'Cz')",0.0037759374153730403,-0.4044090460552604,0.4044090460552604,-0.5748229536509246,-0.22793569057894392,beta2
"('Fp2', 'F4')",0.00026313736012963275,-0.40416346648520174,0.40416346648520174,-0.5336796303371039,-0.3320957356111608,delta
"('Fp1', 'F4')",9.047078802497225e-06,-0.4032457954423392,0.4032457954423392,-0.4945547296140151,-0.3098904158299013,beta2
"('T5', 'O2')",2.2810114875365226e-05,0.40315924542100434,0.40315924542100434,0.3373576626167763,0.5015646592822314,alpha1
"('O1', 'O2')",0.00027350177569705194,0.4026825343669308,0.4026825343669308,0.24638372062895303,0.5582636407773298,theta
"('Fp2', 'F4')",0.0008140219609213015,-0.40045369139722453,0.40045369139722453,-0.5132034354007149,-0.27234688444698985,theta
"('O1', 'O2')",0.0001488378194944495,0.40012895705607454,0.40012895705607454,0.30860536848260256,0.4757262344581623,beta2
"('T4', 'C4')",0.0003009478260118096,-0.3991466543726186,0.3991466543726186,-0.49716073536457894,-0.3002699209930044,alpha1
"('O2', 'C3')",0.001756606719334861,0.3988983556889423,0.3988983556889423,0.26976102920674977,0.5388200251860655,alpha1
"('T6', 'P3')",0.0006500968304809544,0.39841701055100465,0.39841701055100465,0.2735394339542351,0.5464097552445532,alpha1
"('Fp2', 'C3')",0.0001318678004152689,-0.3978572728636656,0.3978572728636656,-0.531510203725551,-0.3161399564407011,delta
"('Fp1', 'C4')",0.00027284573821440136,-0.3976789173465692,0.3976789173465692,-0.49792658337854406,-0.27118783256893675,beta1
"('Fp1', 'C4')",0.0006299847049422633,-0.39652641109873177,0.39652641109873177,-0.516331594220788,-0.31122248378548883,theta
"('Fp2', 'T4')",0.003148154049298131,-0.3957352758468676,0.3957352758468676,-0.4930448644377092,-0.29855295710090574,delta
"('T5', 'O1')",0.0003822232485775438,-0.39451130064361317,0.39451130064361317,-0.463571787649656,-0.2972812172345295,gamma
"('F7', 'C3')",0.00010358101244052773,-0.3924151815067657,0.3924151815067657,-0.4629678746578713,-0.32922273891297066,alpha1
"('F7', 'T6')",0.0013686160958629868,-0.3921820498701794,0.3921820498701794,-0.5378489170025472,-0.2698774516519347,beta1
"('Fp1', 'T3')",0.0001798449958434198,-0.3919323953882526,0.3919323953882526,-0.6079364689971489,-0.24529197393709135,theta
"('F3', 'F8')",0.00023324831972712588,-0.3914515552273196,0.3914515552273196,-0.4824468704884978,-0.2720711487619762,alpha1
"('Fz', 'T4')",0.017220510244546808,-0.3902527387963372,0.3902527387963372,-0.5583094018204064,-0.291857546190214,beta1
"('T4', 'C4')",0.0010304637730469152,-0.38882814836339785,0.38882814836339785,-0.44521197024473125,-0.32683710442302555,theta
"('Fp1', 'T3')",0.0002211143174479076,-0.38816782120486076,0.38816782120486076,-0.4966341808610829,-0.3028421471001873,alpha1
"('Fp2', 'C4')",0.004260044460243495,-0.3880958231359883,0.3880958231359883,-0.4881817573381756,-0.25060557563768604,beta2
"('T3', 'T5')",0.009250248500441373,-0.38718528181310324,0.38718528181310324,-0.5221896201286506,-0.29869338022219794,beta2
"('F4', 'C4')",0.0005499532668825984,-0.3866437112529185,0.3866437112529185,-0.4934609106345197,-0.3001893224468381,alpha2
"('Fp2', 'Cz')",0.0007986937751607235,-0.3865531256058624,0.3865531256058624,-0.47223941303954026,-0.3057267157132236,alpha1
