,corr_method,dice_coeff,sample_size
0,holm_bonferroni,0.48,25
1,holm_bonferroni,0.1,25
2,holm_bonferroni,0.09090909090909091,25
3,holm_bonferroni,0.0,25
4,holm_bonferroni,0.29411764705882354,25
5,holm_bonferroni,0.5882352941176471,25
6,holm_bonferroni,0.0,25
7,holm_bonferroni,0.3076923076923077,25
8,holm_bonferroni,0.0,25
9,holm_bonferroni,0.32,25
10,holm_bonferroni,0.48,25
11,holm_bonferroni,0.25,25
12,holm_bonferroni,0.5,25
13,holm_bonferroni,0.1,25
14,holm_bonferroni,0.1,25
15,holm_bonferroni,0.3333333333333333,25
16,holm_bonferroni,0.18181818181818182,25
17,holm_bonferroni,0.18181818181818182,25
18,holm_bonferroni,0.1111111111111111,25
19,holm_bonferroni,0.0,25
20,holm_bonferroni,0.29411764705882354,25
21,holm_bonferroni,0.0,25
22,holm_bonferroni,0.0,25
23,holm_bonferroni,0.3076923076923077,25
24,holm_bonferroni,0.0,25
25,holm_bonferroni,0.1935483870967742,25
26,holm_bonferroni,0.10526315789473684,25
27,holm_bonferroni,0.25,25
28,holm_bonferroni,0.32,25
29,holm_bonferroni,0.0,25
30,holm_bonferroni,0.5581395348837209,25
31,holm_bonferroni,0.5161290322580645,25
32,holm_bonferroni,0.35294117647058826,25
33,holm_bonferroni,0.0,25
34,holm_bonferroni,0.2857142857142857,25
35,holm_bonferroni,0.17391304347826086,25
36,holm_bonferroni,0.0,25
37,holm_bonferroni,0.3888888888888889,25
38,holm_bonferroni,0.16666666666666666,25
39,holm_bonferroni,0.0,25
40,holm_bonferroni,0.0,25
41,holm_bonferroni,0.47619047619047616,25
42,holm_bonferroni,0.3333333333333333,25
43,holm_bonferroni,0.09090909090909091,25
44,holm_bonferroni,0.0,25
45,holm_bonferroni,0.08695652173913043,25
46,holm_bonferroni,0.5333333333333333,25
47,holm_bonferroni,0.4864864864864865,25
48,holm_bonferroni,0.0,25
49,holm_bonferroni,0.0,25
50,holm_bonferroni,0.18181818181818182,25
51,holm_bonferroni,0.5555555555555556,25
52,holm_bonferroni,0.4,25
53,holm_bonferroni,0.0,25
54,holm_bonferroni,0.0,25
55,holm_bonferroni,0.0,25
56,holm_bonferroni,0.0,25
57,holm_bonferroni,0.0,25
58,holm_bonferroni,0.0,25
59,holm_bonferroni,0.08695652173913043,25
60,holm_bonferroni,0.18181818181818182,25
61,holm_bonferroni,0.1111111111111111,25
62,holm_bonferroni,0.48,25
63,holm_bonferroni,0.1111111111111111,25
64,holm_bonferroni,0.0,25
65,holm_bonferroni,0.26666666666666666,25
66,holm_bonferroni,0.48,25
67,holm_bonferroni,0.2962962962962963,25
68,holm_bonferroni,0.13333333333333333,25
69,holm_bonferroni,0.0,25
70,holm_bonferroni,0.0,25
71,holm_bonferroni,0.17391304347826086,25
72,holm_bonferroni,0.24,25
73,holm_bonferroni,0.0,25
74,holm_bonferroni,0.0,25
75,holm_bonferroni,0.11764705882352941,25
76,holm_bonferroni,0.0,25
77,holm_bonferroni,0.0,25
78,holm_bonferroni,0.1,25
79,holm_bonferroni,0.0,25
80,holm_bonferroni,0.0,25
81,holm_bonferroni,0.4375,25
82,holm_bonferroni,0.4,25
83,holm_bonferroni,0.2727272727272727,25
84,holm_bonferroni,0.2,25
85,holm_bonferroni,0.2857142857142857,25
86,holm_bonferroni,0.2222222222222222,25
87,holm_bonferroni,0.0,25
88,holm_bonferroni,0.0,25
89,holm_bonferroni,0.375,25
90,holm_bonferroni,0.1111111111111111,25
91,holm_bonferroni,0.4,25
92,holm_bonferroni,0.0,25
93,holm_bonferroni,0.07142857142857142,25
94,holm_bonferroni,0.3157894736842105,25
95,holm_bonferroni,0.25,25
96,holm_bonferroni,0.18181818181818182,25
97,holm_bonferroni,0.0,25
98,holm_bonferroni,0.2727272727272727,25
99,holm_bonferroni,0.0,25
100,holm_bonferroni,0.0,25
