,index,dice,fdr,power,count,sample_size
61,sign_eff_0.1,0.5865724381625441,0.26548672566371684,0.48823529411764705,226,25
62,sign_eff_0.15,0.5415860735009671,0.20903954802259886,0.4117647058823529,177,25
0,sign_holm_bonferroni,0.023668639053254437,0.0,0.011976047904191617,4,25
1,sign_sidak,0.023668639053254437,0.0,0.011976047904191617,4,25
2,sign_bonferroni,0.023668639053254437,0.0,0.011976047904191617,4,25
3,sign_lsu,0.20887728459530025,0.1836734693877551,0.11976047904191617,49,25
4,sign_uncorr_0.01,0.3464203233256351,0.24242424242424243,0.2245508982035928,99,25
5,sign_uncorr_0.05,0.5493421052631579,0.3905109489051095,0.5,274,25
6,sign_eff_0.05,0.5457627118644067,0.37109375,0.4820359281437126,256,25
7,sign_eff_0.1,0.5306122448979592,0.3024390243902439,0.4281437125748503,205,25
8,sign_eff_0.15,0.4725050916496945,0.2611464968152866,0.3473053892215569,157,25
9,sign_holm_bonferroni,0.09142857142857143,0.0,0.04790419161676647,16,25
10,sign_sidak,0.09142857142857143,0.0,0.04790419161676647,16,25
11,sign_bonferroni,0.09142857142857143,0.0,0.04790419161676647,16,25
12,sign_lsu,0.44,0.14655172413793102,0.2964071856287425,116,25
13,sign_uncorr_0.01,0.5273833671399595,0.18238993710691823,0.38922155688622756,159,25
14,sign_uncorr_0.05,0.5990639625585024,0.3745928338762215,0.5748502994011976,307,25
15,sign_eff_0.05,0.5897035881435257,0.38436482084690554,0.5658682634730539,307,25
16,sign_eff_0.1,0.5836177474402731,0.32142857142857145,0.5119760479041916,252,25
17,sign_eff_0.15,0.5651376146788991,0.27014218009478674,0.46107784431137727,211,25
18,sign_holm_bonferroni,0.04678362573099415,0.0,0.023952095808383235,8,25
19,sign_sidak,0.04678362573099415,0.0,0.023952095808383235,8,25
20,sign_bonferroni,0.04678362573099415,0.0,0.023952095808383235,8,25
21,sign_lsu,0.2975609756097561,0.19736842105263158,0.18263473053892215,76,25
22,sign_uncorr_0.01,0.4224137931034483,0.24615384615384617,0.2934131736526946,130,25
23,sign_uncorr_0.05,0.5764895330112721,0.37630662020905925,0.5359281437125748,287,25
24,sign_eff_0.05,0.5785123966942148,0.35424354243542433,0.5239520958083832,271,25
25,sign_eff_0.1,0.5418894830659536,0.3303964757709251,0.4550898203592814,227,25
26,sign_eff_0.15,0.5009708737864078,0.287292817679558,0.38622754491017963,181,25
27,sign_holm_bonferroni,0.052478134110787174,0.0,0.02694610778443114,9,25
28,sign_sidak,0.052478134110787174,0.0,0.02694610778443114,9,25
29,sign_bonferroni,0.052478134110787174,0.0,0.02694610778443114,9,25
30,sign_lsu,0.2864450127877238,0.017543859649122806,0.16766467065868262,57,25
31,sign_uncorr_0.01,0.4541284403669725,0.029411764705882353,0.2964071856287425,102,25
32,sign_uncorr_0.05,0.6134751773049646,0.24782608695652175,0.5179640718562875,230,25
33,sign_eff_0.05,0.6145648312611013,0.2445414847161572,0.5179640718562875,229,25
34,sign_eff_0.1,0.5769980506822612,0.17318435754189945,0.4431137724550898,179,25
35,sign_eff_0.15,0.5383022774327122,0.12751677852348994,0.38922155688622756,149,25
36,sign_holm_bonferroni,0.0,0.0,0.0,0,25
37,sign_sidak,0.0,0.0,0.0,0,25
38,sign_bonferroni,0.0,0.0,0.0,0,25
39,sign_lsu,0.05217391304347826,0.18181818181818182,0.02694610778443114,11,25
40,sign_uncorr_0.01,0.3686635944700461,0.2,0.23952095808383234,100,25
41,sign_uncorr_0.05,0.5561312607944733,0.34285714285714286,0.4820359281437126,245,25
42,sign_eff_0.05,0.5520833333333334,0.34297520661157027,0.47604790419161674,242,25
43,sign_eff_0.1,0.4990403071017274,0.3048128342245989,0.38922155688622756,187,25
44,sign_eff_0.15,0.45901639344262296,0.2727272727272727,0.33532934131736525,154,25
45,sign_holm_bonferroni,0.14958448753462603,0.0,0.08083832335329341,27,25
46,sign_sidak,0.15469613259668508,0.0,0.08383233532934131,28,25
47,sign_bonferroni,0.14444444444444443,0.0,0.07784431137724551,26,25
48,sign_lsu,0.5415778251599147,0.05925925925925926,0.38023952095808383,135,25
49,sign_uncorr_0.01,0.6059405940594059,0.10526315789473684,0.45808383233532934,171,25
50,sign_uncorr_0.05,0.706645056726094,0.22968197879858657,0.6526946107784432,283,25
51,sign_eff_0.05,0.6966666666666667,0.21428571428571427,0.625748502994012,266,25
52,sign_eff_0.1,0.6810035842293907,0.15178571428571427,0.5688622754491018,224,25
53,sign_eff_0.15,0.6566604127579737,0.12060301507537688,0.5239520958083832,199,25
54,sign_holm_bonferroni,0.08595988538681948,0.0,0.04491017964071856,15,25
55,sign_sidak,0.09142857142857143,0.0,0.04790419161676647,16,25
56,sign_bonferroni,0.08595988538681948,0.0,0.04491017964071856,15,25
57,sign_lsu,0.509719222462203,0.08527131782945736,0.3532934131736527,129,25
58,sign_uncorr_0.01,0.5708502024291497,0.11875,0.4221556886227545,160,25
59,sign_uncorr_0.05,0.684375,0.28431372549019607,0.655688622754491,306,25
60,sign_eff_0.05,0.6687898089171974,0.2857142857142857,0.6287425149700598,294,25
61,sign_eff_0.1,0.6542372881355932,0.24609375,0.5778443113772455,256,25
