,corr_method,dice_coeff,sample_size
0,holm_bonferroni,0.6511627906976745,80
1,holm_bonferroni,0.6255144032921811,80
2,holm_bonferroni,0.5647058823529412,80
3,holm_bonferroni,0.696,80
4,holm_bonferroni,0.6,80
5,holm_bonferroni,0.5811320754716981,80
6,holm_bonferroni,0.625,80
7,holm_bonferroni,0.65625,80
8,holm_bonferroni,0.5555555555555556,80
9,holm_bonferroni,0.6978723404255319,80
10,holm_bonferroni,0.5238095238095238,80
11,holm_bonferroni,0.6728110599078341,80
12,holm_bonferroni,0.5714285714285714,80
13,holm_bonferroni,0.5270758122743683,80
14,holm_bonferroni,0.6509803921568628,80
15,holm_bonferroni,0.65,80
16,holm_bonferroni,0.6443514644351465,80
17,holm_bonferroni,0.5748987854251012,80
18,holm_bonferroni,0.5316455696202531,80
19,holm_bonferroni,0.6222222222222222,80
20,sidak,0.6456692913385826,80
21,sidak,0.6359832635983264,80
22,sidak,0.5622489959839357,80
23,sidak,0.6833333333333333,80
24,sidak,0.5967741935483871,80
25,sidak,0.5877862595419847,80
26,sidak,0.6294820717131474,80
27,sidak,0.6507936507936508,80
28,sidak,0.5627376425855514,80
29,sidak,0.7068965517241379,80
30,sidak,0.532258064516129,80
31,sidak,0.6759259259259259,80
32,sidak,0.5701357466063348,80
33,sidak,0.5433962264150943,80
34,sidak,0.6533864541832669,80
35,sidak,0.6554621848739496,80
36,sidak,0.6468085106382979,80
37,sidak,0.5643153526970954,80
38,sidak,0.5478260869565217,80
39,sidak,0.6278026905829597,80
40,bonferroni,0.6482213438735178,80
41,bonferroni,0.6386554621848739,80
42,bonferroni,0.5645161290322581,80
43,bonferroni,0.6833333333333333,80
44,bonferroni,0.5934959349593496,80
45,bonferroni,0.5846153846153846,80
46,bonferroni,0.6265060240963856,80
47,bonferroni,0.6507936507936508,80
48,bonferroni,0.5627376425855514,80
49,bonferroni,0.7012987012987013,80
50,bonferroni,0.5284552845528455,80
51,bonferroni,0.6759259259259259,80
52,bonferroni,0.5701357466063348,80
53,bonferroni,0.5433962264150943,80
54,bonferroni,0.6533864541832669,80
55,bonferroni,0.6497890295358649,80
56,bonferroni,0.6468085106382979,80
57,bonferroni,0.5666666666666667,80
58,bonferroni,0.5478260869565217,80
59,bonferroni,0.6301369863013698,80
60,lsu,0.6928571428571428,80
61,lsu,0.6725,80
62,lsu,0.6479217603911981,80
63,lsu,0.7372262773722628,80
64,lsu,0.6926829268292682,80
65,lsu,0.6933019976498237,80
66,lsu,0.6658739595719382,80
67,lsu,0.7049368541905855,80
68,lsu,0.7038327526132404,80
69,lsu,0.7027027027027027,80
70,lsu,0.6386138613861386,80
71,lsu,0.7409395973154362,80
72,lsu,0.6560196560196561,80
73,lsu,0.6513872135102533,80
74,lsu,0.6835748792270532,80
75,lsu,0.6888888888888889,80
76,lsu,0.7046511627906977,80
77,lsu,0.6666666666666666,80
78,lsu,0.6642857142857143,80
79,lsu,0.6592317224287485,80
80,uncorr_0.01,0.6737400530503979,80
81,uncorr_0.01,0.6675938803894298,80
82,uncorr_0.01,0.644808743169399,80
83,uncorr_0.01,0.7171853856562923,80
84,uncorr_0.01,0.6847826086956522,80
85,uncorr_0.01,0.6827309236947792,80
86,uncorr_0.01,0.6438356164383562,80
87,uncorr_0.01,0.7152317880794702,80
88,uncorr_0.01,0.6815203145478375,80
89,uncorr_0.01,0.6978102189781021,80
90,uncorr_0.01,0.6425591098748261,80
91,uncorr_0.01,0.7418397626112759,80
92,uncorr_0.01,0.6445366528354081,80
93,uncorr_0.01,0.6630581867388363,80
94,uncorr_0.01,0.6906666666666667,80
95,uncorr_0.01,0.6960110041265475,80
96,uncorr_0.01,0.7074122236671001,80
97,uncorr_0.01,0.6445366528354081,80
98,uncorr_0.01,0.662125340599455,80
99,uncorr_0.01,0.6584362139917695,80
100,uncorr_0.05,0.7068645640074211,80
101,uncorr_0.05,0.6923076923076923,80
102,uncorr_0.05,0.6763005780346821,80
103,uncorr_0.05,0.7420289855072464,80
104,uncorr_0.05,0.6938388625592417,80
105,uncorr_0.05,0.7124060150375939,80
106,uncorr_0.05,0.6867356538099718,80
107,uncorr_0.05,0.7145522388059702,80
108,uncorr_0.05,0.7204502814258912,80
109,uncorr_0.05,0.7198404785643071,80
110,uncorr_0.05,0.6685823754789272,80
111,uncorr_0.05,0.7276341948310139,80
112,uncorr_0.05,0.6840579710144927,80
113,uncorr_0.05,0.6944181646168401,80
114,uncorr_0.05,0.7215909090909091,80
115,uncorr_0.05,0.6919339164237124,80
116,uncorr_0.05,0.7212806026365348,80
117,uncorr_0.05,0.6845124282982792,80
118,uncorr_0.05,0.6735849056603773,80
119,uncorr_0.05,0.6862170087976539,80
120,eff_0.05,0.6895761741122566,80
121,eff_0.05,0.6627358490566038,80
122,eff_0.05,0.6580493537015276,80
123,eff_0.05,0.7380952380952381,80
124,eff_0.05,0.6911595866819747,80
125,eff_0.05,0.6936026936026936,80
126,eff_0.05,0.6643757159221076,80
127,eff_0.05,0.6885617214043035,80
128,eff_0.05,0.7150837988826816,80
129,eff_0.05,0.6951219512195121,80
130,eff_0.05,0.6435185185185185,80
131,eff_0.05,0.7355473554735548,80
132,eff_0.05,0.6563981042654028,80
133,eff_0.05,0.6636259977194983,80
134,eff_0.05,0.6935483870967742,80
135,eff_0.05,0.6768507638072856,80
136,eff_0.05,0.7043189368770764,80
137,eff_0.05,0.6674445740956826,80
138,eff_0.05,0.6598173515981736,80
139,eff_0.05,0.6705882352941176,80
140,eff_0.1,0.6734397677793904,80
141,eff_0.1,0.6576168929110106,80
142,eff_0.1,0.6264705882352941,80
143,eff_0.1,0.7113095238095238,80
144,eff_0.1,0.6774193548387096,80
145,eff_0.1,0.6608695652173913,80
146,eff_0.1,0.6458333333333334,80
147,eff_0.1,0.7014492753623188,80
148,eff_0.1,0.6531204644412192,80
149,eff_0.1,0.6792452830188679,80
150,eff_0.1,0.6108527131782946,80
151,eff_0.1,0.7260940032414911,80
152,eff_0.1,0.6288343558282209,80
153,eff_0.1,0.6538461538461539,80
154,eff_0.1,0.6850507982583455,80
155,eff_0.1,0.688622754491018,80
156,eff_0.1,0.702158273381295,80
157,eff_0.1,0.6198473282442748,80
158,eff_0.1,0.643609022556391,80
159,eff_0.1,0.6597014925373135,80
160,eff_0.15,0.660377358490566,80
161,eff_0.15,0.6573705179282868,80
162,eff_0.15,0.6135922330097088,80
163,eff_0.15,0.708171206225681,80
164,eff_0.15,0.6297709923664122,80
165,eff_0.15,0.6567717996289425,80
166,eff_0.15,0.640926640926641,80
167,eff_0.15,0.6892857142857143,80
168,eff_0.15,0.6165137614678899,80
169,eff_0.15,0.6694214876033058,80
170,eff_0.15,0.5889328063241107,80
171,eff_0.15,0.6567796610169492,80
172,eff_0.15,0.6311475409836066,80
173,eff_0.15,0.6142034548944337,80
174,eff_0.15,0.660377358490566,80
175,eff_0.15,0.6706586826347305,80
176,eff_0.15,0.6901669758812616,80
177,eff_0.15,0.611439842209073,80
178,eff_0.15,0.6074380165289256,80
179,eff_0.15,0.649402390438247,80
