,p_vals_full,mean_eff_size,abs_eff_size,p_vals_sz_20,eff_size_sz_20,freq_repr_sz_20,p_vals_sz_25,eff_size_sz_25,freq_repr_sz_25,p_vals_sz_30,eff_size_sz_30,freq_repr_sz_30,p_vals_sz_40,eff_size_sz_40,freq_repr_sz_40,p_vals_sz_50,eff_size_sz_50,freq_repr_sz_50,p_vals_sz_70,eff_size_sz_70,freq_repr_sz_70,band
"('F7', 'T6')",0.0,-0.7232116466634384,0.7232116466634384,0.3058008,-0.9102233842253111,0.36,0.19545120000000016,-0.8654312837379182,0.492,0.11011360000000009,-0.8567343835704024,0.614,0.02932559999999999,-0.8164492227386103,0.858,0.005007400000000007,-0.8087435057337735,0.982,0.00017980000000000014,-0.7950126231914018,1.0,alpha2
"('F4', 'F8')",0.0,-0.721427108223854,0.721427108223854,0.342597,-0.9486036423464201,0.426,0.23571319999999996,-0.8959997103103637,0.498,0.17789679999999988,-0.8695961389774722,0.584,0.07646940000000005,-0.8250817258693187,0.784,0.0263362,-0.7947174041232038,0.896,0.0006361999999999996,-0.7866705013598023,0.998,alpha2
"('Fp2', 'F4')",0.0,-0.7196665840628275,0.7196665840628275,0.37005399999999977,-0.8394876788067733,0.256,0.2308034,-0.8165063008485434,0.41,0.11923180000000001,-0.8150954899384019,0.588,0.04632519999999998,-0.769394501785712,0.832,0.00632980000000001,-0.7785926609448711,0.98,0.0001918000000000001,-0.7636303084202867,1.0,beta1
"('Fp2', 'F7')",0.0,-0.7177766302072831,0.7177766302072831,0.35241079999999986,-0.865656113685396,0.278,0.24676719999999983,-0.8136759558067892,0.42,0.16879220000000017,-0.7866574126688279,0.55,0.06605740000000002,-0.7626124809629813,0.776,0.013529400000000018,-0.7607740944201691,0.94,0.0006051999999999994,-0.7523412947489542,0.998,alpha2
"('Fp2', 'Fz')",0.0,-0.7156148492351365,0.7156148492351365,0.4494622000000006,-0.7709182252509545,0.148,0.3027609999999998,-0.7457888409982992,0.288,0.18170040000000007,-0.7427415650689012,0.484,0.06673799999999992,-0.7220362047244359,0.74,0.01490780000000001,-0.7177604965140321,0.922,0.0007313999999999999,-0.7056210281774974,0.998,beta1
"('Fz', 'F4')",0.0,-0.7117136034756341,0.7117136034756341,0.4922095999999998,-0.7625836616299396,0.144,0.3824368000000001,-0.7249870494476618,0.26,0.24219320000000016,-0.7296456315819594,0.394,0.10990340000000012,-0.6954291410535083,0.642,0.03083539999999999,-0.6904243925743683,0.856,0.0020505999999999957,-0.6793022247529814,0.994,beta1
"('F7', 'Cz')",0.0,-0.7073821297317254,0.7073821297317254,0.3840562000000001,-0.8585929045713322,0.28,0.29200200000000026,-0.8024144521811112,0.382,0.17783100000000016,-0.7920589550046728,0.562,0.06368779999999999,-0.783682200932946,0.776,0.02829139999999999,-0.7610151462201411,0.884,0.0007667999999999992,-0.7375666443845574,0.998,alpha2
"('T6', 'O2')",0.0,-0.7048963691378478,0.7048963691378478,0.3595952000000001,-0.8352523074966725,0.254,0.22792880000000026,-0.8218262773804336,0.44,0.14863379999999998,-0.7944451185209481,0.584,0.05074400000000001,-0.7711718333060497,0.822,0.015649800000000005,-0.762319845920754,0.926,0.0002986000000000001,-0.7565014186802267,1.0,alpha2
"('T3', 'Cz')",0.0,-0.6877167375016547,0.6877167375016547,0.3588856,-0.81404535460831,0.198,0.23648679999999994,-0.7755499282980259,0.324,0.1210340000000001,-0.7583244369459456,0.54,0.028938599999999995,-0.7731612089263215,0.88,0.007242400000000004,-0.7387220917710048,0.972,0.00019100000000000025,-0.7383253076216992,1.0,alpha2
"('Fp1', 'T6')",0.0,-0.6822619141885025,0.6822619141885025,0.46105119999999994,-0.7471170953849465,0.174,0.31519200000000036,-0.7371342693078571,0.296,0.21835360000000004,-0.7247776039055261,0.418,0.076616,-0.7120630887807231,0.726,0.0254414,-0.6953149508536903,0.894,0.0016029999999999987,-0.689648172122157,0.996,alpha2
"('Fp1', 'F3')",0.0,-0.6764864492733959,0.6764864492733959,0.34138699999999994,-0.8237297390511565,0.176,0.20705319999999985,-0.7803456447656014,0.296,0.11218919999999993,-0.7653671855546759,0.514,0.023510200000000026,-0.7422876828226752,0.87,0.004672599999999998,-0.731596306639714,0.984,0.0001260000000000001,-0.7115637347205439,1.0,alpha1
"('F4', 'Cz')",0.0,-0.6605091441192779,0.6605091441192779,0.4815606000000003,-0.7485614952466622,0.156,0.3380783999999997,-0.7338191146559193,0.28,0.21507220000000005,-0.7326837124413672,0.448,0.08865199999999993,-0.7261554602342699,0.692,0.03785419999999998,-0.6953279353446901,0.854,0.0017677999999999962,-0.6856863722141973,0.992,alpha2
"('Fp2', 'F4')",0.0,-0.65915449745261,0.65915449745261,0.44200879999999976,-0.7860800631630355,0.208,0.2878542000000003,-0.7599420101997508,0.334,0.18992180000000017,-0.7533935330829973,0.49,0.06576779999999995,-0.7398036814738314,0.768,0.018986799999999998,-0.7335057864019319,0.916,0.0009295999999999998,-0.7148051539301141,0.994,beta2
"('T3', 'C3')",0.0,-0.6533257322342376,0.6533257322342376,0.46195280000000033,-0.7398510058696025,0.136,0.32044119999999987,-0.7165049936656244,0.216,0.20485119999999987,-0.7002689482426628,0.36,0.07561519999999992,-0.6882655049261956,0.698,0.026160400000000014,-0.6743683553937666,0.878,0.0014725999999999975,-0.660098039557153,0.994,alpha2
"('F4', 'F8')",0.0,-0.6418124472444823,0.6418124472444823,0.5570765999999999,-0.7004987684915001,0.14,0.43261879999999997,-0.694081719883705,0.26,0.3440550000000004,-0.6812173227178643,0.346,0.2233850000000003,-0.6449943603113755,0.524,0.11307600000000005,-0.645409881106973,0.692,0.018029800000000002,-0.6289256082664134,0.934,beta1
"('Fp1', 'F7')",0.0,-0.6393179987569308,0.6393179987569308,0.5182648000000002,-0.7248272603302249,0.124,0.38277199999999956,-0.7061680388225064,0.22,0.284693,-0.6727295330530426,0.322,0.157477,-0.6383149655587332,0.498,0.04153579999999997,-0.6547277280058212,0.796,0.004150399999999997,-0.6377758728325789,0.986,beta2
"('Fp1', 'Fz')",0.0,-0.6384063483405227,0.6384063483405227,0.5639498,-0.6821811981103382,0.086,0.42010899999999984,-0.66231355585233,0.144,0.3002138000000002,-0.6555472308603503,0.274,0.1488888,-0.6415827554453873,0.566,0.04597999999999996,-0.6387239513758186,0.772,0.005344199999999996,-0.6283092533407175,0.97,beta2
"('Fp2', 'O2')",0.0,-0.6355469452047737,0.6355469452047737,0.46852779999999955,-0.7712084258644211,0.192,0.34207259999999967,-0.7406664388312239,0.294,0.27033920000000033,-0.7065051303988256,0.372,0.1152312000000001,-0.6879378043092329,0.628,0.05179579999999996,-0.6727532299686813,0.808,0.005457400000000008,-0.6623191489990302,0.976,alpha2
"('Fp1', 'Fz')",0.0,-0.6306431710252209,0.6306431710252209,0.5240486,-0.7030961275016592,0.108,0.39531040000000023,-0.6762645542055395,0.194,0.28980880000000003,-0.6657264388602562,0.32,0.12021060000000006,-0.6518905336444112,0.578,0.04197260000000002,-0.6430671279205362,0.814,0.005052400000000006,-0.6287336898157788,0.978,alpha1
"('Fp1', 'F3')",0.0,-0.630598101780577,0.630598101780577,0.5423933999999997,-0.7075426764917049,0.108,0.40465859999999954,-0.6825128155521023,0.22,0.3143749999999998,-0.6647870433128753,0.336,0.1301712,-0.6544771991583946,0.588,0.04443739999999997,-0.6480622217102825,0.806,0.004092799999999993,-0.6368315605209407,0.986,beta2
"('F8', 'T5')",0.0,-0.630542786274652,0.630542786274652,0.5900451999999995,-0.6527121722889034,0.098,0.44459919999999986,-0.6512086238500112,0.186,0.3236009999999998,-0.6433372610304198,0.286,0.165546,-0.6194332165094448,0.514,0.06018699999999997,-0.6215467971160574,0.76,0.007361800000000013,-0.6162698846551832,0.966,alpha2
"('F3', 'Fz')",0.0,-0.6285247287290092,0.6285247287290092,0.5677694000000002,-0.7063824061883863,0.098,0.4244135999999998,-0.6846418982685801,0.19,0.2903434000000001,-0.6719174796666879,0.3,0.147165,-0.6428194925502843,0.52,0.044881199999999975,-0.6452978352057923,0.804,0.00675540000000001,-0.6313189273145807,0.97,beta1
"('F3', 'Cz')",0.0,-0.6262306076258205,0.6262306076258205,0.4355955999999998,-0.7946077537844587,0.214,0.3496253999999998,-0.7364098799578002,0.298,0.2515590000000001,-0.7316938129748634,0.458,0.13527660000000014,-0.7242228801751615,0.654,0.07148560000000002,-0.6933453035606895,0.764,0.006119400000000009,-0.6839338708757591,0.978,alpha2
"('F4', 'F8')",0.0,-0.6212831963266618,0.6212831963266618,0.4980648000000001,-0.7247948221396396,0.136,0.3525128,-0.7086131209795845,0.242,0.2502726000000001,-0.6889388188740792,0.348,0.10946820000000008,-0.6720893856680302,0.646,0.032963399999999976,-0.6757444042110942,0.848,0.002658599999999994,-0.6664702915723287,0.99,beta2
"('F3', 'T6')",0.0,-0.6182564190626895,0.6182564190626895,0.5232793999999996,-0.7173320732093103,0.132,0.4259031999999998,-0.6689372617353117,0.19,0.3051265999999997,-0.6743179475021376,0.338,0.14028859999999993,-0.6526137983983872,0.556,0.05836379999999999,-0.6311888619119486,0.754,0.007461000000000007,-0.6310939166875625,0.974,alpha2
"('Fp2', 'F8')",0.0,-0.6154816630540895,0.6154816630540895,0.4591246,-0.7805575544119588,0.248,0.3927167999999999,-0.7445241491346382,0.358,0.3356232000000001,-0.7166750505856523,0.414,0.2240418000000003,-0.6714985957670945,0.52,0.12932380000000007,-0.6470423062229006,0.628,0.0198428,-0.6304646859687123,0.894,alpha2
"('F8', 'O1')",0.0,-0.6153872127603076,0.6153872127603076,0.5136861999999999,-0.7199116260563355,0.176,0.40239359999999963,-0.698660962089857,0.264,0.2849773999999998,-0.6841008740306748,0.378,0.1353826,-0.6640539698202641,0.564,0.04886619999999996,-0.6510962966728399,0.792,0.006175400000000012,-0.6463482837877221,0.97,alpha2
"('Fp1', 'F7')",0.0,-0.612762477536056,0.612762477536056,0.5692033999999998,-0.7111575727605907,0.106,0.4343859999999999,-0.6900419665266931,0.22,0.31730720000000023,-0.666985430132699,0.292,0.19918820000000015,-0.6228694899357493,0.466,0.061702399999999935,-0.6469867821994177,0.774,0.006146799999999996,-0.6263498089059768,0.97,beta1
"('F3', 'Cz')",0.0,-0.598569282615953,0.598569282615953,0.6255052000000001,-0.6666621279378879,0.076,0.4914776000000004,-0.6514055126310058,0.168,0.3667194000000004,-0.6440863489605432,0.258,0.19857319999999984,-0.6203837956650704,0.478,0.08003539999999996,-0.6215996559474012,0.678,0.012627800000000014,-0.5979195459717439,0.928,beta1
"('F7', 'F3')",0.0,-0.5984115006202206,0.5984115006202206,0.4913393999999998,-0.7224612243858022,0.118,0.3550982000000003,-0.7026435044617358,0.25,0.28604940000000006,-0.6681574658640831,0.334,0.16596299999999997,-0.6378823609645096,0.552,0.06918200000000002,-0.6428195667852141,0.75,0.005404200000000006,-0.6252153050512087,0.976,alpha1
"('Fp1', 'Fp2')",0.0,-0.5965167449192244,0.5965167449192244,0.4729026,-0.7676704068050305,0.206,0.4223418,-0.7053516723782519,0.242,0.3077946000000003,-0.7020010794244465,0.37,0.17856260000000027,-0.6675136206423167,0.532,0.06522359999999996,-0.6523962277019901,0.738,0.013405399999999993,-0.6384824260005802,0.942,alpha2
"('Fz', 'T3')",0.0,-0.5935704044431298,0.5935704044431298,0.5153017999999999,-0.7041674440457654,0.116,0.441167,-0.6537963076135557,0.19,0.32924179999999975,-0.6498452094110487,0.294,0.1268594000000002,-0.6672445218257286,0.578,0.07216759999999997,-0.6404855882045298,0.738,0.007859800000000009,-0.6265007874524076,0.968,alpha2
"('Fp1', 'C3')",0.0,-0.5923914736956161,0.5923914736956161,0.6577184000000005,-0.6416799519345258,0.046,0.4937298000000001,-0.6300493756825368,0.132,0.3612334000000002,-0.6297663243268549,0.224,0.1760064000000001,-0.6213922941389747,0.486,0.060817600000000006,-0.6142094208752842,0.76,0.006832000000000013,-0.6089081887071539,0.968,beta1
"('Fp2', 'Fz')",0.0,-0.5899828199239253,0.5899828199239253,0.6440020000000001,-0.6292177536096879,0.074,0.5286054,-0.6145271506909711,0.106,0.40665499999999977,-0.6079380135870056,0.22,0.23921500000000004,-0.591324363350157,0.374,0.10975520000000005,-0.5914235176299764,0.624,0.021099199999999995,-0.5767338825453759,0.904,beta2
"('F7', 'F3')",0.0,-0.589963615499736,0.589963615499736,0.5734549999999997,-0.7060322746346005,0.066,0.4092884000000002,-0.6822248496659107,0.142,0.26678399999999974,-0.6667169718844869,0.242,0.12462380000000002,-0.6338055856371421,0.5,0.030171599999999972,-0.6393437620023573,0.846,0.0018223999999999953,-0.6244196483085096,0.998,beta1
"('Fp1', 'F4')",0.0,-0.5874987295709455,0.5874987295709455,0.5777276,-0.6738876265668311,0.086,0.45401400000000003,-0.6471431871045213,0.148,0.32193479999999997,-0.634656936162575,0.258,0.1402546000000001,-0.6283720008322543,0.496,0.06177299999999986,-0.6193038618555998,0.734,0.006989200000000005,-0.6071220916161438,0.966,alpha1
"('Fp1', 'Cz')",0.0,-0.5850938765062818,0.5850938765062818,0.6470071999999997,-0.6555159901376815,0.068,0.4817978000000002,-0.6458899151213027,0.14,0.3641487999999999,-0.6349847708734792,0.248,0.15453519999999998,-0.6316808801057416,0.49,0.06377559999999997,-0.6182484091778838,0.748,0.005739000000000003,-0.6143410322142837,0.976,beta1
"('F4', 'C3')",0.0,-0.5734138970425909,0.5734138970425909,0.6191140000000002,-0.6354396030769409,0.064,0.5235416,-0.6102216332749759,0.128,0.3741834000000004,-0.617433655858945,0.216,0.1772852000000002,-0.6228387804961695,0.482,0.10187980000000008,-0.5910468165766165,0.632,0.017386400000000017,-0.5798917424767429,0.932,alpha2
"('O1', 'O2')",0.0,0.5723374767754643,0.5723374767754643,0.5452272,0.7187190627451808,0.184,0.4440732000000003,0.6791426907799863,0.282,0.39064300000000013,0.6563135282388339,0.34,0.2464772000000002,0.6423594520760341,0.51,0.18365240000000027,0.6150425306610201,0.604,0.04747179999999996,0.589491483135671,0.802,alpha1
"('Cz', 'C4')",0.0,-0.5714588212073674,0.5714588212073674,0.49985420000000014,-0.7235867506288802,0.138,0.39001979999999986,-0.7021355429575321,0.272,0.2997852000000002,-0.6970217437655977,0.412,0.18272220000000025,-0.6856539578935943,0.638,0.12454919999999998,-0.6531924266732004,0.7,0.0254484,-0.6291966112972915,0.868,alpha2
"('F7', 'Pz')",0.0,-0.5700791759619627,0.5700791759619627,0.6511243999999998,-0.609185596264576,0.088,0.5777209999999998,-0.5798909391891998,0.138,0.4549206000000001,-0.586280030958286,0.198,0.29168400000000044,-0.5760323549229934,0.362,0.17287860000000013,-0.5640802770071982,0.56,0.048323199999999976,-0.5470773958539472,0.822,alpha2
"('Fp1', 'F7')",0.0,-0.5650047060587362,0.5650047060587362,0.6016096000000006,-0.6533149345211706,0.058,0.5013190000000004,-0.6153430551904652,0.132,0.3757392000000005,-0.609744243014603,0.218,0.2570537999999999,-0.572774158339502,0.384,0.10095300000000007,-0.5880752854794394,0.646,0.0179132,-0.5689079846214394,0.926,alpha1
"('T3', 'Pz')",0.0,-0.564739149331601,0.564739149331601,0.6463836000000004,-0.6157862457928356,0.072,0.5008313999999997,-0.6142856321080323,0.128,0.3709833999999997,-0.6113460288476372,0.22,0.20950200000000002,-0.6010269456375565,0.44,0.1216200000000001,-0.5765602407134058,0.626,0.01724920000000001,-0.5779443958785423,0.918,alpha2
"('O2', 'P3')",0.0,0.5645552964016174,0.5645552964016174,0.6161214000000004,0.6485021020407588,0.092,0.49897600000000025,0.6228444927226723,0.156,0.38760420000000007,0.6078348588619595,0.22,0.22452939999999993,0.598607695841962,0.436,0.12234419999999996,0.5814838726233281,0.584,0.017765999999999983,0.5710559232801006,0.904,alpha1
"('Fp2', 'Cz')",0.0,-0.5637921291857465,0.5637921291857465,0.6304229999999997,-0.6634759714889851,0.092,0.4961693999999996,-0.6427787421977952,0.188,0.3780545999999998,-0.6418396616697295,0.27,0.21397580000000008,-0.6171534195924274,0.482,0.10514799999999994,-0.6086857646255849,0.654,0.016577199999999993,-0.6020337789540063,0.932,beta1
"('C3', 'C4')",0.0,-0.5630169189923431,0.5630169189923431,0.6029256000000001,-0.6576696134379885,0.106,0.47861140000000013,-0.6446297838923221,0.182,0.3522885999999998,-0.650894147981735,0.298,0.17085300000000017,-0.6459967590521868,0.526,0.08802660000000008,-0.6168057864605765,0.686,0.013326200000000009,-0.6049601037064182,0.938,alpha2
"('F7', 'Fz')",0.0,-0.5613856145902658,0.5613856145902658,0.6029672000000001,-0.6526330192181745,0.082,0.4815466000000001,-0.6294074546799129,0.168,0.4060364000000001,-0.6018762037897858,0.218,0.23981740000000018,-0.5905688739282852,0.406,0.10998639999999998,-0.5896697747547966,0.634,0.01962040000000001,-0.5734620202870926,0.912,alpha1
"('Fp2', 'F4')",0.0,-0.5580510097565592,0.5580510097565592,0.6151976,-0.6369909188704383,0.096,0.48165439999999987,-0.6322541813740954,0.144,0.3622243999999999,-0.6319784925193469,0.268,0.17989300000000016,-0.6249288297792476,0.478,0.09381479999999998,-0.613110335453557,0.694,0.011877599999999995,-0.6041439954248723,0.936,gamma
"('F3', 'O2')",0.0,-0.5571884637428058,0.5571884637428058,0.6511487999999998,-0.6136017998790373,0.072,0.5289762,-0.6000662509200966,0.126,0.42883540000000026,-0.5883050267436196,0.176,0.24249379999999993,-0.5789763319696387,0.394,0.13798940000000015,-0.5624656753877375,0.564,0.02777039999999998,-0.5606294148721617,0.874,alpha2
"('T5', 'O1')",0.0,-0.5555117390352805,0.5555117390352805,0.5623329999999999,-0.6909136188022152,0.144,0.43483839999999974,-0.6716559582739635,0.2,0.39638300000000026,-0.6391628193794944,0.304,0.2365031999999998,-0.6162292090366462,0.446,0.13827700000000004,-0.5937558750703082,0.606,0.026174599999999996,-0.599014423830996,0.904,alpha2
"('Fz', 'T6')",0.0,-0.5526044997900131,0.5526044997900131,0.6664075999999995,-0.5950726707175805,0.064,0.5509398000000005,-0.5958588174856652,0.102,0.4270209999999998,-0.5816957796422767,0.176,0.25527019999999995,-0.5737572261494182,0.396,0.14588920000000008,-0.5579067407934266,0.56,0.028311800000000005,-0.555482423411097,0.882,alpha2
"('Fp2', 'O1')",0.0,-0.5491541387095777,0.5491541387095777,0.6221340000000004,-0.6167105121114905,0.08,0.5289386000000003,-0.5931389818166803,0.14,0.4641920000000002,-0.578092595608916,0.206,0.3256159999999996,-0.5540538419573873,0.35,0.1846512000000001,-0.550900498315743,0.532,0.056661199999999926,-0.5306509829456527,0.75,alpha2
"('Fp1', 'F4')",0.0,-0.5445631801357271,0.5445631801357271,0.6704498000000007,-0.6189988623162229,0.068,0.5637542000000002,-0.5973378243804139,0.102,0.4656666000000002,-0.587959812357301,0.198,0.27241039999999994,-0.5660392159127599,0.358,0.13901399999999997,-0.5706212442449914,0.586,0.025528399999999972,-0.558991827183049,0.886,beta1
"('Fp2', 'F3')",0.0,-0.543918719689586,0.543918719689586,0.5369259999999997,-0.6935576840018912,0.104,0.4400934000000001,-0.6659563113711332,0.19,0.33345939999999996,-0.6404332792069405,0.254,0.18930199999999997,-0.6182640978200616,0.462,0.08526139999999989,-0.605480587634699,0.672,0.010672600000000008,-0.5957767875893311,0.956,alpha1
"('Fp2', 'F3')",0.0,-0.5433345661351224,0.5433345661351224,0.7213807999999999,-0.6044858709192087,0.034,0.5837393999999995,-0.5900218992985994,0.088,0.4851287999999999,-0.5689103604307216,0.122,0.30202439999999997,-0.551231672991324,0.266,0.15307019999999988,-0.5469443928369976,0.508,0.030384399999999995,-0.5417687549127305,0.876,beta1
"('F3', 'Fz')",0.0,-0.5414970557316313,0.5414970557316313,0.48470799999999953,-0.7454327709585081,0.172,0.41996900000000004,-0.696369404004897,0.306,0.32111679999999976,-0.6830157423665654,0.404,0.2477424000000001,-0.6421686589716951,0.522,0.13217200000000007,-0.6394361808144268,0.698,0.03730779999999998,-0.6130139442743833,0.848,alpha1
