,index,dice,fdr,power,count,sample_size
76,sign_uncorr_0.01,0.34234234234234234,0.15178571428571427,0.2144469525959368,112,20
77,sign_uncorr_0.05,0.5313432835820896,0.21585903083700442,0.4018058690744921,227,20
78,sign_eff_0.05,0.5494186046511628,0.22857142857142856,0.42663656884875845,245,20
79,sign_eff_0.1,0.49691358024691357,0.2146341463414634,0.36343115124153497,205,20
80,sign_eff_0.15,0.44045676998368677,0.20588235294117646,0.3047404063205418,170,20
0,sign_holm_bonferroni,0.04035874439461883,0.0,0.020594965675057208,9,20
1,sign_sidak,0.04035874439461883,0.0,0.020594965675057208,9,20
2,sign_bonferroni,0.04035874439461883,0.0,0.020594965675057208,9,20
3,sign_lsu,0.2729044834307992,0.07894736842105263,0.16018306636155608,76,20
4,sign_uncorr_0.01,0.41043478260869565,0.14492753623188406,0.2700228832951945,138,20
5,sign_uncorr_0.05,0.6390374331550802,0.2315112540192926,0.5469107551487414,311,20
6,sign_eff_0.05,0.6421052631578947,0.24458204334365324,0.5583524027459954,323,20
7,sign_eff_0.1,0.5977337110481586,0.21561338289962825,0.482837528604119,269,20
8,sign_eff_0.15,0.5481927710843374,0.19823788546255505,0.41647597254004576,227,20
9,sign_holm_bonferroni,0.0045662100456621,0.0,0.002288329519450801,1,20
10,sign_sidak,0.0045662100456621,0.0,0.002288329519450801,1,20
11,sign_bonferroni,0.0045662100456621,0.0,0.002288329519450801,1,20
12,sign_lsu,0.03153153153153153,0.0,0.016018306636155607,7,20
13,sign_uncorr_0.01,0.3181818181818182,0.07692307692307693,0.19221967963386727,91,20
14,sign_uncorr_0.05,0.6129943502824858,0.1992619926199262,0.4965675057208238,271,20
15,sign_eff_0.05,0.6272352132049519,0.21379310344827587,0.5217391304347826,290,20
16,sign_eff_0.1,0.5904486251808972,0.1968503937007874,0.4668192219679634,254,20
17,sign_eff_0.15,0.5226917057902973,0.17326732673267325,0.38215102974828374,202,20
18,sign_holm_bonferroni,0.02708803611738149,0.0,0.013729977116704805,6,20
19,sign_sidak,0.02708803611738149,0.0,0.013729977116704805,6,20
20,sign_bonferroni,0.02708803611738149,0.0,0.013729977116704805,6,20
21,sign_lsu,0.18633540372670807,0.021739130434782608,0.10297482837528604,46,20
22,sign_uncorr_0.01,0.3572744014732965,0.08490566037735849,0.2219679633867277,106,20
23,sign_uncorr_0.05,0.5446428571428571,0.22127659574468084,0.41876430205949655,235,20
24,sign_eff_0.05,0.552437223042836,0.22083333333333333,0.4279176201372998,240,20
25,sign_eff_0.1,0.49920508744038156,0.18229166666666666,0.35926773455377575,192,20
26,sign_eff_0.15,0.4674457429048414,0.13580246913580246,0.32036613272311215,162,20
